"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"1","range_elite_diag","1","range_elite_failure_trade_diag","1","phase3_range_elite_failure_trade_diag_model4","range_elite_diag_2019_full.set","2019_full","2019.01.01","2019.12.31","4","configs\001_range_elite_diag_2019_full_m4.ini","range_elite_diag_2019_m4","profiles\range_elite_diag_2019_full.set","B033A76A86A842AAA6992669A8214C9496D671C718A6A848EDE24A2B3DFEE8EF","Diagnostic only. Use full reports and trade logs to identify failure patterns; do not promote from this package alone.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\range_elite_diag_2019_m4.htm","1000","364","0.9966","-83.32","916.68","-8.33","-8.36","-8.36","0","-27.77","-1.81","0","3","3","117.13","11.33","83.32","117.13","-0.71","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"2","range_elite_diag","2","range_elite_failure_trade_diag","2","phase3_range_elite_failure_trade_diag_model4","range_elite_diag_2020_full.set","2020_full","2020.01.01","2020.12.31","4","configs\002_range_elite_diag_2020_full_m4.ini","range_elite_diag_2020_m4","profiles\range_elite_diag_2020_full.set","AC9B0308DBC8769C6145443D9B960A819D98EB37D9E2C443E6E0ED255AD85D62","Diagnostic only. Use full reports and trade logs to identify failure patterns; do not promote from this package alone.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\range_elite_diag_2020_m4.htm","1000","365","0.9993","88.75","1088.75","8.88","8.88","8.88","2.92","44.38","0.49","50","2","1","166.4","13.26","46.25","166.4","0.53","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"3","range_elite_diag","3","range_elite_failure_trade_diag","3","phase3_range_elite_failure_trade_diag_model4","range_elite_diag_2021_full.set","2021_full","2021.01.01","2021.12.31","4","configs\003_range_elite_diag_2021_full_m4.ini","range_elite_diag_2021_m4","profiles\range_elite_diag_2021_full.set","84C2C1FE205C5031DF320446F9F030DB3A9BE53D6C9E7B335F7B2BE46D15EB77","Diagnostic only. Use full reports and trade logs to identify failure patterns; do not promote from this package alone.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\range_elite_diag_2021_m4.htm","1000","364","0.9966","-62.11","937.89","-6.21","-6.23","-6.23","0.4","-31.06","-0.42","50","2","1","247.02","20.85","104.34","247.02","-0.25","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"4","range_elite_diag","4","range_elite_failure_trade_diag","4","phase3_range_elite_failure_trade_diag_model4","range_elite_diag_2022_full.set","2022_full","2022.01.01","2022.12.31","4","configs\004_range_elite_diag_2022_full_m4.ini","range_elite_diag_2022_m4","profiles\range_elite_diag_2022_full.set","464D0A02BB8EECC05912E34DF857DDC33B9DA73D0EA28BEC8E94636AD66DDCDA","Diagnostic only. Use full reports and trade logs to identify failure patterns; do not promote from this package alone.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\range_elite_diag_2022_m4.htm","1000","364","0.9966","9.59","1009.59","0.96","0.96","0.96","1.13","4.8","0.08","50","2","1","305.9","23.77","71.75","305.9","0.03","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"5","range_elite_diag","5","range_elite_failure_trade_diag","5","phase3_range_elite_failure_trade_diag_model4","range_elite_diag_2023_full.set","2023_full","2023.01.01","2023.12.31","4","configs\005_range_elite_diag_2023_full_m4.ini","range_elite_diag_2023_m4","profiles\range_elite_diag_2023_full.set","06ACE74648DFEBC63559C163A2371BBDB0E5F47D6F409075CFDB5FA4A5A34C6D","Diagnostic only. Use full reports and trade logs to identify failure patterns; do not promote from this package alone.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\range_elite_diag_2023_m4.htm","1000","364","0.9966","-131.33","868.67","-13.13","-13.18","-13.17","0.56","-7.73","-5","29.41","17","6","187.54","18.02","146.3","187.54","-0.7","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"6","range_elite_diag","6","range_elite_failure_trade_diag","6","phase3_range_elite_failure_trade_diag_model4","range_elite_diag_2024_full.set","2024_full","2024.01.01","2024.12.31","4","configs\006_range_elite_diag_2024_full_m4.ini","range_elite_diag_2024_m4","profiles\range_elite_diag_2024_full.set","02678E84E0C95E64F7069640FCBCE024A59BC928D4F85CFF4B60E33D4BCF9EF9","Diagnostic only. Use full reports and trade logs to identify failure patterns; do not promote from this package alone.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\range_elite_diag_2024_m4.htm","1000","365","0.9993","2174.47","3174.47","217.45","217.6","217.7","5.01","103.55","106.66","61.9","21","3","742.48","24.25","171.07","742.48","2.93","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"7","range_elite_diag","7","range_elite_failure_trade_diag","7","phase3_range_elite_failure_trade_diag_model4","range_elite_diag_2025_full.set","2025_full","2025.01.01","2025.12.31","4","configs\007_range_elite_diag_2025_full_m4.ini","range_elite_diag_2025_m4","profiles\range_elite_diag_2025_full.set","763C49B53D84D0CEDF7BF6AA9D870E8CF942C5A942B03461EECED898DF39C990","Diagnostic only. Use full reports and trade logs to identify failure patterns; do not promote from this package alone.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\range_elite_diag_2025_m4.htm","1000","364","0.9966","214.3","1214.3","21.43","21.5","21.51","4.96","71.43","2.92","66.67","3","1","165.14","11.97","54.05","165.14","1.3","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"8","range_elite_diag","8","range_elite_failure_trade_diag","8","phase3_range_elite_failure_trade_diag_model4","range_elite_diag_2026_ytd.set","2026_ytd","2026.01.01","2026.07.12","4","configs\008_range_elite_diag_2026_ytd_m4.ini","range_elite_diag_2026ytd_m4","profiles\range_elite_diag_2026_ytd.set","05E26223CA17E1067ED4E9EE3D11E87A034E36CBF62CBD92CAA46AD40219E0D5","Diagnostic only. Use full reports and trade logs to identify failure patterns; do not promote from this package alone.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\range_elite_diag_2026ytd_m4.htm","1000","192","0.5257","742.92","1742.92","74.29","141.33","187.73","1.93","67.54","4.82","72.73","11","1","673.4","27.87","673.4","673.4","1.1","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
