"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"mfe_giveback_patience","7","7","1565","805.55","84.72","124.51","805.55","-255.33","-99.55","3"
"block_may_jun","7","7","1728.03","801.84","84.72","124.51","801.84","-84.88","-84.88","1"
"elite_continuation","7","7","1557.58","801.84","84.72","124.51","801.84","-255.33","-99.55","3"
"protected_runner","7","7","1557.58","801.84","84.72","124.51","801.84","-255.33","-99.55","3"
"base","7","7","1557.58","801.84","84.72","124.51","801.84","-255.33","-99.55","3"
"protected_scale_in","7","7","1469.86","757.5","84.72","125.47","757.5","-255.33","-99.55","3"
"runner_mfe_lock","7","7","1449.88","747.99","84.72","124.51","747.99","-255.33","-99.55","3"
"partial_runner","7","7","1199.18","643.19","58.14","109.99","643.19","-255.33","-99.55","3"
