"Worker","QueueRank","Candidate","Window","Status","ReportPath","Evidence","PackageSourceSha256","PortableBinarySha256","PortableExpertRecompiled","Started","Finished"
"1","1","rld_fixed_control","repair_2019_2020","REPORT_FOUND","outputs\reversion_long_distance_guard_repair_model1_package\reports_here\rld_fixed_control_repair_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","7E8D680807B0565992ECC9B98E15C636A86AF34742194687DBB64D61CE2EFD7A","6860F78435417C2BE5061212823FCB24AFCC80CE9EDA0D3DA1586E7B49586B39","True","2026-07-18T00:38:38","2026-07-18T00:39:00"
"2","2","rld_fixed_control","continuous_2015_2020","REPORT_FOUND","outputs\reversion_long_distance_guard_repair_model1_package\reports_here\rld_fixed_control_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","7E8D680807B0565992ECC9B98E15C636A86AF34742194687DBB64D61CE2EFD7A","31435427992EC6F59D46AA1A4F11C68C8F5EC255C8E60F9652A3EF46235D7D7E","True","2026-07-18T00:38:38","2026-07-18T00:39:00"
"3","3","rld_m12","repair_2019_2020","REPORT_FOUND","outputs\reversion_long_distance_guard_repair_model1_package\reports_here\rld_m12_repair_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","7E8D680807B0565992ECC9B98E15C636A86AF34742194687DBB64D61CE2EFD7A","7F4AF99B996B705C2C38F65669DECC1CBBBF13AAC6429DE752FD78299479B190","True","2026-07-18T00:38:38","2026-07-18T00:39:01"
"4","4","rld_m12","continuous_2015_2020","REPORT_FOUND","outputs\reversion_long_distance_guard_repair_model1_package\reports_here\rld_m12_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","7E8D680807B0565992ECC9B98E15C636A86AF34742194687DBB64D61CE2EFD7A","11169E96E47CF5CEF34CCBC5FCA05473B600CEFBC52A3DF2106DBF6AD10198C7","True","2026-07-18T00:38:39","2026-07-18T00:39:02"
"1","5","rld_m10","repair_2019_2020","REPORT_FOUND","outputs\reversion_long_distance_guard_repair_model1_package\reports_here\rld_m10_repair_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","7E8D680807B0565992ECC9B98E15C636A86AF34742194687DBB64D61CE2EFD7A","6860F78435417C2BE5061212823FCB24AFCC80CE9EDA0D3DA1586E7B49586B39","False","2026-07-18T00:39:00","2026-07-18T00:39:18"
"2","6","rld_m10","continuous_2015_2020","REPORT_FOUND","outputs\reversion_long_distance_guard_repair_model1_package\reports_here\rld_m10_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","7E8D680807B0565992ECC9B98E15C636A86AF34742194687DBB64D61CE2EFD7A","31435427992EC6F59D46AA1A4F11C68C8F5EC255C8E60F9652A3EF46235D7D7E","False","2026-07-18T00:39:00","2026-07-18T00:39:17"
"3","7","rld_m8","repair_2019_2020","REPORT_FOUND","outputs\reversion_long_distance_guard_repair_model1_package\reports_here\rld_m8_repair_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","7E8D680807B0565992ECC9B98E15C636A86AF34742194687DBB64D61CE2EFD7A","7F4AF99B996B705C2C38F65669DECC1CBBBF13AAC6429DE752FD78299479B190","False","2026-07-18T00:39:01","2026-07-18T00:39:19"
"4","8","rld_m8","continuous_2015_2020","REPORT_FOUND","outputs\reversion_long_distance_guard_repair_model1_package\reports_here\rld_m8_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","7E8D680807B0565992ECC9B98E15C636A86AF34742194687DBB64D61CE2EFD7A","11169E96E47CF5CEF34CCBC5FCA05473B600CEFBC52A3DF2106DBF6AD10198C7","False","2026-07-18T00:39:02","2026-07-18T00:39:21"
