"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"11","re_may140","11","range_elite_risk_shape_probe","11","phase4_range_elite_risk_shape_model4","re_may140.set","2025_full","2025.01.01","2025.12.31","4","configs\011_re_may140_2025_full_m4.ini","re_risk_re_may140_2025_m4","profiles\re_may140.set","3FE2680F6E781E0F8BE4C5302029D0E40F86AAEC1FD83422BCC6B26C4177A6C6","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_2025_m4.htm","1000","364","0.9966","214.3","1214.3","21.43","21.5","21.51","4.96","71.43","2.92","66.67","3","1","165.14","11.97","54.05","165.14","1.3","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"12","re_may140","12","range_elite_risk_shape_probe","12","phase4_range_elite_risk_shape_model4","re_may140.set","2026_ytd","2026.01.01","2026.07.12","4","configs\012_re_may140_2026_ytd_m4.ini","re_risk_re_may140_2026ytd_m4","profiles\re_may140.set","3FE2680F6E781E0F8BE4C5302029D0E40F86AAEC1FD83422BCC6B26C4177A6C6","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_2026ytd_m4.htm","1000","192","0.5257","871.35","1871.35","87.14","165.76","229.41","2.99","79.21","5.4","72.73","11","1","600.12","24.28","313.2","600.12","1.45","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"13","re_blockliq","13","range_elite_risk_shape_probe","13","phase4_range_elite_risk_shape_model4","re_blockliq.set","2019_full","2019.01.01","2019.12.31","4","configs\013_re_blockliq_2019_full_m4.ini","re_risk_re_blockliq_2019_m4","profiles\re_blockliq.set","9CF5DFD820088D007701E77FD05BF2971E10505698FF7AC19B51E07F59FD5D88","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_2019_m4.htm","1000","364","0.9966","-83.32","916.68","-8.33","-8.36","-8.36","0","-27.77","-1.81","0","3","3","117.13","11.33","83.32","117.13","-0.71","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"14","re_blockliq","14","range_elite_risk_shape_probe","14","phase4_range_elite_risk_shape_model4","re_blockliq.set","2021_full","2021.01.01","2021.12.31","4","configs\014_re_blockliq_2021_full_m4.ini","re_risk_re_blockliq_2021_m4","profiles\re_blockliq.set","9CF5DFD820088D007701E77FD05BF2971E10505698FF7AC19B51E07F59FD5D88","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_2021_m4.htm","1000","364","0.9966","-62.11","937.89","-6.21","-6.23","-6.23","0.4","-31.06","-0.42","50","2","1","247.02","20.85","104.34","247.02","-0.25","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"15","re_blockliq","15","range_elite_risk_shape_probe","15","phase4_range_elite_risk_shape_model4","re_blockliq.set","2023_full","2023.01.01","2023.12.31","4","configs\015_re_blockliq_2023_full_m4.ini","re_risk_re_blockliq_2023_m4","profiles\re_blockliq.set","9CF5DFD820088D007701E77FD05BF2971E10505698FF7AC19B51E07F59FD5D88","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_2023_m4.htm","1000","364","0.9966","-131.33","868.67","-13.13","-13.18","-13.17","0.56","-7.73","-5","29.41","17","6","187.54","18.02","146.3","187.54","-0.7","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"16","re_blockliq","16","range_elite_risk_shape_probe","16","phase4_range_elite_risk_shape_model4","re_blockliq.set","2024_full","2024.01.01","2024.12.31","4","configs\016_re_blockliq_2024_full_m4.ini","re_risk_re_blockliq_2024_m4","profiles\re_blockliq.set","9CF5DFD820088D007701E77FD05BF2971E10505698FF7AC19B51E07F59FD5D88","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_2024_m4.htm","1000","365","0.9993","2174.47","3174.47","217.45","217.6","217.7","5.01","103.55","106.66","61.9","21","3","742.48","24.25","171.07","742.48","2.93","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"17","re_blockliq","17","range_elite_risk_shape_probe","17","phase4_range_elite_risk_shape_model4","re_blockliq.set","2025_full","2025.01.01","2025.12.31","4","configs\017_re_blockliq_2025_full_m4.ini","re_risk_re_blockliq_2025_m4","profiles\re_blockliq.set","9CF5DFD820088D007701E77FD05BF2971E10505698FF7AC19B51E07F59FD5D88","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_2025_m4.htm","1000","364","0.9966","214.3","1214.3","21.43","21.5","21.51","4.96","71.43","2.92","66.67","3","1","165.14","11.97","54.05","165.14","1.3","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"18","re_blockliq","18","range_elite_risk_shape_probe","18","phase4_range_elite_risk_shape_model4","re_blockliq.set","2026_ytd","2026.01.01","2026.07.12","4","configs\018_re_blockliq_2026_ytd_m4.ini","re_risk_re_blockliq_2026ytd_m4","profiles\re_blockliq.set","9CF5DFD820088D007701E77FD05BF2971E10505698FF7AC19B51E07F59FD5D88","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_2026ytd_m4.htm","1000","192","0.5257","742.92","1742.92","74.29","141.33","187.73","1.93","67.54","4.82","72.73","11","1","673.4","27.87","673.4","673.4","1.1","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"19","re_blockliq_may140","19","range_elite_risk_shape_probe","19","phase4_range_elite_risk_shape_model4","re_blockliq_may140.set","2019_full","2019.01.01","2019.12.31","4","configs\019_re_blockliq_may140_2019_full_m4.ini","re_risk_re_blockliq_may140_2019_m4","profiles\re_blockliq_may140.set","D624F8FD8237039E3F20EF1A36FDBEDEBF6D44F60BEA3C3AD74323BDFBFC4923","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_may140_2019_m4.htm","1000","364","0.9966","-83.32","916.68","-8.33","-8.36","-8.36","0","-27.77","-1.81","0","3","3","117.13","11.33","83.32","117.13","-0.71","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"20","re_blockliq_may140","20","range_elite_risk_shape_probe","20","phase4_range_elite_risk_shape_model4","re_blockliq_may140.set","2021_full","2021.01.01","2021.12.31","4","configs\020_re_blockliq_may140_2021_full_m4.ini","re_risk_re_blockliq_may140_2021_m4","profiles\re_blockliq_may140.set","D624F8FD8237039E3F20EF1A36FDBEDEBF6D44F60BEA3C3AD74323BDFBFC4923","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_may140_2021_m4.htm","1000","364","0.9966","-62.11","937.89","-6.21","-6.23","-6.23","0.4","-31.06","-0.42","50","2","1","247.02","20.85","104.34","247.02","-0.25","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"21","re_blockliq_may140","21","range_elite_risk_shape_probe","21","phase4_range_elite_risk_shape_model4","re_blockliq_may140.set","2023_full","2023.01.01","2023.12.31","4","configs\021_re_blockliq_may140_2023_full_m4.ini","re_risk_re_blockliq_may140_2023_m4","profiles\re_blockliq_may140.set","D624F8FD8237039E3F20EF1A36FDBEDEBF6D44F60BEA3C3AD74323BDFBFC4923","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_may140_2023_m4.htm","1000","364","0.9966","-140.18","859.82","-14.02","-14.07","-14.06","0.44","-9.35","-5","20","15","6","180.78","17.37","140.18","180.78","-0.78","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"22","re_blockliq_may140","22","range_elite_risk_shape_probe","22","phase4_range_elite_risk_shape_model4","re_blockliq_may140.set","2024_full","2024.01.01","2024.12.31","4","configs\022_re_blockliq_may140_2024_full_m4.ini","re_risk_re_blockliq_may140_2024_m4","profiles\re_blockliq_may140.set","D624F8FD8237039E3F20EF1A36FDBEDEBF6D44F60BEA3C3AD74323BDFBFC4923","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_may140_2024_m4.htm","1000","365","0.9993","2366.15","3366.15","236.62","236.78","236.89","5.66","338.02","30.87","85.71","7","1","571.29","14.51","507.35","571.29","4.14","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"23","re_blockliq_may140","23","range_elite_risk_shape_probe","23","phase4_range_elite_risk_shape_model4","re_blockliq_may140.set","2025_full","2025.01.01","2025.12.31","4","configs\023_re_blockliq_may140_2025_full_m4.ini","re_risk_re_blockliq_may140_2025_m4","profiles\re_blockliq_may140.set","D624F8FD8237039E3F20EF1A36FDBEDEBF6D44F60BEA3C3AD74323BDFBFC4923","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_may140_2025_m4.htm","1000","364","0.9966","214.3","1214.3","21.43","21.5","21.51","4.96","71.43","2.92","66.67","3","1","165.14","11.97","54.05","165.14","1.3","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"24","re_blockliq_may140","24","range_elite_risk_shape_probe","24","phase4_range_elite_risk_shape_model4","re_blockliq_may140.set","2026_ytd","2026.01.01","2026.07.12","4","configs\024_re_blockliq_may140_2026_ytd_m4.ini","re_risk_re_blockliq_may140_2026ytd_m4","profiles\re_blockliq_may140.set","D624F8FD8237039E3F20EF1A36FDBEDEBF6D44F60BEA3C3AD74323BDFBFC4923","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_may140_2026ytd_m4.htm","1000","192","0.5257","871.35","1871.35","87.14","165.76","229.41","2.99","79.21","5.4","72.73","11","1","600.12","24.28","313.2","600.12","1.45","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
