"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"11","re_dgf_liq_reject1","11","range_elite_risk_shape_probe","11","phase4_range_elite_risk_shape_model4","re_dgf_liq_reject1.set","2025_full","2025.01.01","2025.12.31","4","configs\011_re_dgf_liq_reject1_2025_full_m4.ini","re_risk_re_dgf_liq_reject1_2025_m4","profiles\re_dgf_liq_reject1.set","718D5FD6207F4295F135C288332EE1924B90D2C5C18895E445753B772448B3F0","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_dgf_liq_reject1_2025_m4.htm","1000","364","0.9966","-5.55","994.45","-0.56","-0.56","-0.56","0.88","-2.77","-0.08","50","2","1","148.59","13.03","44.65","148.59","-0.04","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"12","re_dgf_liq_reject1","12","range_elite_risk_shape_probe","12","phase4_range_elite_risk_shape_model4","re_dgf_liq_reject1.set","2026_ytd","2026.01.01","2026.07.12","4","configs\012_re_dgf_liq_reject1_2026_ytd_m4.ini","re_risk_re_dgf_liq_reject1_2026ytd_m4","profiles\re_dgf_liq_reject1.set","718D5FD6207F4295F135C288332EE1924B90D2C5C18895E445753B772448B3F0","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_dgf_liq_reject1_2026ytd_m4.htm","1000","192","0.5257","742.92","1742.92","74.29","141.33","187.73","1.93","67.54","4.82","72.73","11","1","673.4","27.87","673.4","673.4","1.1","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"13","re_may140_dgf_liq_reject1","13","range_elite_risk_shape_probe","13","phase4_range_elite_risk_shape_model4","re_may140_dgf_liq_reject1.set","2019_full","2019.01.01","2019.12.31","4","configs\013_re_may140_dgf_liq_reject1_2019_full_m4.ini","re_risk_re_may140_dgf_liq_reject1_2019_m4","profiles\re_may140_dgf_liq_reject1.set","770A3BDFF1A323C82035108D0B50ED98FCD1FE79F04D75229FA5C402A7F46799","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_dgf_liq_reject1_2019_m4.htm","1000","364","0.9966","-83.32","916.68","-8.33","-8.36","-8.36","0","-27.77","-1.81","0","3","3","117.13","11.33","83.32","117.13","-0.71","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"14","re_may140_dgf_liq_reject1","14","range_elite_risk_shape_probe","14","phase4_range_elite_risk_shape_model4","re_may140_dgf_liq_reject1.set","2021_full","2021.01.01","2021.12.31","4","configs\014_re_may140_dgf_liq_reject1_2021_full_m4.ini","re_risk_re_may140_dgf_liq_reject1_2021_m4","profiles\re_may140_dgf_liq_reject1.set","770A3BDFF1A323C82035108D0B50ED98FCD1FE79F04D75229FA5C402A7F46799","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_dgf_liq_reject1_2021_m4.htm","1000","364","0.9966","-16.27","983.73","-1.63","-1.63","-1.63","0.72","-8.14","-0.15","50","2","1","201.18","16.98","58.5","201.18","-0.08","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"15","re_may140_dgf_liq_reject1","15","range_elite_risk_shape_probe","15","phase4_range_elite_risk_shape_model4","re_may140_dgf_liq_reject1.set","2023_full","2023.01.01","2023.12.31","4","configs\015_re_may140_dgf_liq_reject1_2023_full_m4.ini","re_risk_re_may140_dgf_liq_reject1_2023_m4","profiles\re_may140_dgf_liq_reject1.set","770A3BDFF1A323C82035108D0B50ED98FCD1FE79F04D75229FA5C402A7F46799","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_dgf_liq_reject1_2023_m4.htm","1000","364","0.9966","-82.62","917.38","-8.26","-8.29","-8.29","0.75","-3.76","-5","31.82","22","4","238.06","21.32","120.59","238.06","-0.35","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"16","re_may140_dgf_liq_reject1","16","range_elite_risk_shape_probe","16","phase4_range_elite_risk_shape_model4","re_may140_dgf_liq_reject1.set","2024_full","2024.01.01","2024.12.31","4","configs\016_re_may140_dgf_liq_reject1_2024_full_m4.ini","re_risk_re_may140_dgf_liq_reject1_2024_m4","profiles\re_may140_dgf_liq_reject1.set","770A3BDFF1A323C82035108D0B50ED98FCD1FE79F04D75229FA5C402A7F46799","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_dgf_liq_reject1_2024_m4.htm","1000","365","0.9993","2366.15","3366.15","236.62","236.78","236.89","5.66","338.02","30.87","85.71","7","1","571.29","14.51","507.35","571.29","4.14","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"17","re_may140_dgf_liq_reject1","17","range_elite_risk_shape_probe","17","phase4_range_elite_risk_shape_model4","re_may140_dgf_liq_reject1.set","2025_full","2025.01.01","2025.12.31","4","configs\017_re_may140_dgf_liq_reject1_2025_full_m4.ini","re_risk_re_may140_dgf_liq_reject1_2025_m4","profiles\re_may140_dgf_liq_reject1.set","770A3BDFF1A323C82035108D0B50ED98FCD1FE79F04D75229FA5C402A7F46799","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_dgf_liq_reject1_2025_m4.htm","1000","364","0.9966","-5.55","994.45","-0.56","-0.56","-0.56","0.88","-2.77","-0.08","50","2","1","148.59","13.03","44.65","148.59","-0.04","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"18","re_may140_dgf_liq_reject1","18","range_elite_risk_shape_probe","18","phase4_range_elite_risk_shape_model4","re_may140_dgf_liq_reject1.set","2026_ytd","2026.01.01","2026.07.12","4","configs\018_re_may140_dgf_liq_reject1_2026_ytd_m4.ini","re_risk_re_may140_dgf_liq_reject1_2026ytd_m4","profiles\re_may140_dgf_liq_reject1.set","770A3BDFF1A323C82035108D0B50ED98FCD1FE79F04D75229FA5C402A7F46799","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_dgf_liq_reject1_2026ytd_m4.htm","1000","192","0.5257","871.35","1871.35","87.14","165.76","229.41","2.99","79.21","5.4","72.73","11","1","600.12","24.28","313.2","600.12","1.45","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"19","re_may140_late15_dgf_liq_reject1","19","range_elite_risk_shape_probe","19","phase4_range_elite_risk_shape_model4","re_may140_late15_dgf_liq_reject1.set","2019_full","2019.01.01","2019.12.31","4","configs\019_re_may140_late15_dgf_liq_reject1_2019_full_m4.ini","re_risk_re_may140_late15_dgf_liq_reject1_2019_m4","profiles\re_may140_late15_dgf_liq_reject1.set","8379F7B70AA194B5A22A8E54897BC62980C0A76A4177A8D1399C3D1CE0563D58","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_2019_m4.htm","1000","364","0.9966","-40.2","959.8","-4.02","-4.03","-4.03","0","-40.2","-3.7","0","1","1","40.2","4.02","40.2","40.2","-1","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"20","re_may140_late15_dgf_liq_reject1","20","range_elite_risk_shape_probe","20","phase4_range_elite_risk_shape_model4","re_may140_late15_dgf_liq_reject1.set","2021_full","2021.01.01","2021.12.31","4","configs\020_re_may140_late15_dgf_liq_reject1_2021_full_m4.ini","re_risk_re_may140_late15_dgf_liq_reject1_2021_m4","profiles\re_may140_late15_dgf_liq_reject1.set","8379F7B70AA194B5A22A8E54897BC62980C0A76A4177A8D1399C3D1CE0563D58","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_2021_m4.htm","1000","364","0.9966","-16.27","983.73","-1.63","-1.63","-1.63","0.72","-8.14","-0.15","50","2","1","201.18","16.98","58.5","201.18","-0.08","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
