"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"base_mfe_aug","11","11","13935.05","6633.61","1107.93","214.3","2406.27","","0","0"
"may_stagnation_exit","11","11","9599.06","1113.95","1107.93","214.3","1113.95","","214.3","0"
"may_window_r280","11","11","9599.06","1113.95","1107.93","214.3","1113.95","","214.3","0"
"may_march_mfe_lock_loose","11","11","8839.02","1113.95","708.99","214.3","1113.95","","214.3","0"
"may_march_mfe_lock","11","11","8628.26","1113.95","609.75","214.3","1113.95","","214.3","0"
"may_no_follow_exit","11","11","7336.73","1113.95","1375.36","214.3","1113.95","","-126.48","1"
"may_march_rpartial","11","11","8825.3","920.29","1000.69","228.22","920.29","","214.91","0"
