"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"maycap17_may2p80","3","3","3176.82","","","","","","214.91","0"
"maycap17_may2p81","3","3","2868.91","","","","","","-126.17","1"
"maycap17_may2p82","3","3","2842.1","","","","","","-152.98","1"
"maycap17_may2p83","3","3","2834.34","","","","","","-152.98","1"
"maycap17_may2p84","3","3","2828.2","","","","","","-152.98","1"
