"QueueRank","Candidate","Window","Model","Status","Action","Config","ConfigExists","ExpectedReportName","FirstPassInbox","MaxCpuPercent","Reports","Evidence","Started","Finished"
"1","r10_a7_dgf_perf_base","2019_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\001_r10_a7_dgf_perf_base_2019_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_base_2019_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:43:24","2026-07-14T14:43:37"
"2","r10_a7_dgf_perf_base","2020_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\002_r10_a7_dgf_perf_base_2020_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_base_2020_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:43:37","2026-07-14T14:43:50"
"3","r10_a7_dgf_perf_base","2021_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\003_r10_a7_dgf_perf_base_2021_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_base_2021_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:43:50","2026-07-14T14:44:03"
"4","r10_a7_dgf_perf_base","2022_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\004_r10_a7_dgf_perf_base_2022_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_base_2022_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:44:03","2026-07-14T14:44:16"
"5","r10_a7_dgf_perf_base","2023_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\005_r10_a7_dgf_perf_base_2023_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_base_2023_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:44:16","2026-07-14T14:44:29"
"6","r10_a7_dgf_perf_base","2024_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\006_r10_a7_dgf_perf_base_2024_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_base_2024_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:44:29","2026-07-14T14:44:42"
"7","r10_a7_dgf_perf_base","2025_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\007_r10_a7_dgf_perf_base_2025_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_base_2025_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:44:42","2026-07-14T14:44:55"
"8","r10_a7_dgf_perf_base","2026_ytd","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\008_r10_a7_dgf_perf_base_2026_ytd_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_base_2026_ytd_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:44:55","2026-07-14T14:45:08"
"9","r10_a7_dgf_perf_4_2_50","2019_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\009_r10_a7_dgf_perf_4_2_50_2019_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_4_2_50_2019_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:45:08","2026-07-14T14:45:21"
"10","r10_a7_dgf_perf_4_2_50","2020_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\010_r10_a7_dgf_perf_4_2_50_2020_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_4_2_50_2020_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:45:21","2026-07-14T14:45:34"
"11","r10_a7_dgf_perf_4_2_50","2021_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\011_r10_a7_dgf_perf_4_2_50_2021_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_4_2_50_2021_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:45:34","2026-07-14T14:45:46"
"12","r10_a7_dgf_perf_4_2_50","2022_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\012_r10_a7_dgf_perf_4_2_50_2022_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_4_2_50_2022_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:45:46","2026-07-14T14:45:59"
"13","r10_a7_dgf_perf_4_2_50","2023_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\013_r10_a7_dgf_perf_4_2_50_2023_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_4_2_50_2023_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:45:59","2026-07-14T14:46:12"
"14","r10_a7_dgf_perf_4_2_50","2024_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\014_r10_a7_dgf_perf_4_2_50_2024_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_4_2_50_2024_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:46:12","2026-07-14T14:46:25"
"15","r10_a7_dgf_perf_4_2_50","2025_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\015_r10_a7_dgf_perf_4_2_50_2025_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_4_2_50_2025_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:46:25","2026-07-14T14:46:38"
"16","r10_a7_dgf_perf_4_2_50","2026_ytd","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\016_r10_a7_dgf_perf_4_2_50_2026_ytd_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_4_2_50_2026_ytd_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:46:38","2026-07-14T14:46:51"
"17","r10_a7_dgf_perf_3_2_40","2019_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\017_r10_a7_dgf_perf_3_2_40_2019_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_3_2_40_2019_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:46:51","2026-07-14T14:47:04"
"18","r10_a7_dgf_perf_3_2_40","2020_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\018_r10_a7_dgf_perf_3_2_40_2020_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_3_2_40_2020_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:47:04","2026-07-14T14:47:17"
"19","r10_a7_dgf_perf_3_2_40","2021_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\019_r10_a7_dgf_perf_3_2_40_2021_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_3_2_40_2021_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:47:17","2026-07-14T14:47:30"
"20","r10_a7_dgf_perf_3_2_40","2022_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\020_r10_a7_dgf_perf_3_2_40_2022_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_3_2_40_2022_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:47:30","2026-07-14T14:47:43"
"21","r10_a7_dgf_perf_3_2_40","2023_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\021_r10_a7_dgf_perf_3_2_40_2023_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_3_2_40_2023_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:47:43","2026-07-14T14:47:56"
"22","r10_a7_dgf_perf_3_2_40","2024_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\022_r10_a7_dgf_perf_3_2_40_2024_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_3_2_40_2024_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:47:56","2026-07-14T14:48:09"
"23","r10_a7_dgf_perf_3_2_40","2025_full","1","NO_REPORT","RUN_HIDDEN","outputs\peak_r20_dgf_perf_risk_yearly_package\configs\023_r10_a7_dgf_perf_3_2_40_2025_full_m1.ini","True","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_3_2_40_2025_full_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T14:48:09","2026-07-14T14:48:21"
