"Rank","Priority","Phase","Profile","Set","Window","From","To","ExpectedReportName","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor"
"","","","rdmc_momentum_breakout_retest_v5","frozen_breakout_retest","2015_2018","2015.01.01","2018.12.31","rdmc_mbr5_w01_m1_training_2015_2018","PARSED","outputs\rdmc_momentum_breakout_retest_v5_package\reports_here\rdmc_mbr5_w01_m1_training_2015_2018.htm","10000","1460","3.9973","203.37","10203.37","2.03","0.51","0.5","1.68","4.42","1.43","39.13","46","5","186.37","1.83","150.49","186.37","1.0912"
