QueueRank,Wave,ExpectedReportName,Window,Model,ReportStatus,GatePass,Reasons
1,1,rdmc_exec_w01_m1_critical_2019,2019,1,PARSED,False,NetProfit=-17.35<0.01;ProfitFactor=0<1.05;TotalTrades=3<15
2,1,rdmc_exec_w01_m1_critical_2022,2022,1,PARSED,False,NetProfit=-34.84<0.01;ProfitFactor=0.41<1.05;TotalTrades=7<20
