"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"calendar_block_may_jun","7","7","1728.03","801.84","84.72","124.51","801.84","-84.88","-84.88","1"
"base","7","7","1557.58","801.84","84.72","124.51","801.84","-255.33","-99.55","3"
"early_mfe_reversal","7","7","1044.1","801.84","84.72","-394.95","801.84","-249.35","-394.95","4"
"no_follow_fast","7","7","1472.43","759.09","84.72","94.48","759.09","-224.95","-99.55","3"
"combo_fast","7","7","1472.43","759.09","84.72","94.48","759.09","-224.95","-99.55","3"
"combo_gentle","7","7","1466.48","756.29","84.72","124.51","756.29","-255.33","-99.55","3"
"mfe_failure_fast","7","7","1461.2","748.91","84.72","124.51","748.91","-245.85","-99.55","3"
"underwater_fast","7","7","1451.72","748.91","84.72","124.51","748.91","-255.33","-99.55","3"
