"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"1","di_off","1","htf_band_reversion_di_gate","1","continuous_model4","htf_band_reversion_di_off.set","continuous_2015_2026","2015.01.01","2026.07.12","4","configs\001_htf_band_reversion_di_off_continuous_2015_2026_m4.ini","htf_band_reversion_di_off_continuous_2015_2026_m4","profiles\htf_band_reversion_di_off.set","A48ACFEF4B1BC8C3379AC8761CE4D2C3F13776BAB23C2BE44BA12E9E99C4E500","Require exact gate-off reproduction; gated candidates need net > 0, PF >= 1.50, DD <= 3%, at least 24 trades, and agreement with the Model1 plateau.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\htf_band_reversion_di_off_continuous_2015_2026_m4.htm","10000","4210","11.5264","440.63","10440.63","4.41","0.38","0.37","2.36","10.75","14.78","46.34","41","5","111.54","1.1","93.9","111.54","3.95","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"2","di_m12","2","htf_band_reversion_di_gate","1","continuous_model4","htf_band_reversion_di_m12.set","continuous_2015_2026","2015.01.01","2026.07.12","4","configs\002_htf_band_reversion_di_m12_continuous_2015_2026_m4.ini","htf_band_reversion_di_m12_continuous_2015_2026_m4","profiles\htf_band_reversion_di_m12.set","AAF4AA067850F8510B47EAA3FA2E7B25DFE88E4A02FD69811A1B58D68911442E","Require exact gate-off reproduction; gated candidates need net > 0, PF >= 1.50, DD <= 3%, at least 24 trades, and agreement with the Model1 plateau.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\htf_band_reversion_di_m12_continuous_2015_2026_m4.htm","10000","4210","11.5264","478.86","10478.86","4.79","0.42","0.41","2.77","13.3","17.66","50","36","5","115.37","1.14","93.9","115.37","4.15","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"3","di_m10","3","htf_band_reversion_di_gate","1","continuous_model4","htf_band_reversion_di_m10.set","continuous_2015_2026","2015.01.01","2026.07.12","4","configs\003_htf_band_reversion_di_m10_continuous_2015_2026_m4.ini","htf_band_reversion_di_m10_continuous_2015_2026_m4","profiles\htf_band_reversion_di_m10.set","038DA9446A2761E1595F6479BB9430CFA09C9F3222C303D7C8EA38A9D8FE449F","Require exact gate-off reproduction; gated candidates need net > 0, PF >= 1.50, DD <= 3%, at least 24 trades, and agreement with the Model1 plateau.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\htf_band_reversion_di_m10_continuous_2015_2026_m4.htm","10000","4210","11.5264","447.23","10447.23","4.47","0.39","0.38","3.51","15.97","27.17","57.14","28","4","111.06","1.06","64.67","111.06","4.03","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
