"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"session_anatomy_ultra","9","9","2369.67","1066.83","64.65","214.3","1066.83","","-16.02","4"
"session_anatomy_strict","9","9","2184.47","976.45","64.65","217.75","976.45","","-16.02","4"
