"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"base","12","12","9962.58","6222.35","1107.93","214.3","2390.2","","0","0"
"ptc_apr_nov_no_bcq","12","12","9962.58","6222.35","1107.93","214.3","2390.2","","0","0"
"ptc_nov_no_bcq","12","12","9962.58","6222.35","1107.93","214.3","2390.2","","0","0"
