"QueueRank","Candidate","CandidateRank","SourceType","Phase","Set","Window","From","To","Model","Deposit","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","SourceSha256","MinimumVolumeRatio","MinimumRangeATR","MinimumWickPercent","MinimumVWAPDeviationATR","MaximumADX","ExtremeLookbackBars","MinimumRiskReward","MaximumTargetR","UseRangePhaseFilter","StopRule","Status","ReportPath","ReportSha256","ReportSourceIdentityPass","ReportDisposition","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor"
"22","m15vcr_dev030","8","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_dev030.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\022_m15vcr_dev030_older_2015_2018_m1.ini","m15vcr_dev030_older_2015_2018_m1","profiles\m15vcr_dev030.set","3846BDA50E70FADDD07DD02D756C4671A7B0A48537EA0E2A45C77D038BCA60CF","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.30","28.0","8","1.10","1.75","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_dev030_older_2015_2018_m1.htm","18E40E8CD0902AFE1237F4543941833E9CFD510B2D1968307C8664134C3E8A8A","True","FIRST_VALID_EXPORT","10000","1460","3.9973","60.74","10060.74","0.61","0.15","0.15","1.3","1.41","8.14","48.84","43","5","82.23","0.82","77.01","82.23","0.7387"
"23","m15vcr_dev030","8","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_dev030.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\023_m15vcr_dev030_discovery_2019_2020_m1.ini","m15vcr_dev030_discovery_2019_2020_m1","profiles\m15vcr_dev030.set","3846BDA50E70FADDD07DD02D756C4671A7B0A48537EA0E2A45C77D038BCA60CF","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.30","28.0","8","1.10","1.75","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_dev030_discovery_2019_2020_m1.htm","79D744E4E3DBFAD2AA58C8BBECCD4F7454EE158616766E319EDB2FFFB327AA88","True","FIRST_VALID_EXPORT","10000","730","1.9986","0.93","10000.93","0.01","0","0","1.01","0.03","0.21","43.33","30","6","61.38","0.61","56.2","61.38","0.0152"
"24","m15vcr_dev030","8","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_dev030.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\024_m15vcr_dev030_continuous_2015_2020_m1.ini","m15vcr_dev030_continuous_2015_2020_m1","profiles\m15vcr_dev030.set","3846BDA50E70FADDD07DD02D756C4671A7B0A48537EA0E2A45C77D038BCA60CF","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.30","28.0","8","1.10","1.75","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_dev030_continuous_2015_2020_m1.htm","BE92AA99503DBF1203FBA29EB84F2F6D7E913F8558E3A132981396D187B203F0","True","FIRST_VALID_EXPORT","10000","2191","5.9986","61.88","10061.88","0.62","0.1","0.1","1.17","0.85","5.25","46.58","73","6","82.23","0.82","77.01","82.23","0.7525"
"25","m15vcr_dev060","9","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_dev060.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\025_m15vcr_dev060_older_2015_2018_m1.ini","m15vcr_dev060_older_2015_2018_m1","profiles\m15vcr_dev060.set","E478D960D4E68F118F946DB21314A6616615EAC686B98329DF890360B506C67A","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.60","28.0","8","1.10","1.75","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_dev060_older_2015_2018_m1.htm","AEE5FE5FBB1588596B77449FAD11627A3BBC178AE1F23384F0BA14BD5943FA1C","True","FIRST_VALID_EXPORT","10000","1460","3.9973","60.74","10060.74","0.61","0.15","0.15","1.3","1.41","8.14","48.84","43","5","82.23","0.82","77.01","82.23","0.7387"
"26","m15vcr_dev060","9","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_dev060.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\026_m15vcr_dev060_discovery_2019_2020_m1.ini","m15vcr_dev060_discovery_2019_2020_m1","profiles\m15vcr_dev060.set","E478D960D4E68F118F946DB21314A6616615EAC686B98329DF890360B506C67A","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.60","28.0","8","1.10","1.75","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_dev060_discovery_2019_2020_m1.htm","2067BEB6B2A6DBDFA807157B528E4CDACF73BFB859CCEDC7396FDE97559472AD","True","FIRST_VALID_EXPORT","10000","730","1.9986","0.93","10000.93","0.01","0","0","1.01","0.03","0.21","43.33","30","6","61.38","0.61","56.2","61.38","0.0152"
"27","m15vcr_dev060","9","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_dev060.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\027_m15vcr_dev060_continuous_2015_2020_m1.ini","m15vcr_dev060_continuous_2015_2020_m1","profiles\m15vcr_dev060.set","E478D960D4E68F118F946DB21314A6616615EAC686B98329DF890360B506C67A","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.60","28.0","8","1.10","1.75","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_dev060_continuous_2015_2020_m1.htm","F41B0EC37126E6369CF12C7F877F5992DFFEB4AC5744B51FA91603E56CBEDA82","True","FIRST_VALID_EXPORT","10000","2191","5.9986","61.88","10061.88","0.62","0.1","0.1","1.17","0.85","5.25","46.58","73","6","82.23","0.82","77.01","82.23","0.7525"
"28","m15vcr_adx22","10","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_adx22.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\028_m15vcr_adx22_older_2015_2018_m1.ini","m15vcr_adx22_older_2015_2018_m1","profiles\m15vcr_adx22.set","D40E4644E1D80D22B54F2F474A2724532E8052BA4A4B475C774A1B4E082BA305","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.45","22.0","8","1.10","1.75","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_adx22_older_2015_2018_m1.htm","6E39BEE00522A9204F9CDFED219BA83E849452B5BEBEE2707ECBA26B84DB224F","True","FIRST_VALID_EXPORT","10000","1460","3.9973","47.36","10047.36","0.47","0.12","0.12","1.37","1.69","9.53","50","28","3","50.77","0.51","47.33","50.77","0.9328"
"29","m15vcr_adx22","10","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_adx22.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\029_m15vcr_adx22_discovery_2019_2020_m1.ini","m15vcr_adx22_discovery_2019_2020_m1","profiles\m15vcr_adx22.set","D40E4644E1D80D22B54F2F474A2724532E8052BA4A4B475C774A1B4E082BA305","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.45","22.0","8","1.10","1.75","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_adx22_discovery_2019_2020_m1.htm","FCD48362243047E269935AD7B0EEA99A43CE6F56646D68EB6A9CDDE8A0EE4CF3","True","FIRST_VALID_EXPORT","10000","730","1.9986","-3.7","9996.3","-0.04","-0.02","-0.02","0.96","-0.22","-1.09","41.18","17","4","53.13","0.53","50.68","53.13","-0.0696"
"30","m15vcr_adx22","10","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_adx22.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\030_m15vcr_adx22_continuous_2015_2020_m1.ini","m15vcr_adx22_continuous_2015_2020_m1","profiles\m15vcr_adx22.set","D40E4644E1D80D22B54F2F474A2724532E8052BA4A4B475C774A1B4E082BA305","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.45","22.0","8","1.10","1.75","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_adx22_continuous_2015_2020_m1.htm","A4E08B412B07272E1A86CB1C318F902644F894AF84ED8F1EB4DCA7984F465D13","True","FIRST_VALID_EXPORT","10000","2191","5.9986","43.87","10043.87","0.44","0.07","0.07","1.2","0.97","6.35","46.67","45","4","65.22","0.65","61.77","65.22","0.6726"
"31","m15vcr_adx34","11","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_adx34.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\031_m15vcr_adx34_older_2015_2018_m1.ini","m15vcr_adx34_older_2015_2018_m1","profiles\m15vcr_adx34.set","57BFF780F3A25917367F02B2451B72B2D4B7C74B2A0534EFA7CE2F5CC0A8EB18","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.45","34.0","8","1.10","1.75","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_adx34_older_2015_2018_m1.htm","C45BD483974B45F0CE244CFFC6A138B27872E31C6CB819FB032BD2CB822A51E9","True","FIRST_VALID_EXPORT","10000","1460","3.9973","44.25","10044.25","0.44","0.11","0.11","1.18","0.88","5.15","46","50","5","87.31","0.87","77.63","87.31","0.5068"
"32","m15vcr_adx34","11","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_adx34.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\032_m15vcr_adx34_discovery_2019_2020_m1.ini","m15vcr_adx34_discovery_2019_2020_m1","profiles\m15vcr_adx34.set","57BFF780F3A25917367F02B2451B72B2D4B7C74B2A0534EFA7CE2F5CC0A8EB18","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.45","34.0","8","1.10","1.75","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_adx34_discovery_2019_2020_m1.htm","8B1DD6FB4D6ACC1E82E237E4D3E0369BC523ED7BACEF181D82E5DA61E18975BE","True","FIRST_VALID_EXPORT","10000","730","1.9986","-33.02","9966.98","-0.33","-0.17","-0.17","0.83","-0.89","-5","40.54","37","7","90.65","0.91","87.08","90.65","-0.3643"
"33","m15vcr_adx34","11","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_adx34.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\033_m15vcr_adx34_continuous_2015_2020_m1.ini","m15vcr_adx34_continuous_2015_2020_m1","profiles\m15vcr_adx34.set","57BFF780F3A25917367F02B2451B72B2D4B7C74B2A0534EFA7CE2F5CC0A8EB18","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.45","34.0","8","1.10","1.75","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_adx34_continuous_2015_2020_m1.htm","FC4F9C025DC9EC81ADF27B033BCBB2823FEAE83DDEDE7EA3E8842657F6DF8A8A","True","FIRST_VALID_EXPORT","10000","2191","5.9986","9.38","10009.38","0.09","0.02","0.02","1.02","0.11","0.67","43.68","87","7","114.73","1.14","107.78","114.73","0.0818"
"34","m15vcr_ext4","12","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_ext4.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\034_m15vcr_ext4_older_2015_2018_m1.ini","m15vcr_ext4_older_2015_2018_m1","profiles\m15vcr_ext4.set","4FB890B1FADEA2F2781A68B07B4D80E88DBDF00768CFDFE086DEC3E137B699AA","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.45","28.0","4","1.10","1.75","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_ext4_older_2015_2018_m1.htm","6923024E4ECDBEB18EC690BED5396F0218A6DAD9F6EFD17D0441A39AACCAB4F5","True","FIRST_VALID_EXPORT","10000","1460","3.9973","54.99","10054.99","0.55","0.14","0.14","1.25","1.2","6.96","47.83","46","5","69.93","0.7","60.25","69.93","0.7864"
"35","m15vcr_ext4","12","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_ext4.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\035_m15vcr_ext4_discovery_2019_2020_m1.ini","m15vcr_ext4_discovery_2019_2020_m1","profiles\m15vcr_ext4.set","4FB890B1FADEA2F2781A68B07B4D80E88DBDF00768CFDFE086DEC3E137B699AA","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.45","28.0","4","1.10","1.75","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_ext4_discovery_2019_2020_m1.htm","67D26B5AB6AC5D608F3D09E640822699F6638899C6605CAC5AAE40C01F24F861","True","FIRST_VALID_EXPORT","10000","730","1.9986","-7.08","9992.92","-0.07","-0.04","-0.04","0.96","-0.23","-1.6","41.94","31","6","61.38","0.61","56.2","61.38","-0.1153"
"36","m15vcr_ext4","12","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_ext4.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\036_m15vcr_ext4_continuous_2015_2020_m1.ini","m15vcr_ext4_continuous_2015_2020_m1","profiles\m15vcr_ext4.set","4FB890B1FADEA2F2781A68B07B4D80E88DBDF00768CFDFE086DEC3E137B699AA","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.45","28.0","4","1.10","1.75","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_ext4_continuous_2015_2020_m1.htm","10667C65B806293A42BCA7112E4F2AF30B2D16656920588D7787D68C9636F3DF","True","FIRST_VALID_EXPORT","10000","2191","5.9986","48.12","10048.12","0.48","0.08","0.08","1.12","0.62","3.92","45.45","77","6","81.87","0.81","76.39","81.87","0.5878"
"37","m15vcr_ext12","13","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_ext12.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\037_m15vcr_ext12_older_2015_2018_m1.ini","m15vcr_ext12_older_2015_2018_m1","profiles\m15vcr_ext12.set","668727F5E14B7CBE5EAB807ED189E223A990F2D8F698F4E99FC3C28588C2A064","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.45","28.0","12","1.10","1.75","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_ext12_older_2015_2018_m1.htm","4CE1B2CCB473D7F610EB13076F69E0A2752621C8F8339F0EE37429ECDAEF9860","True","FIRST_VALID_EXPORT","10000","1460","3.9973","69.84","10069.84","0.7","0.17","0.17","1.36","1.66","9.46","50","42","5","82.23","0.82","77.01","82.23","0.8493"
"38","m15vcr_ext12","13","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_ext12.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\038_m15vcr_ext12_discovery_2019_2020_m1.ini","m15vcr_ext12_discovery_2019_2020_m1","profiles\m15vcr_ext12.set","668727F5E14B7CBE5EAB807ED189E223A990F2D8F698F4E99FC3C28588C2A064","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.45","28.0","12","1.10","1.75","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_ext12_discovery_2019_2020_m1.htm","C4F89FCBD5133D6A5DA4B326BD89B35FC92B09A21B8CF89AB1401CF49E9948D0","True","FIRST_VALID_EXPORT","10000","730","1.9986","-10.27","9989.73","-0.1","-0.05","-0.05","0.93","-0.35","-2.38","41.38","29","6","61.38","0.61","56.2","61.38","-0.1673"
"39","m15vcr_ext12","13","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_ext12.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\039_m15vcr_ext12_continuous_2015_2020_m1.ini","m15vcr_ext12_continuous_2015_2020_m1","profiles\m15vcr_ext12.set","668727F5E14B7CBE5EAB807ED189E223A990F2D8F698F4E99FC3C28588C2A064","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.45","28.0","12","1.10","1.75","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_ext12_continuous_2015_2020_m1.htm","247BD6640F474F333424F09A26597C0B64A0E1A30FD35DC9A4B9FBE15BA451D9","True","FIRST_VALID_EXPORT","10000","2191","5.9986","59.78","10059.78","0.6","0.1","0.1","1.17","0.84","5.15","46.48","71","6","82.23","0.82","77.01","82.23","0.727"
"40","m15vcr_rr125","14","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_rr125.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\040_m15vcr_rr125_older_2015_2018_m1.ini","m15vcr_rr125_older_2015_2018_m1","profiles\m15vcr_rr125.set","BF32164D544E5260102D85DAAD8BD1248C2B55A22F4066F80C195B3FDD65D553","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.45","28.0","8","1.25","2.00","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_rr125_older_2015_2018_m1.htm","B8AEE51423111B3D879D25D7189DCB9A0255D727254DCC6105F55E92ACCCAF9E","True","FIRST_VALID_EXPORT","10000","1460","3.9973","69.69","10069.69","0.7","0.17","0.17","1.4","1.79","10.49","51.28","39","4","69.74","0.7","66.3","69.74","0.9993"
"41","m15vcr_rr125","14","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_rr125.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\041_m15vcr_rr125_discovery_2019_2020_m1.ini","m15vcr_rr125_discovery_2019_2020_m1","profiles\m15vcr_rr125.set","BF32164D544E5260102D85DAAD8BD1248C2B55A22F4066F80C195B3FDD65D553","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.45","28.0","8","1.25","2.00","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_rr125_discovery_2019_2020_m1.htm","3A8D54642EE749A463FA01AA314351A3AA2F4521492788FABAD57B1D7177A483","True","FIRST_VALID_EXPORT","10000","730","1.9986","18.69","10018.69","0.19","0.09","0.09","1.13","0.64","4.33","44.83","29","6","61.38","0.61","56.2","61.38","0.3045"
"42","m15vcr_rr125","14","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_rr125.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\042_m15vcr_rr125_continuous_2015_2020_m1.ini","m15vcr_rr125_continuous_2015_2020_m1","profiles\m15vcr_rr125.set","BF32164D544E5260102D85DAAD8BD1248C2B55A22F4066F80C195B3FDD65D553","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.45","28.0","8","1.25","2.00","true","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_rr125_continuous_2015_2020_m1.htm","F9A41BD75679AA93AE838BEDBB9F06651C102747ACD6E3D9FB8014579B004EB8","True","FIRST_VALID_EXPORT","10000","2191","5.9986","88.59","10088.59","0.89","0.15","0.15","1.28","1.3","8.16","48.53","68","6","71.87","0.71","66.39","71.87","1.2326"
"43","m15vcr_nophase","15","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_nophase.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\043_m15vcr_nophase_older_2015_2018_m1.ini","m15vcr_nophase_older_2015_2018_m1","profiles\m15vcr_nophase.set","D40B3E306EE2A5CB479B9EC134365CD99689597D00CDB42BCB5DDFF246A1838C","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.45","28.0","8","1.10","1.75","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_nophase_older_2015_2018_m1.htm","BCD3130B9B35C7B51310E2D7CB7C6D74401813092D166CCDE251721650E8DBDB","True","FIRST_VALID_EXPORT","10000","1460","3.9973","-219.44","9780.56","-2.19","-0.55","-0.55","0.8","-1.09","-5","40.3","201","8","247.58","2.47","243.16","247.58","-0.8863"
"44","m15vcr_nophase","15","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_nophase.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\044_m15vcr_nophase_discovery_2019_2020_m1.ini","m15vcr_nophase_discovery_2019_2020_m1","profiles\m15vcr_nophase.set","D40B3E306EE2A5CB479B9EC134365CD99689597D00CDB42BCB5DDFF246A1838C","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.45","28.0","8","1.10","1.75","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_nophase_discovery_2019_2020_m1.htm","1301DE0D53E2F6C323B6C85F0275DE061AE6868B7E64BAF1DACAAABFB5A7F515","True","FIRST_VALID_EXPORT","10000","730","1.9986","26.8","10026.8","0.27","0.13","0.13","1.05","0.26","1.9","46.6","103","6","117.39","1.17","108.42","117.39","0.2283"
"45","m15vcr_nophase","15","independent_m15_volume_climax_reversal","discovery_model1","m15vcr_nophase.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\045_m15vcr_nophase_continuous_2015_2020_m1.ini","m15vcr_nophase_continuous_2015_2020_m1","profiles\m15vcr_nophase.set","D40B3E306EE2A5CB479B9EC134365CD99689597D00CDB42BCB5DDFF246A1838C","914C5F3832D61DFD3AD2E4F885C70EFBF35E35B6CFFFFE1B8387EDA96AC56A36","1.50","1.10","45.0","0.45","28.0","8","1.10","1.75","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026.","PARSED","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_nophase_continuous_2015_2020_m1.htm","B37D235D763F76B5C4EA940C94A6891B186F7860412E5F64630B19EA99A4E1FD","True","FIRST_VALID_EXPORT","10000","2191","5.9986","-180.5","9819.5","-1.8","-0.3","-0.3","0.89","-0.59","-4.29","42.43","304","8","320.1","3.2","315.53","320.1","-0.5639"
