"Rank","Priority","Phase","Profile","Set","Window","From","To","ExpectedReportName","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor"
"","","","rdmc_tiered_momentum_v7","frozen_tiered_momentum","2019","2019.01.01","2019.12.31","rdmc_tmv7b_w02_m4_critical_2019","PARSED","outputs\rdmc_tiered_momentum_v7_broad_package\reports_here\rdmc_tmv7b_w02_m4_critical_2019.htm","10000","364","0.9966","5.56","10005.56","0.06","0.06","0.06","1.09","0.28","0.64","30","20","7","38.39","0.38","29.39","38.39","0.1448"
"","","","rdmc_tiered_momentum_v7","frozen_tiered_momentum","2022","2022.01.01","2022.12.31","rdmc_tmv7b_w02_m4_critical_2022","PARSED","outputs\rdmc_tiered_momentum_v7_broad_package\reports_here\rdmc_tmv7b_w02_m4_critical_2022.htm","10000","364","0.9966","81.29","10081.29","0.81","0.82","0.82","1.98","4.06","22.98","45","20","3","51.7","0.51","21.92","51.7","1.5723"
