"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"1","r10_pg40_base","1","peak_r20_regime_filter_sweep","1","phase4_regime_filter_sweep_model1","r10_pg40_base_2019_full.set","2019_full","2019.01.01","2019.12.31","1","configs\001_r10_pg40_base_2019_full_m1.ini","peak_r20_regime_filter_r10_pg40_base_2019_full_m1","profiles\r10_pg40_base_2019_full.set","E096ECA262325F628C45AD41C792327FE6982BC379000F4EB7CCE66F2BB65F39","Reject if broad older-year windows remain fragile or if profit comes mainly from one recent burst.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","-40.29","959.71","-4.03","-4.04","-4.04","0.3507","-8.058","-1.3892","20","5","4","77.36","7.74","77.36","77.36","-0.5166","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T12:37:59","2026-07-14T12:37:59"
"2","r10_pg40_base","2","peak_r20_regime_filter_sweep","2","phase4_regime_filter_sweep_model1","r10_pg40_base_2021_full.set","2021_full","2021.01.01","2021.12.31","1","configs\002_r10_pg40_base_2021_full_m1.ini","peak_r20_regime_filter_r10_pg40_base_2021_full_m1","profiles\r10_pg40_base_2021_full.set","B8E1B15E8802B8557DC7661D1057A6473280BB94513D324E9014C494AC8BBAC3","Reject if broad older-year windows remain fragile or if profit comes mainly from one recent burst.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","-61.65","938.35","-6.16","-6.19","-6.19","0.4936","-6.165","-4.4274","33.33","10","4","114.73","11.47","114.73","114.73","-0.5141","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T12:38:12","2026-07-14T12:38:12"
"3","r10_pg40_base","3","peak_r20_regime_filter_sweep","3","phase4_regime_filter_sweep_model1","r10_pg40_base_2022_full.set","2022_full","2022.01.01","2022.12.31","1","configs\003_r10_pg40_base_2022_full_m1.ini","peak_r20_regime_filter_r10_pg40_base_2022_full_m1","profiles\r10_pg40_base_2022_full.set","18F3F337E4DB1AC96990AB8793EB95AE561E732CB739FCB49D7EF34661534DF6","Reject if broad older-year windows remain fragile or if profit comes mainly from one recent burst.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","34.07","1034.07","3.41","3.42","3.42","1.1733","1.8928","2.6646","33.33","18","5","132.21","12.78","132.21","132.21","0.249","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T12:38:25","2026-07-14T12:38:25"
"4","r10_pg40_base","4","peak_r20_regime_filter_sweep","4","phase4_regime_filter_sweep_model1","r10_pg40_base_2023_full.set","2023_full","2023.01.01","2023.12.31","1","configs\004_r10_pg40_base_2023_full_m1.ini","peak_r20_regime_filter_r10_pg40_base_2023_full_m1","profiles\r10_pg40_base_2023_full.set","D802BAF67C184CAFDEDFE65ACE1A4DB4E190829CFCA1C4DD231A3D0C66267000","Reject if broad older-year windows remain fragile or if profit comes mainly from one recent burst.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","43.41","1043.41","4.34","4.36","4.36","1.3484","3.3392","2.3426","33.33","13","4","78.18","7.49","78.18","78.18","0.5468","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T12:38:38","2026-07-14T12:38:38"
"5","r10_pg40_base","5","peak_r20_regime_filter_sweep","5","phase4_regime_filter_sweep_model1","r10_pg40_base_2024_full.set","2024_full","2024.01.01","2024.12.31","1","configs\005_r10_pg40_base_2024_full_m1.ini","peak_r20_regime_filter_r10_pg40_base_2024_full_m1","profiles\r10_pg40_base_2024_full.set","6DA98260FE3E8C38CB0B1A2367407037079B69CCCD70871D88A06A1EE44C8113","Reject if broad older-year windows remain fragile or if profit comes mainly from one recent burst.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","365","0.9993","413.77","1413.77","41.38","41.41","41.41","3.3054","22.9872","25.0357","61.11","18","3","90.7","6.42","90.7","90.7","4.2692","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T12:38:51","2026-07-14T12:38:51"
"6","r10_pg40_no_diagfallback","6","peak_r20_regime_filter_sweep","6","phase4_regime_filter_sweep_model1","r10_pg40_no_diagfallback_2019_full.set","2019_full","2019.01.01","2019.12.31","1","configs\006_r10_pg40_no_diagfallback_2019_full_m1.ini","peak_r20_regime_filter_r10_pg40_no_diagfallback_2019_full_m1","profiles\r10_pg40_no_diagfallback_2019_full.set","47EFF5749928A6A29F68E6999D48969AAF0F8F9B375265F85DBAE79424347BD2","Reject if broad older-year windows remain fragile or if profit comes mainly from one recent burst.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","29.4","1029.4","2.94","2.95","2.95","2.3881","14.7","0.3433","50","2","1","35.01","3.4","35.01","35.01","0.8113","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T12:39:04","2026-07-14T12:39:04"
"7","r10_pg40_no_diagfallback","7","peak_r20_regime_filter_sweep","7","phase4_regime_filter_sweep_model1","r10_pg40_no_diagfallback_2021_full.set","2021_full","2021.01.01","2021.12.31","1","configs\007_r10_pg40_no_diagfallback_2021_full_m1.ini","peak_r20_regime_filter_r10_pg40_no_diagfallback_2021_full_m1","profiles\r10_pg40_no_diagfallback_2021_full.set","6568EA7FAAC550B2A03E3EBC0690EC35AAF712D2A437F3A7B5DA936CE0A05BE3","Reject if broad older-year windows remain fragile or if profit comes mainly from one recent burst.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","-19.27","980.73","-1.93","-1.93","-1.93","0.8392","-2.4088","-0.6873","37.5","8","2","82.46","8.25","82.46","82.46","-0.2204","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T12:39:17","2026-07-14T12:39:17"
"8","r10_pg40_no_diagfallback","8","peak_r20_regime_filter_sweep","8","phase4_regime_filter_sweep_model1","r10_pg40_no_diagfallback_2022_full.set","2022_full","2022.01.01","2022.12.31","1","configs\008_r10_pg40_no_diagfallback_2022_full_m1.ini","peak_r20_regime_filter_r10_pg40_no_diagfallback_2022_full_m1","profiles\r10_pg40_no_diagfallback_2022_full.set","6FAE1F5895AD1DFEEDC6D6ACB016F85E10DB30CC6B0627723A478D962546483F","Reject if broad older-year windows remain fragile or if profit comes mainly from one recent burst.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","-72.35","927.65","-7.24","-7.26","-7.26","0.4546","-8.0389","-3.7199","22.22","9","5","105.43","10.54","105.43","105.43","-0.6725","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T12:39:30","2026-07-14T12:39:30"
"9","r10_pg40_no_diagfallback","9","peak_r20_regime_filter_sweep","9","phase4_regime_filter_sweep_model1","r10_pg40_no_diagfallback_2023_full.set","2023_full","2023.01.01","2023.12.31","1","configs\009_r10_pg40_no_diagfallback_2023_full_m1.ini","peak_r20_regime_filter_r10_pg40_no_diagfallback_2023_full_m1","profiles\r10_pg40_no_diagfallback_2023_full.set","036F896B60600AA61359001CC39F27CE0908FC4BEA09F5F36E73924CDE23DAB4","Reject if broad older-year windows remain fragile or if profit comes mainly from one recent burst.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","-24.94","975.06","-2.49","-2.5","-2.5","0.6622","-6.235","-0.5531","25","4","2","64.49","6.45","64.49","64.49","-0.3812","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T12:39:43","2026-07-14T12:39:43"
"10","r10_pg40_no_diagfallback","10","peak_r20_regime_filter_sweep","10","phase4_regime_filter_sweep_model1","r10_pg40_no_diagfallback_2024_full.set","2024_full","2024.01.01","2024.12.31","1","configs\010_r10_pg40_no_diagfallback_2024_full_m1.ini","peak_r20_regime_filter_r10_pg40_no_diagfallback_2024_full_m1","profiles\r10_pg40_no_diagfallback_2024_full.set","3D39165624E223DC2FB7EFBE078DBDE29BBDB58730E43A61876E2A6898C9FBA8","Reject if broad older-year windows remain fragile or if profit comes mainly from one recent burst.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","365","0.9993","69.15","1069.15","6.92","6.92","6.92","2.0391","11.525","1.7106","50","6","1","69.83","6.53","69.83","69.83","0.979","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T12:39:56","2026-07-14T12:39:56"
"11","r10_pg40_adapt_s5","11","peak_r20_regime_filter_sweep","11","phase4_regime_filter_sweep_model1","r10_pg40_adapt_s5_2019_full.set","2019_full","2019.01.01","2019.12.31","1","configs\011_r10_pg40_adapt_s5_2019_full_m1.ini","peak_r20_regime_filter_r10_pg40_adapt_s5_2019_full_m1","profiles\r10_pg40_adapt_s5_2019_full.set","50A25E4270E081DF1C3C162108232D8A8E35B756EC110615E0E71C438B570E36","Reject if broad older-year windows remain fragile or if profit comes mainly from one recent burst.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","25.6","1025.6","2.56","2.57","2.57","2.0248","8.5333","0.414","33.33","3","1","39.87","3.89","39.87","39.87","0.6445","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T12:40:09","2026-07-14T12:40:09"
