"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"21","pds_adx24","7","independent_m15_prevday_sweep","1","discovery_model1","pds_adx24.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\021_pds_adx24_continuous_2015_2020_m1.ini","pds_adx24_continuous_2015_2020_m1","profiles\pds_adx24.set","499B7A603F798328F766B178F4043F8CCB5D52684C599F11DE937D57F8393D34","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_adx24_continuous_2015_2020_m1.htm","10000","2191","5.9986","-89","9911","-0.89","-0.15","-0.15","0.41","-3.18","-5","39.29","28","5","133.46","1.33","105.14","133.46","-0.67","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"22","pds_rr20","8","independent_m15_prevday_sweep","1","discovery_model1","pds_rr20.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\022_pds_rr20_older_2015_2018_m1.ini","pds_rr20_older_2015_2018_m1","profiles\pds_rr20.set","959AB532C0DFBAEF62FF1D0F07172E9F1894EC4009C7FD275FA7396E12F1B33D","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_rr20_older_2015_2018_m1.htm","10000","1460","3.9973","-123.53","9876.47","-1.24","-0.31","-0.31","0.43","-3.34","-5","35.14","37","6","174.39","1.74","126.21","174.39","-0.71","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"23","pds_rr20","8","independent_m15_prevday_sweep","1","discovery_model1","pds_rr20.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\023_pds_rr20_discovery_2019_2020_m1.ini","pds_rr20_discovery_2019_2020_m1","profiles\pds_rr20.set","959AB532C0DFBAEF62FF1D0F07172E9F1894EC4009C7FD275FA7396E12F1B33D","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_rr20_discovery_2019_2020_m1.htm","10000","730","1.9986","33.59","10033.59","0.34","0.17","0.17","1.19","1.2","3.41","28.57","28","5","146.27","1.45","96.91","146.27","0.23","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"24","pds_rr20","8","independent_m15_prevday_sweep","1","discovery_model1","pds_rr20.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\024_pds_rr20_continuous_2015_2020_m1.ini","pds_rr20_continuous_2015_2020_m1","profiles\pds_rr20.set","959AB532C0DFBAEF62FF1D0F07172E9F1894EC4009C7FD275FA7396E12F1B33D","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_rr20_continuous_2015_2020_m1.htm","10000","2191","5.9986","-102.59","9897.41","-1.03","-0.17","-0.17","0.74","-1.58","-5","32.31","65","6","200.44","2","150.57","200.44","-0.51","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"25","pds_midpoint","9","independent_m15_prevday_sweep","1","discovery_model1","pds_midpoint.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\025_pds_midpoint_older_2015_2018_m1.ini","pds_midpoint_older_2015_2018_m1","profiles\pds_midpoint.set","DA3D6D4D21CAF55705CBEA297968B65350C5C36E3AA404AF5E6702C176F46E0F","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_midpoint_older_2015_2018_m1.htm","10000","1460","3.9973","-116.28","9883.72","-1.16","-0.29","-0.29","0.42","-3.23","-5","38.89","36","6","167.14","1.66","118.96","167.14","-0.7","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"26","pds_midpoint","9","independent_m15_prevday_sweep","1","discovery_model1","pds_midpoint.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\026_pds_midpoint_discovery_2019_2020_m1.ini","pds_midpoint_discovery_2019_2020_m1","profiles\pds_midpoint.set","DA3D6D4D21CAF55705CBEA297968B65350C5C36E3AA404AF5E6702C176F46E0F","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_midpoint_discovery_2019_2020_m1.htm","10000","730","1.9986","-44.97","9955.03","-0.45","-0.23","-0.23","0.74","-1.67","-5","25.93","27","7","193.61","1.91","144.19","193.61","-0.23","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"27","pds_midpoint","9","independent_m15_prevday_sweep","1","discovery_model1","pds_midpoint.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\027_pds_midpoint_continuous_2015_2020_m1.ini","pds_midpoint_continuous_2015_2020_m1","profiles\pds_midpoint.set","DA3D6D4D21CAF55705CBEA297968B65350C5C36E3AA404AF5E6702C176F46E0F","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_midpoint_continuous_2015_2020_m1.htm","10000","2191","5.9986","-166.76","9833.24","-1.67","-0.28","-0.28","0.55","-2.65","-5","33.33","63","7","241.78","2.41","190.6","241.78","-0.69","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"28","pds_session12_22","10","independent_m15_prevday_sweep","1","discovery_model1","pds_session12_22.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\028_pds_session12_22_older_2015_2018_m1.ini","pds_session12_22_older_2015_2018_m1","profiles\pds_session12_22.set","A52CD81A9DF9B2E164F69923025E7A4CB61B5B980C3E1A76B93AAA920FF0A305","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_session12_22_older_2015_2018_m1.htm","10000","1460","3.9973","-123.33","9876.67","-1.23","-0.31","-0.31","0.34","-3.85","-5","34.38","32","5","176.99","1.76","126.01","176.99","-0.7","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"29","pds_session12_22","10","independent_m15_prevday_sweep","1","discovery_model1","pds_session12_22.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\029_pds_session12_22_discovery_2019_2020_m1.ini","pds_session12_22_discovery_2019_2020_m1","profiles\pds_session12_22.set","A52CD81A9DF9B2E164F69923025E7A4CB61B5B980C3E1A76B93AAA920FF0A305","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_session12_22_discovery_2019_2020_m1.htm","10000","730","1.9986","16.41","10016.41","0.16","0.08","0.08","1.12","0.61","1.79","37.04","27","8","129.82","1.28","86.35","129.82","0.13","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"30","pds_session12_22","10","independent_m15_prevday_sweep","1","discovery_model1","pds_session12_22.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\030_pds_session12_22_continuous_2015_2020_m1.ini","pds_session12_22_continuous_2015_2020_m1","profiles\pds_session12_22.set","A52CD81A9DF9B2E164F69923025E7A4CB61B5B980C3E1A76B93AAA920FF0A305","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_session12_22_continuous_2015_2020_m1.htm","10000","2191","5.9986","-107.52","9892.48","-1.08","-0.18","-0.18","0.67","-1.82","-5","35.59","59","8","176.99","1.76","126.01","176.99","-0.61","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
