"QueueRank","Candidate","Phase","PhaseLabel","Window","Model","Deposit","PackageConfig","SourceConfig","ExpectedReportName","ReportDestination","ProfileSha256","StopRule"
"11","m15fvg_b20_a4_tp20","discovery_model1","Independent M15 displacement FVG retest discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\011_m15fvg_b20_a4_tp20_discovery_2019_2020_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\011_m15fvg_b20_a4_tp20_discovery_2019_2020_m1.ini","m15fvg_b20_a4_tp20_discovery_2019_2020_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_a4_tp20_discovery_2019_2020_m1","F9E62483E4240CF98CBFC0ECB5F1B2700D1DFBE9AB58BB66CA93AF8F447A792C","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"12","m15fvg_b20_a4_tp20","discovery_model1","Independent M15 displacement FVG retest discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\012_m15fvg_b20_a4_tp20_continuous_2015_2020_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\012_m15fvg_b20_a4_tp20_continuous_2015_2020_m1.ini","m15fvg_b20_a4_tp20_continuous_2015_2020_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_a4_tp20_continuous_2015_2020_m1","F9E62483E4240CF98CBFC0ECB5F1B2700D1DFBE9AB58BB66CA93AF8F447A792C","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"13","m15fvg_b20_a12_tp20","discovery_model1","Independent M15 displacement FVG retest discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\013_m15fvg_b20_a12_tp20_older_2015_2018_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\013_m15fvg_b20_a12_tp20_older_2015_2018_m1.ini","m15fvg_b20_a12_tp20_older_2015_2018_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_a12_tp20_older_2015_2018_m1","A957E2533EAA55E2CBDE80E0D4075E2A581787F1EE9450E4A125E143D805DBFF","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"14","m15fvg_b20_a12_tp20","discovery_model1","Independent M15 displacement FVG retest discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\014_m15fvg_b20_a12_tp20_discovery_2019_2020_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\014_m15fvg_b20_a12_tp20_discovery_2019_2020_m1.ini","m15fvg_b20_a12_tp20_discovery_2019_2020_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_a12_tp20_discovery_2019_2020_m1","A957E2533EAA55E2CBDE80E0D4075E2A581787F1EE9450E4A125E143D805DBFF","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"15","m15fvg_b20_a12_tp20","discovery_model1","Independent M15 displacement FVG retest discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\015_m15fvg_b20_a12_tp20_continuous_2015_2020_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\015_m15fvg_b20_a12_tp20_continuous_2015_2020_m1.ini","m15fvg_b20_a12_tp20_continuous_2015_2020_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_a12_tp20_continuous_2015_2020_m1","A957E2533EAA55E2CBDE80E0D4075E2A581787F1EE9450E4A125E143D805DBFF","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"16","m15fvg_b20_gap10","discovery_model1","Independent M15 displacement FVG retest discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\016_m15fvg_b20_gap10_older_2015_2018_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\016_m15fvg_b20_gap10_older_2015_2018_m1.ini","m15fvg_b20_gap10_older_2015_2018_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_gap10_older_2015_2018_m1","BD6BB231946A80EC73A1889AF580F21F2783A2540B58DF8097B03F791297EF3A","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"17","m15fvg_b20_gap10","discovery_model1","Independent M15 displacement FVG retest discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\017_m15fvg_b20_gap10_discovery_2019_2020_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\017_m15fvg_b20_gap10_discovery_2019_2020_m1.ini","m15fvg_b20_gap10_discovery_2019_2020_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_gap10_discovery_2019_2020_m1","BD6BB231946A80EC73A1889AF580F21F2783A2540B58DF8097B03F791297EF3A","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"18","m15fvg_b20_gap10","discovery_model1","Independent M15 displacement FVG retest discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\018_m15fvg_b20_gap10_continuous_2015_2020_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\018_m15fvg_b20_gap10_continuous_2015_2020_m1.ini","m15fvg_b20_gap10_continuous_2015_2020_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_gap10_continuous_2015_2020_m1","BD6BB231946A80EC73A1889AF580F21F2783A2540B58DF8097B03F791297EF3A","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"19","m15fvg_b20_imp15","discovery_model1","Independent M15 displacement FVG retest discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\019_m15fvg_b20_imp15_older_2015_2018_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\019_m15fvg_b20_imp15_older_2015_2018_m1.ini","m15fvg_b20_imp15_older_2015_2018_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_imp15_older_2015_2018_m1","5C3B0082A99E6D8818BB56B8665EFAE89C3B4CA4856D77E4AE38FEC0FB3048D6","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"20","m15fvg_b20_imp15","discovery_model1","Independent M15 displacement FVG retest discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\020_m15fvg_b20_imp15_discovery_2019_2020_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\020_m15fvg_b20_imp15_discovery_2019_2020_m1.ini","m15fvg_b20_imp15_discovery_2019_2020_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_imp15_discovery_2019_2020_m1","5C3B0082A99E6D8818BB56B8665EFAE89C3B4CA4856D77E4AE38FEC0FB3048D6","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"21","m15fvg_b20_imp15","discovery_model1","Independent M15 displacement FVG retest discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\021_m15fvg_b20_imp15_continuous_2015_2020_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\021_m15fvg_b20_imp15_continuous_2015_2020_m1.ini","m15fvg_b20_imp15_continuous_2015_2020_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_imp15_continuous_2015_2020_m1","5C3B0082A99E6D8818BB56B8665EFAE89C3B4CA4856D77E4AE38FEC0FB3048D6","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"22","m15fvg_b20_hold75","discovery_model1","Independent M15 displacement FVG retest discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\022_m15fvg_b20_hold75_older_2015_2018_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\022_m15fvg_b20_hold75_older_2015_2018_m1.ini","m15fvg_b20_hold75_older_2015_2018_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_hold75_older_2015_2018_m1","65594384DD2E75C5A4909AA0A281C7F235D3768A73F5DBEE6988DCA9532B876B","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"23","m15fvg_b20_hold75","discovery_model1","Independent M15 displacement FVG retest discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\023_m15fvg_b20_hold75_discovery_2019_2020_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\023_m15fvg_b20_hold75_discovery_2019_2020_m1.ini","m15fvg_b20_hold75_discovery_2019_2020_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_hold75_discovery_2019_2020_m1","65594384DD2E75C5A4909AA0A281C7F235D3768A73F5DBEE6988DCA9532B876B","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"24","m15fvg_b20_hold75","discovery_model1","Independent M15 displacement FVG retest discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\024_m15fvg_b20_hold75_continuous_2015_2020_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\024_m15fvg_b20_hold75_continuous_2015_2020_m1.ini","m15fvg_b20_hold75_continuous_2015_2020_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_hold75_continuous_2015_2020_m1","65594384DD2E75C5A4909AA0A281C7F235D3768A73F5DBEE6988DCA9532B876B","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"25","m15fvg_b20_tp15","discovery_model1","Independent M15 displacement FVG retest discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\025_m15fvg_b20_tp15_older_2015_2018_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\025_m15fvg_b20_tp15_older_2015_2018_m1.ini","m15fvg_b20_tp15_older_2015_2018_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_tp15_older_2015_2018_m1","9F00428F6DB0A3E0B2C67A1E56FF7BE0EE312A8BDFF60D58D3C995C0D27A81D1","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"26","m15fvg_b20_tp15","discovery_model1","Independent M15 displacement FVG retest discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\026_m15fvg_b20_tp15_discovery_2019_2020_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\026_m15fvg_b20_tp15_discovery_2019_2020_m1.ini","m15fvg_b20_tp15_discovery_2019_2020_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_tp15_discovery_2019_2020_m1","9F00428F6DB0A3E0B2C67A1E56FF7BE0EE312A8BDFF60D58D3C995C0D27A81D1","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"27","m15fvg_b20_tp15","discovery_model1","Independent M15 displacement FVG retest discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\027_m15fvg_b20_tp15_continuous_2015_2020_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\027_m15fvg_b20_tp15_continuous_2015_2020_m1.ini","m15fvg_b20_tp15_continuous_2015_2020_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_tp15_continuous_2015_2020_m1","9F00428F6DB0A3E0B2C67A1E56FF7BE0EE312A8BDFF60D58D3C995C0D27A81D1","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"28","m15fvg_b20_tp25","discovery_model1","Independent M15 displacement FVG retest discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\028_m15fvg_b20_tp25_older_2015_2018_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\028_m15fvg_b20_tp25_older_2015_2018_m1.ini","m15fvg_b20_tp25_older_2015_2018_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_tp25_older_2015_2018_m1","E926161C5378CA40D3EBEDD8FF5960927F78090CFFDE4B18E27CF39A9B80E3D9","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"29","m15fvg_b20_tp25","discovery_model1","Independent M15 displacement FVG retest discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\029_m15fvg_b20_tp25_discovery_2019_2020_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\029_m15fvg_b20_tp25_discovery_2019_2020_m1.ini","m15fvg_b20_tp25_discovery_2019_2020_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_tp25_discovery_2019_2020_m1","E926161C5378CA40D3EBEDD8FF5960927F78090CFFDE4B18E27CF39A9B80E3D9","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
"30","m15fvg_b20_tp25","discovery_model1","Independent M15 displacement FVG retest discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\030_m15fvg_b20_tp25_continuous_2015_2020_m1.ini","outputs\independent_m15_fvg_retest_discovery_model1_package\configs\030_m15fvg_b20_tp25_continuous_2015_2020_m1.ini","m15fvg_b20_tp25_continuous_2015_2020_m1","outputs\independent_m15_fvg_retest_discovery_model1_package\reports_here\m15fvg_b20_tp25_continuous_2015_2020_m1","E926161C5378CA40D3EBEDD8FF5960927F78090CFFDE4B18E27CF39A9B80E3D9","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026."
