"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"micro_dedicated_jul_oct","7","7","7003.43","4061.66","1107.93","214.3","1505.93","","0","0"
"base_mar10_may10","7","7","6478.25","3746.45","1107.93","214.3","1409.57","","0","0"
