"QueueRank","Candidate","Window","Status","SourceSha256","BinarySha256","ConfigSha256","ReportSha256","IdentitySidecarVerified","PortableExpertRecompiled","ReportIdentityReused","Started","Finished"
"1","mft_control","continuous_2015_2020","REPORT_FOUND","14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B","A50D24418921D92A478EDA1EC38BD1BDE6D0E5A941BA5A5236C42BF530F014CB","0C9E09DFC523B31B4415D30018C3C6A22E2E86ECE55F2328FEAB53B78984FCAE","BD12FEFCA757889F5B0276717FEE90B0A5998EFBA052814E03A51EB9F7AA3060","True","False","False","2026-07-20T06:42:46","2026-07-20T06:43:13"
