"QueueRank","Wave","Role","Candidate","Profile","Set","Window","From","To","Model","Deposit","InitialDeposit","PackageConfig","SourceConfig","ExpectedReportName","ReportDestination","ProfileSha256","SourceSha256","ConfigSha256","MinNetProfit","MinProfitFactor","MinTrades","MaxDrawdownPercent","MinRecoveryFactor","MinCagrPercent","MaxParallelism","StopRule","Status"
"1","1","critical","rdmc_entry_regime_rewrite_v1","rdmc_entry_regime_rewrite_v1","frozen_entry_regime_rewrite","2019","2019.01.01","2019.12.31","1","10000","10000","outputs\rdmc_entry_regime_rewrite_v1_package\configs\001_rdmc_err1_w01_m1_critical_2019.ini","outputs\rdmc_entry_regime_rewrite_v1_package\configs\001_rdmc_err1_w01_m1_critical_2019.ini","rdmc_err1_w01_m1_critical_2019","outputs\rdmc_entry_regime_rewrite_v1_package\reports_here\rdmc_err1_w01_m1_critical_2019","D7C882EA36B34AE919A48407C7CA748579BE5D7D1C28103D688471C6AF1E1BD9","41768D6A8C21A49B0B8465F90A4C3C254CA0FC714910AB6AAFBDE9B8D4402FED","0FDB56ED2AE151F43BCCDFC52EC30A41BF4C65BFE3B0E680A00321452CB18971","0.01","1.05","15","3","0","0","2","Reject immediately unless net>0, PF>=1.05, trades meet the frozen floor, and equity drawdown<=3%.","FROZEN_WAVE_01_ONLY"
"2","1","critical","rdmc_entry_regime_rewrite_v1","rdmc_entry_regime_rewrite_v1","frozen_entry_regime_rewrite","2022","2022.01.01","2022.12.31","1","10000","10000","outputs\rdmc_entry_regime_rewrite_v1_package\configs\002_rdmc_err1_w01_m1_critical_2022.ini","outputs\rdmc_entry_regime_rewrite_v1_package\configs\002_rdmc_err1_w01_m1_critical_2022.ini","rdmc_err1_w01_m1_critical_2022","outputs\rdmc_entry_regime_rewrite_v1_package\reports_here\rdmc_err1_w01_m1_critical_2022","D7C882EA36B34AE919A48407C7CA748579BE5D7D1C28103D688471C6AF1E1BD9","41768D6A8C21A49B0B8465F90A4C3C254CA0FC714910AB6AAFBDE9B8D4402FED","84575EA55AA2B0186C7C3F455D01768C76C1183DD2D93AAFCC2601F5212F0B90","0.01","1.05","20","3","0","0","2","Reject immediately unless net>0, PF>=1.05, trades meet the frozen floor, and equity drawdown<=3%.","FROZEN_WAVE_01_ONLY"
