"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"may275_maycap17","26","26","5507.22","","","","","","0","0"
"may275_maycap16","26","26","4443.11","","","","","","0","0"
"may245_base","26","26","3657.42","","","","","","0","0"
"may275_no_guard","26","26","2834.44","","","","","","-264.4","1"
