"QueueRank","Wave","ExpectedReportName","ConfigSha256","SourceSha256","PortableBinarySha256","ReportSha256","ReportPath","ReportIdentityPath","ReportIdentityReused","IdentityPass"
"5","2","rdmc_tmv7b_w02_m4_critical_2019","4DA0A06DF79112561F104F8BCA18F79AE51D216FD3D95C17576DBE913084F030","27CAD37CD903032335DA570CDEC75AC39C2EA6BEF04CA264D1586EDC866F6AF6","28C2388BF3C4AF8746734619DDED89D23BABA5DB1D746FFC3FBBC9F6E4D0E65E","29AB7D57C023E2B94F7F6B13B40A9985A5918B88ECBF4A93E29530778B4A0485","outputs\rdmc_tiered_momentum_v7_broad_package\reports_here\rdmc_tmv7b_w02_m4_critical_2019.htm","outputs\rdmc_tiered_momentum_v7_broad_package\reports_here\rdmc_tmv7b_w02_m4_critical_2019.identity.json","False","True"
"6","2","rdmc_tmv7b_w02_m4_critical_2022","D17FE59FFF218B7BCCCC7949EE9170892A62EA8BA5295CC8B62F813A47768E8A","27CAD37CD903032335DA570CDEC75AC39C2EA6BEF04CA264D1586EDC866F6AF6","28C2388BF3C4AF8746734619DDED89D23BABA5DB1D746FFC3FBBC9F6E4D0E65E","4DBED9ACF2038F1F248DC40DE9BC3E091D5B1EB255E0242EEBFB38F0D39DAEC5","outputs\rdmc_tiered_momentum_v7_broad_package\reports_here\rdmc_tmv7b_w02_m4_critical_2022.htm","outputs\rdmc_tiered_momentum_v7_broad_package\reports_here\rdmc_tmv7b_w02_m4_critical_2022.identity.json","False","True"
