"Status","StartedAtUtc","CompletedAtUtc","SourceSha256","PortableBinarySha256","Workers","CompileErrors","CompileWarnings","LaunchLocksRestored","MT5Processes","ForwardCandidateChanged","RealAccountApproved"
"COMPILE_PASS","2026-07-20T13:05:07.0205492Z","2026-07-20T13:05:11.6428630Z","B6810B305549968E2273DAAF736A63759FE5C16F3B416F5C69E39840FBE5173E","0BF7AEEE1D5F9496A6C7A88012D7059A8D894B2475097C158254670E1A189883","4","0","0","True","0","False","False"
