"QueueRank","Candidate","Window","Status","Attempts","IdentityRetries","SourceSha256","BinarySha256","ConfigSha256","ReportSha256","IdentitySidecarPresent","PortableExpertRecompiled","Started","Finished"
"1","rvsrq_control","older_2015_2018","REPORT_FOUND","1","0","0AF69BFE66200C6CB6F1D4C83A3F4BF3989DFA79E15596A27F384787991A3186","730E3A347B4A1C8D2C724E7B5A124137AD50F0B91F200BC3D848CBDAECB9EF03","5BB7873F74BC624C3CFD8817085D6D4DD2EE5E322ACBA7DBE38DD44A98DEF0F8","CF023FE9BAA9A2C87CEB4DD918BDBCC9290760A9A4B702F8168321C43E2FC970","True","False","2026-07-19T19:00:58","2026-07-19T19:03:10"
"2","rvsrq_control","middle_2019_2022","REPORT_FOUND","1","0","0AF69BFE66200C6CB6F1D4C83A3F4BF3989DFA79E15596A27F384787991A3186","730E3A347B4A1C8D2C724E7B5A124137AD50F0B91F200BC3D848CBDAECB9EF03","DC3FC94094589BF97959E2A80837D7BEFD441E033E6DBF8869DEF4BAC3F8C33F","BCDE0DBF60479FB5599BA223B526D49CBFDEC04BB1EC0BA4570536C36BE7150C","True","False","2026-07-19T19:00:58","2026-07-19T19:03:05"
"3","rvsrq_control","recent_2023_2026","REPORT_FOUND","1","0","0AF69BFE66200C6CB6F1D4C83A3F4BF3989DFA79E15596A27F384787991A3186","730E3A347B4A1C8D2C724E7B5A124137AD50F0B91F200BC3D848CBDAECB9EF03","5124049C6F3847054FBDFA34FDF3346E8DCA1A2B080B73E943ADC73D156A7264","34727E0FAC879A7AB8DD90418CF0FD9715E93F71CEF44FC16193425E6C55242C","True","False","2026-07-19T19:00:58","2026-07-19T19:04:32"
"4","rvsrq_control","continuous_2015_2026","REPORT_FOUND","1","0","0AF69BFE66200C6CB6F1D4C83A3F4BF3989DFA79E15596A27F384787991A3186","730E3A347B4A1C8D2C724E7B5A124137AD50F0B91F200BC3D848CBDAECB9EF03","CB068A77C22D0523C2DB318CCE002FB110207AF106ECA24BE086B869C16888FB","8EE983DAD232085E62E520C8C57D812E6ACF6190A5DA097664A8F2C1E08505ED","True","False","2026-07-19T19:00:58","2026-07-19T19:07:50"
"5","rvsrq_rr135","older_2015_2018","REPORT_FOUND","1","0","0AF69BFE66200C6CB6F1D4C83A3F4BF3989DFA79E15596A27F384787991A3186","730E3A347B4A1C8D2C724E7B5A124137AD50F0B91F200BC3D848CBDAECB9EF03","EFC00CCD126761084932BA9C2652BBB3C786685778480A3AC1EA11B6E86C6629","1AF85C7982AA7ACF53442654629FE752BD8E4E44241C0793E5C5C589E0CF8EE7","True","False","2026-07-19T19:03:10","2026-07-19T19:05:13"
"6","rvsrq_rr135","middle_2019_2022","REPORT_FOUND","1","0","0AF69BFE66200C6CB6F1D4C83A3F4BF3989DFA79E15596A27F384787991A3186","730E3A347B4A1C8D2C724E7B5A124137AD50F0B91F200BC3D848CBDAECB9EF03","B2E00DC034EAE38FB48E7632B2818B7491D527BAFF83B43BC19BEF57C59700F7","3B83E19312A83CE57A48EE1E76172F015A72C6F9CF10D857F3AF604FB69AF279","True","False","2026-07-19T19:03:05","2026-07-19T19:05:07"
"7","rvsrq_rr135","recent_2023_2026","REPORT_FOUND","1","0","0AF69BFE66200C6CB6F1D4C83A3F4BF3989DFA79E15596A27F384787991A3186","730E3A347B4A1C8D2C724E7B5A124137AD50F0B91F200BC3D848CBDAECB9EF03","22D53C3E1D0EB772E4BF6C81CDE49B17DE074A3D862C2EE0E46BD93DCFC62735","D51D6DB1ABCCB347C8BDC40793A0E7DAE027BD7F6FC3C3403B795EF80B5A44BA","True","False","2026-07-19T19:04:32","2026-07-19T19:07:51"
"8","rvsrq_rr135","continuous_2015_2026","REPORT_FOUND","1","0","0AF69BFE66200C6CB6F1D4C83A3F4BF3989DFA79E15596A27F384787991A3186","730E3A347B4A1C8D2C724E7B5A124137AD50F0B91F200BC3D848CBDAECB9EF03","7CB649DFBAEF31842D18A94D48FD1767626EA782D392CFC3B6342A1CDEE290D0","D65D3163AECDF330C0253A74929BA1665A866FFF408918C5FA434E3057CDBE07","True","False","2026-07-19T19:07:50","2026-07-19T19:13:55"
"9","rvsrq_rr150","older_2015_2018","REPORT_FOUND","1","0","0AF69BFE66200C6CB6F1D4C83A3F4BF3989DFA79E15596A27F384787991A3186","730E3A347B4A1C8D2C724E7B5A124137AD50F0B91F200BC3D848CBDAECB9EF03","BE4337F7019E12064EE11696E814FB32034C4590601EF92950854BB609334B06","21C71CEF55F2ED3E52C1A63C3189894E2D4B744B0346CBBB7DF898B7816C0900","True","False","2026-07-19T19:05:13","2026-07-19T19:07:16"
"10","rvsrq_rr150","middle_2019_2022","REPORT_FOUND","1","0","0AF69BFE66200C6CB6F1D4C83A3F4BF3989DFA79E15596A27F384787991A3186","730E3A347B4A1C8D2C724E7B5A124137AD50F0B91F200BC3D848CBDAECB9EF03","16A5E86799CFB70B18B2BC6D64F7FC8BCD63EEEB294F5CA111C90432A5E61176","2933109F19B1B1E627B57BE6A9657763543609CBCE6EABDBA6B1B6B5201F6C4D","True","False","2026-07-19T19:05:07","2026-07-19T19:07:10"
