"QueueRank","Candidate","Window","Model","Status","Action","Config","ConfigExists","ExpectedReportName","FirstPassInbox","MaxCpuPercent","Reports","Evidence","Started","Finished"
"1","h4cf_40_20_l20_a25","discovery_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\h4_channel_capital_feasible_model1_package\configs\001_h4cf_40_20_l20_a25_discovery_2015_2020_m1.ini","True","h4cf_40_20_l20_a25_discovery_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\h4cf_40_20_l20_a25_discovery_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:34:29","2026-07-17T00:34:42"
"2","h4cf_40_20_l20_a25","validation_2021_2026","1","REPORT_FOUND","RUN_HIDDEN","outputs\h4_channel_capital_feasible_model1_package\configs\002_h4cf_40_20_l20_a25_validation_2021_2026_m1.ini","True","h4cf_40_20_l20_a25_validation_2021_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\h4cf_40_20_l20_a25_validation_2021_2026_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:34:42","2026-07-17T00:34:53"
"3","h4cf_40_20_l20_a25","continuous_2015_2026","1","REPORT_FOUND","RUN_HIDDEN","outputs\h4_channel_capital_feasible_model1_package\configs\003_h4cf_40_20_l20_a25_continuous_2015_2026_m1.ini","True","h4cf_40_20_l20_a25_continuous_2015_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\h4cf_40_20_l20_a25_continuous_2015_2026_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:34:53","2026-07-17T00:35:06"
"4","h4cf_55_20_l20_a25","discovery_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\h4_channel_capital_feasible_model1_package\configs\004_h4cf_55_20_l20_a25_discovery_2015_2020_m1.ini","True","h4cf_55_20_l20_a25_discovery_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\h4cf_55_20_l20_a25_discovery_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:35:06","2026-07-17T00:35:20"
"5","h4cf_55_20_l20_a25","validation_2021_2026","1","REPORT_FOUND","RUN_HIDDEN","outputs\h4_channel_capital_feasible_model1_package\configs\005_h4cf_55_20_l20_a25_validation_2021_2026_m1.ini","True","h4cf_55_20_l20_a25_validation_2021_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\h4cf_55_20_l20_a25_validation_2021_2026_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:35:20","2026-07-17T00:35:33"
"6","h4cf_55_20_l20_a25","continuous_2015_2026","1","REPORT_FOUND","RUN_HIDDEN","outputs\h4_channel_capital_feasible_model1_package\configs\006_h4cf_55_20_l20_a25_continuous_2015_2026_m1.ini","True","h4cf_55_20_l20_a25_continuous_2015_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\h4cf_55_20_l20_a25_continuous_2015_2026_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:35:33","2026-07-17T00:35:46"
"7","h4cf_55_20_l20_a30","discovery_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\h4_channel_capital_feasible_model1_package\configs\007_h4cf_55_20_l20_a30_discovery_2015_2020_m1.ini","True","h4cf_55_20_l20_a30_discovery_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\h4cf_55_20_l20_a30_discovery_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:35:46","2026-07-17T00:36:00"
"8","h4cf_55_20_l20_a30","validation_2021_2026","1","REPORT_FOUND","RUN_HIDDEN","outputs\h4_channel_capital_feasible_model1_package\configs\008_h4cf_55_20_l20_a30_validation_2021_2026_m1.ini","True","h4cf_55_20_l20_a30_validation_2021_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\h4cf_55_20_l20_a30_validation_2021_2026_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:36:00","2026-07-17T00:36:13"
"9","h4cf_55_20_l20_a30","continuous_2015_2026","1","REPORT_FOUND","RUN_HIDDEN","outputs\h4_channel_capital_feasible_model1_package\configs\009_h4cf_55_20_l20_a30_continuous_2015_2026_m1.ini","True","h4cf_55_20_l20_a30_continuous_2015_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\h4cf_55_20_l20_a30_continuous_2015_2026_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:36:13","2026-07-17T00:36:28"
"10","h4cf_80_40_l20_a30","discovery_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\h4_channel_capital_feasible_model1_package\configs\010_h4cf_80_40_l20_a30_discovery_2015_2020_m1.ini","True","h4cf_80_40_l20_a30_discovery_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\h4cf_80_40_l20_a30_discovery_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:36:28","2026-07-17T00:36:41"
