"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Deposit","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","SourceSha256","SignalTimeframe","BoxLookbackBars","MaximumBreakoutAgeBars","MinimumBoxRangeATR","MaximumBoxRangeATR","BreakRangeATR","ReclaimDepthRatio","BreakVolume","ReclaimVolume","MaximumADX","BoxOppositeTarget","TakeProfitR","StopRule"
"30","fbt_break_strict","10","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_break_strict.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\030_fbt_break_strict_continuous_2015_2020_m1.ini","fbt_break_strict_continuous_2015_2020_m1","profiles\fbt_break_strict.set","4CE8948E910C72B5157261B2FA1E01D04C0651C38182F8E4B337A8C033C13A2A","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.65","0.15","false","false","26.0","true","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
"31","fbt_reclaim_strict","11","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_reclaim_strict.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\031_fbt_reclaim_strict_older_2015_2018_m1.ini","fbt_reclaim_strict_older_2015_2018_m1","profiles\fbt_reclaim_strict.set","02A0638E58DBFBEA22B214589C3814A8057A818B8EF80E3E228D34AA3EF0FE12","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.45","0.15","false","false","26.0","true","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
"32","fbt_reclaim_strict","11","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_reclaim_strict.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\032_fbt_reclaim_strict_discovery_2019_2020_m1.ini","fbt_reclaim_strict_discovery_2019_2020_m1","profiles\fbt_reclaim_strict.set","02A0638E58DBFBEA22B214589C3814A8057A818B8EF80E3E228D34AA3EF0FE12","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.45","0.15","false","false","26.0","true","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
"33","fbt_reclaim_strict","11","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_reclaim_strict.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\033_fbt_reclaim_strict_continuous_2015_2020_m1.ini","fbt_reclaim_strict_continuous_2015_2020_m1","profiles\fbt_reclaim_strict.set","02A0638E58DBFBEA22B214589C3814A8057A818B8EF80E3E228D34AA3EF0FE12","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.45","0.15","false","false","26.0","true","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
"34","fbt_break_volume","12","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_break_volume.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\034_fbt_break_volume_older_2015_2018_m1.ini","fbt_break_volume_older_2015_2018_m1","profiles\fbt_break_volume.set","B55B6EBBE9F3B90D3D40355BFAF8F1E22FCDC185577A8A37D6945BBF946FE8C2","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.45","0.15","true","false","26.0","true","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
"35","fbt_break_volume","12","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_break_volume.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\035_fbt_break_volume_discovery_2019_2020_m1.ini","fbt_break_volume_discovery_2019_2020_m1","profiles\fbt_break_volume.set","B55B6EBBE9F3B90D3D40355BFAF8F1E22FCDC185577A8A37D6945BBF946FE8C2","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.45","0.15","true","false","26.0","true","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
"36","fbt_break_volume","12","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_break_volume.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\036_fbt_break_volume_continuous_2015_2020_m1.ini","fbt_break_volume_continuous_2015_2020_m1","profiles\fbt_break_volume.set","B55B6EBBE9F3B90D3D40355BFAF8F1E22FCDC185577A8A37D6945BBF946FE8C2","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.45","0.15","true","false","26.0","true","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
"37","fbt_both_volume","13","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_both_volume.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\037_fbt_both_volume_older_2015_2018_m1.ini","fbt_both_volume_older_2015_2018_m1","profiles\fbt_both_volume.set","DA91B65991098B62923B2A93965526BAA55849F83042DB9AC2D1E87C5FCBDBA5","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.45","0.15","true","true","26.0","true","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
"38","fbt_both_volume","13","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_both_volume.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\038_fbt_both_volume_discovery_2019_2020_m1.ini","fbt_both_volume_discovery_2019_2020_m1","profiles\fbt_both_volume.set","DA91B65991098B62923B2A93965526BAA55849F83042DB9AC2D1E87C5FCBDBA5","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.45","0.15","true","true","26.0","true","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
"39","fbt_both_volume","13","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_both_volume.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\039_fbt_both_volume_continuous_2015_2020_m1.ini","fbt_both_volume_continuous_2015_2020_m1","profiles\fbt_both_volume.set","DA91B65991098B62923B2A93965526BAA55849F83042DB9AC2D1E87C5FCBDBA5","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.45","0.15","true","true","26.0","true","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
"40","fbt_adx22","14","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_adx22.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\040_fbt_adx22_older_2015_2018_m1.ini","fbt_adx22_older_2015_2018_m1","profiles\fbt_adx22.set","1E14D9242B53249F49EB00EB1ECAF31BFF08F5A4EF541612B561AEEB2BAEF82F","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.45","0.15","false","false","22.0","true","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
"41","fbt_adx22","14","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_adx22.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\041_fbt_adx22_discovery_2019_2020_m1.ini","fbt_adx22_discovery_2019_2020_m1","profiles\fbt_adx22.set","1E14D9242B53249F49EB00EB1ECAF31BFF08F5A4EF541612B561AEEB2BAEF82F","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.45","0.15","false","false","22.0","true","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
"42","fbt_adx22","14","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_adx22.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\042_fbt_adx22_continuous_2015_2020_m1.ini","fbt_adx22_continuous_2015_2020_m1","profiles\fbt_adx22.set","1E14D9242B53249F49EB00EB1ECAF31BFF08F5A4EF541612B561AEEB2BAEF82F","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.45","0.15","false","false","22.0","true","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
"43","fbt_adx30","15","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_adx30.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\043_fbt_adx30_older_2015_2018_m1.ini","fbt_adx30_older_2015_2018_m1","profiles\fbt_adx30.set","CAFF03D79022C76E3E3A8324EE72D35B63B1A993943B9886D1D138953C9A0BAB","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.45","0.15","false","false","30.0","true","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
"44","fbt_adx30","15","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_adx30.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\044_fbt_adx30_discovery_2019_2020_m1.ini","fbt_adx30_discovery_2019_2020_m1","profiles\fbt_adx30.set","CAFF03D79022C76E3E3A8324EE72D35B63B1A993943B9886D1D138953C9A0BAB","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.45","0.15","false","false","30.0","true","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
"45","fbt_adx30","15","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_adx30.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\045_fbt_adx30_continuous_2015_2020_m1.ini","fbt_adx30_continuous_2015_2020_m1","profiles\fbt_adx30.set","CAFF03D79022C76E3E3A8324EE72D35B63B1A993943B9886D1D138953C9A0BAB","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.45","0.15","false","false","30.0","true","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
"46","fbt_fixed_r15","16","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_fixed_r15.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\046_fbt_fixed_r15_older_2015_2018_m1.ini","fbt_fixed_r15_older_2015_2018_m1","profiles\fbt_fixed_r15.set","8C4092DD694B215BB4A3C0E22C16206750571C252D63219976E84F8EAD265BEC","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.45","0.15","false","false","26.0","false","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
"47","fbt_fixed_r15","16","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_fixed_r15.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\047_fbt_fixed_r15_discovery_2019_2020_m1.ini","fbt_fixed_r15_discovery_2019_2020_m1","profiles\fbt_fixed_r15.set","8C4092DD694B215BB4A3C0E22C16206750571C252D63219976E84F8EAD265BEC","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.45","0.15","false","false","26.0","false","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
"48","fbt_fixed_r15","16","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_fixed_r15.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\048_fbt_fixed_r15_continuous_2015_2020_m1.ini","fbt_fixed_r15_continuous_2015_2020_m1","profiles\fbt_fixed_r15.set","8C4092DD694B215BB4A3C0E22C16206750571C252D63219976E84F8EAD265BEC","EFB39ED06E5C7CA3D75C971F24ADB3073E597CC9CB2373257521EC41BDC57990","15","12","4","0.80","2.50","0.45","0.15","false","false","26.0","false","1.50","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026."
