"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"1","m15fvg_b12_a8_tp20","1","independent_m15_fvg_retest","1","discovery_model1","m15fvg_b12_a8_tp20.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\001_m15fvg_b12_a8_tp20_older_2015_2018_m1.ini","m15fvg_b12_a8_tp20_older_2015_2018_m1","profiles\m15fvg_b12_a8_tp20.set","C4302DDEB1862B0BED7246A3E94FA1F489A805676EF2FC1CBEF8FE8640A7C7C8","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m15fvg_b12_a8_tp20_older_2015_2018_m1.htm","10000","1460","3.9973","-487.74","9512.26","-4.88","-1.22","-1.24","0.38","-4","-5","24.59","122","19","507.42","5.06","506.79","507.42","-0.96","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"2","m15fvg_b12_a8_tp20","1","independent_m15_fvg_retest","1","discovery_model1","m15fvg_b12_a8_tp20.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\002_m15fvg_b12_a8_tp20_discovery_2019_2020_m1.ini","m15fvg_b12_a8_tp20_discovery_2019_2020_m1","profiles\m15fvg_b12_a8_tp20.set","C4302DDEB1862B0BED7246A3E94FA1F489A805676EF2FC1CBEF8FE8640A7C7C8","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m15fvg_b12_a8_tp20_discovery_2019_2020_m1.htm","10000","730","1.9986","-28.72","9971.28","-0.29","-0.14","-0.14","0.98","-0.12","-0.26","38.31","248","10","304.74","3.04","284","304.74","-0.09","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"3","m15fvg_b12_a8_tp20","1","independent_m15_fvg_retest","1","discovery_model1","m15fvg_b12_a8_tp20.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\003_m15fvg_b12_a8_tp20_continuous_2015_2020_m1.ini","m15fvg_b12_a8_tp20_continuous_2015_2020_m1","profiles\m15fvg_b12_a8_tp20.set","C4302DDEB1862B0BED7246A3E94FA1F489A805676EF2FC1CBEF8FE8640A7C7C8","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m15fvg_b12_a8_tp20_continuous_2015_2020_m1.htm","10000","2191","5.9986","-487.74","9512.26","-4.88","-0.81","-0.83","0.38","-4","-5","24.59","122","19","507.42","5.06","506.79","507.42","-0.96","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"4","m15fvg_b20_a8_tp20","2","independent_m15_fvg_retest","1","discovery_model1","m15fvg_b20_a8_tp20.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\004_m15fvg_b20_a8_tp20_older_2015_2018_m1.ini","m15fvg_b20_a8_tp20_older_2015_2018_m1","profiles\m15fvg_b20_a8_tp20.set","AC870CC80A686F0F112148F28A33D9734172FE12F5727EAF550F99848A78F7B7","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m15fvg_b20_a8_tp20_older_2015_2018_m1.htm","10000","1460","3.9973","-488.39","9511.61","-4.88","-1.22","-1.24","0.3","-4.56","-5","23.36","107","21","508.07","5.07","507.44","508.07","-0.96","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"5","m15fvg_b20_a8_tp20","2","independent_m15_fvg_retest","1","discovery_model1","m15fvg_b20_a8_tp20.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\005_m15fvg_b20_a8_tp20_discovery_2019_2020_m1.ini","m15fvg_b20_a8_tp20_discovery_2019_2020_m1","profiles\m15fvg_b20_a8_tp20.set","AC870CC80A686F0F112148F28A33D9734172FE12F5727EAF550F99848A78F7B7","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m15fvg_b20_a8_tp20_discovery_2019_2020_m1.htm","10000","730","1.9986","-265.95","9734.05","-2.66","-1.33","-1.34","0.76","-1.23","-3.02","37.04","216","10","351.23","3.51","330.49","351.23","-0.76","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"6","m15fvg_b20_a8_tp20","2","independent_m15_fvg_retest","1","discovery_model1","m15fvg_b20_a8_tp20.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\006_m15fvg_b20_a8_tp20_continuous_2015_2020_m1.ini","m15fvg_b20_a8_tp20_continuous_2015_2020_m1","profiles\m15fvg_b20_a8_tp20.set","AC870CC80A686F0F112148F28A33D9734172FE12F5727EAF550F99848A78F7B7","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m15fvg_b20_a8_tp20_continuous_2015_2020_m1.htm","10000","2191","5.9986","-488.39","9511.61","-4.88","-0.81","-0.83","0.3","-4.56","-5","23.36","107","21","508.07","5.07","507.44","508.07","-0.96","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"7","m15fvg_b32_a8_tp20","3","independent_m15_fvg_retest","1","discovery_model1","m15fvg_b32_a8_tp20.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\007_m15fvg_b32_a8_tp20_older_2015_2018_m1.ini","m15fvg_b32_a8_tp20_older_2015_2018_m1","profiles\m15fvg_b32_a8_tp20.set","A388A6AB2855AC27DFBABD330194A0D5224B4F6763C7A4E184877EA5F52F402E","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m15fvg_b32_a8_tp20_older_2015_2018_m1.htm","10000","1460","3.9973","-486.94","9513.06","-4.87","-1.22","-1.24","0.59","-2.48","-5","28.57","196","21","506.62","5.06","505.99","506.62","-0.96","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"8","m15fvg_b32_a8_tp20","3","independent_m15_fvg_retest","1","discovery_model1","m15fvg_b32_a8_tp20.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\008_m15fvg_b32_a8_tp20_discovery_2019_2020_m1.ini","m15fvg_b32_a8_tp20_discovery_2019_2020_m1","profiles\m15fvg_b32_a8_tp20.set","A388A6AB2855AC27DFBABD330194A0D5224B4F6763C7A4E184877EA5F52F402E","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m15fvg_b32_a8_tp20_discovery_2019_2020_m1.htm","10000","730","1.9986","-176.3","9823.7","-1.76","-0.88","-0.89","0.81","-0.99","-2.41","37.64","178","8","225.15","2.25","209.75","225.15","-0.78","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"9","m15fvg_b32_a8_tp20","3","independent_m15_fvg_retest","1","discovery_model1","m15fvg_b32_a8_tp20.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\009_m15fvg_b32_a8_tp20_continuous_2015_2020_m1.ini","m15fvg_b32_a8_tp20_continuous_2015_2020_m1","profiles\m15fvg_b32_a8_tp20.set","A388A6AB2855AC27DFBABD330194A0D5224B4F6763C7A4E184877EA5F52F402E","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m15fvg_b32_a8_tp20_continuous_2015_2020_m1.htm","10000","2191","5.9986","-486.94","9513.06","-4.87","-0.81","-0.83","0.59","-2.48","-5","28.57","196","21","506.62","5.06","505.99","506.62","-0.96","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"10","m15fvg_b20_a4_tp20","4","independent_m15_fvg_retest","1","discovery_model1","m15fvg_b20_a4_tp20.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\010_m15fvg_b20_a4_tp20_older_2015_2018_m1.ini","m15fvg_b20_a4_tp20_older_2015_2018_m1","profiles\m15fvg_b20_a4_tp20.set","F9E62483E4240CF98CBFC0ECB5F1B2700D1DFBE9AB58BB66CA93AF8F447A792C","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring break/age/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\m15fvg_b20_a4_tp20_older_2015_2018_m1.htm","10000","1460","3.9973","-482.21","9517.79","-4.82","-1.21","-1.23","0.45","-3.4","-5","28.17","142","16","501.26","5","501.26","501.26","-0.96","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
