"QueueRank","Candidate","CandidateRank","SourceType","Phase","Set","Window","From","To","Model","Deposit","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","SourceSha256","EnableVolumeClimax","EnableVolatilitySqueeze","VcrMinimumVolumeRatio","VcrExtremeLookbackBars","VcrRequireFreshExtreme","SqBreakoutLookbackBars","SqKeltnerATRMultiplier","SqSqueezeBars","TrendEMAPeriod","SessionEndHour","MaximumTradesPerDay","StopRule","Status","ReportPath","ReportSha256","ReportSourceIdentityPass","ReportDisposition","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor"
"11","m15drp_vcr140","4","independent_m15_dual_regime_portfolio","discovery_model1","m15drp_vcr140.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\011_m15drp_vcr140_discovery_2019_2020_m1.ini","m15drp_vcr140_discovery_2019_2020_m1","profiles\m15drp_vcr140.set","F895310B5EEDC2D7FC2B7618C52F1B0CF990A09DBCB05F9AE4441973279169AE","DEA3B16FB2D14E4A1253B422CCE80AEC4CB49DCF03067EDBCE96008F694FA5E1","true","true","1.40","8","true","8","1.50","3","100","20","2","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and at least two adjacent dual-engine profiles must pass before opening 2021-2026. Engine-only controls are diagnostic and cannot be promoted.","PARSED","outputs\independent_m15_dual_regime_portfolio_discovery_model1_package\reports_here\m15drp_vcr140_discovery_2019_2020_m1.htm","64BD9837233DC83189705F7F2F82C1D27BEE44D320A11FB4AE941630B5E7AE4C","True","FIRST_VALID_EXPORT","10000","730","1.9986","72.19","10072.19","0.72","0.36","0.36","1.2","0.96","5.94","46.67","75","4","88.88","0.89","78.45","88.88","0.8122"
"12","m15drp_vcr140","4","independent_m15_dual_regime_portfolio","discovery_model1","m15drp_vcr140.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\012_m15drp_vcr140_continuous_2015_2020_m1.ini","m15drp_vcr140_continuous_2015_2020_m1","profiles\m15drp_vcr140.set","F895310B5EEDC2D7FC2B7618C52F1B0CF990A09DBCB05F9AE4441973279169AE","DEA3B16FB2D14E4A1253B422CCE80AEC4CB49DCF03067EDBCE96008F694FA5E1","true","true","1.40","8","true","8","1.50","3","100","20","2","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and at least two adjacent dual-engine profiles must pass before opening 2021-2026. Engine-only controls are diagnostic and cannot be promoted.","PARSED","outputs\independent_m15_dual_regime_portfolio_discovery_model1_package\reports_here\m15drp_vcr140_continuous_2015_2020_m1.htm","29E9FA42CED9C82C8FA496A03A816D097371EAD2EB72485F3646D75907C47433","True","REPRODUCED_AFTER_IDENTITY_RETRY","10000","2191","5.9986","281.72","10281.72","2.82","0.47","0.46","1.33","1.57","9.94","49.16","179","7","103.73","1.04","98.33","103.73","2.7159"
"13","m15drp_vcr150","5","independent_m15_dual_regime_portfolio","discovery_model1","m15drp_vcr150.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\013_m15drp_vcr150_older_2015_2018_m1.ini","m15drp_vcr150_older_2015_2018_m1","profiles\m15drp_vcr150.set","AA9C781B011FF349E997622CAFE30BE793CA788C8F182EC787564447D1362501","DEA3B16FB2D14E4A1253B422CCE80AEC4CB49DCF03067EDBCE96008F694FA5E1","true","true","1.50","8","true","8","1.50","3","100","20","2","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and at least two adjacent dual-engine profiles must pass before opening 2021-2026. Engine-only controls are diagnostic and cannot be promoted.","PARSED","outputs\independent_m15_dual_regime_portfolio_discovery_model1_package\reports_here\m15drp_vcr150_older_2015_2018_m1.htm","427057777A60051908D02B911B6FEC329FE3F67A9CF72F01FA18D88E9FC30DE7","True","FIRST_VALID_EXPORT","10000","1460","3.9973","187.2","10187.2","1.87","0.47","0.47","1.39","1.82","11.82","50.49","103","7","103.73","1.04","98.33","103.73","1.8047"
"14","m15drp_vcr150","5","independent_m15_dual_regime_portfolio","discovery_model1","m15drp_vcr150.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\014_m15drp_vcr150_discovery_2019_2020_m1.ini","m15drp_vcr150_discovery_2019_2020_m1","profiles\m15drp_vcr150.set","AA9C781B011FF349E997622CAFE30BE793CA788C8F182EC787564447D1362501","DEA3B16FB2D14E4A1253B422CCE80AEC4CB49DCF03067EDBCE96008F694FA5E1","true","true","1.50","8","true","8","1.50","3","100","20","2","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and at least two adjacent dual-engine profiles must pass before opening 2021-2026. Engine-only controls are diagnostic and cannot be promoted.","PARSED","outputs\independent_m15_dual_regime_portfolio_discovery_model1_package\reports_here\m15drp_vcr150_discovery_2019_2020_m1.htm","D3716B425873091BEA25700BAA3462CB57972B83685EFF8076283A6DE0429918","True","FIRST_VALID_EXPORT","10000","730","1.9986","59.59","10059.59","0.6","0.3","0.3","1.17","0.81","4.94","45.95","74","4","88.88","0.89","78.45","88.88","0.6705"
"15","m15drp_vcr150","5","independent_m15_dual_regime_portfolio","discovery_model1","m15drp_vcr150.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\015_m15drp_vcr150_continuous_2015_2020_m1.ini","m15drp_vcr150_continuous_2015_2020_m1","profiles\m15drp_vcr150.set","AA9C781B011FF349E997622CAFE30BE793CA788C8F182EC787564447D1362501","DEA3B16FB2D14E4A1253B422CCE80AEC4CB49DCF03067EDBCE96008F694FA5E1","true","true","1.50","8","true","8","1.50","3","100","20","2","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and at least two adjacent dual-engine profiles must pass before opening 2021-2026. Engine-only controls are diagnostic and cannot be promoted.","PARSED","outputs\independent_m15_dual_regime_portfolio_discovery_model1_package\reports_here\m15drp_vcr150_continuous_2015_2020_m1.htm","88CAE636556F2F09DDCA20B590EC23F94DB37294C80F7310DD522C0F339A6246","True","REPRODUCED_AFTER_IDENTITY_RETRY","10000","2191","5.9986","252.98","10252.98","2.53","0.42","0.42","1.3","1.43","9.01","48.59","177","7","103.73","1.04","98.33","103.73","2.4388"
"16","m15drp_sqbreak6","6","independent_m15_dual_regime_portfolio","discovery_model1","m15drp_sqbreak6.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\016_m15drp_sqbreak6_older_2015_2018_m1.ini","m15drp_sqbreak6_older_2015_2018_m1","profiles\m15drp_sqbreak6.set","663D39B10ED951F3624FFADAB0B70C24A1DCEF4BB7A5FB0F499DEDBC05A8602B","DEA3B16FB2D14E4A1253B422CCE80AEC4CB49DCF03067EDBCE96008F694FA5E1","true","true","1.30","8","true","6","1.50","3","100","20","2","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and at least two adjacent dual-engine profiles must pass before opening 2021-2026. Engine-only controls are diagnostic and cannot be promoted.","PARSED","outputs\independent_m15_dual_regime_portfolio_discovery_model1_package\reports_here\m15drp_sqbreak6_older_2015_2018_m1.htm","724E7717315ECDD678FC04BCEC5C33300DC4E2C783A1B0A74D0A68E04F7C4DE6","True","REPRODUCED_AFTER_IDENTITY_RETRY","10000","1460","3.9973","54.64","10054.64","0.55","0.14","0.14","1.08","0.42","2.67","45.04","131","8","158.05","1.58","150.01","158.05","0.3457"
"17","m15drp_sqbreak6","6","independent_m15_dual_regime_portfolio","discovery_model1","m15drp_sqbreak6.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\017_m15drp_sqbreak6_discovery_2019_2020_m1.ini","m15drp_sqbreak6_discovery_2019_2020_m1","profiles\m15drp_sqbreak6.set","663D39B10ED951F3624FFADAB0B70C24A1DCEF4BB7A5FB0F499DEDBC05A8602B","DEA3B16FB2D14E4A1253B422CCE80AEC4CB49DCF03067EDBCE96008F694FA5E1","true","true","1.30","8","true","6","1.50","3","100","20","2","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and at least two adjacent dual-engine profiles must pass before opening 2021-2026. Engine-only controls are diagnostic and cannot be promoted.","PARSED","outputs\independent_m15_dual_regime_portfolio_discovery_model1_package\reports_here\m15drp_sqbreak6_discovery_2019_2020_m1.htm","AF4D8ABA7136C41BD2266683E2730C8816E694F749F114FEEEEB4C34C3F59B60","True","FIRST_VALID_EXPORT","10000","730","1.9986","123.27","10123.27","1.23","0.62","0.61","1.31","1.45","9.14","48.24","85","4","62","0.62","51.57","62","1.9882"
"18","m15drp_sqbreak6","6","independent_m15_dual_regime_portfolio","discovery_model1","m15drp_sqbreak6.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\018_m15drp_sqbreak6_continuous_2015_2020_m1.ini","m15drp_sqbreak6_continuous_2015_2020_m1","profiles\m15drp_sqbreak6.set","663D39B10ED951F3624FFADAB0B70C24A1DCEF4BB7A5FB0F499DEDBC05A8602B","DEA3B16FB2D14E4A1253B422CCE80AEC4CB49DCF03067EDBCE96008F694FA5E1","true","true","1.30","8","true","6","1.50","3","100","20","2","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and at least two adjacent dual-engine profiles must pass before opening 2021-2026. Engine-only controls are diagnostic and cannot be promoted.","PARSED","outputs\independent_m15_dual_regime_portfolio_discovery_model1_package\reports_here\m15drp_sqbreak6_continuous_2015_2020_m1.htm","EF616539E8E2E46B3E0B09B0EB5BCAB8961C22988D43EEB0C26A8948E48CA852","True","FIRST_VALID_EXPORT","10000","2191","5.9986","181.96","10181.96","1.82","0.3","0.3","1.17","0.84","5.33","46.3","216","8","158.05","1.58","150.01","158.05","1.1513"
"19","m15drp_sqbreak10","7","independent_m15_dual_regime_portfolio","discovery_model1","m15drp_sqbreak10.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\019_m15drp_sqbreak10_older_2015_2018_m1.ini","m15drp_sqbreak10_older_2015_2018_m1","profiles\m15drp_sqbreak10.set","4B3BA09230F30A89D9420E501A5944216687FBD8DA8A086BA1270ED9F3A4CEEF","DEA3B16FB2D14E4A1253B422CCE80AEC4CB49DCF03067EDBCE96008F694FA5E1","true","true","1.30","8","true","10","1.50","3","100","20","2","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and at least two adjacent dual-engine profiles must pass before opening 2021-2026. Engine-only controls are diagnostic and cannot be promoted.","PARSED","outputs\independent_m15_dual_regime_portfolio_discovery_model1_package\reports_here\m15drp_sqbreak10_older_2015_2018_m1.htm","CCFFECD97746BDED8BB533FDE31E897F197B843A8FF14D191909DCF59562B655","True","FIRST_VALID_EXPORT","10000","1460","3.9973","120.56","10120.56","1.21","0.3","0.3","1.26","1.24","7.85","48.45","97","8","98.18","0.98","88.55","98.18","1.2279"
"20","m15drp_sqbreak10","7","independent_m15_dual_regime_portfolio","discovery_model1","m15drp_sqbreak10.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\020_m15drp_sqbreak10_discovery_2019_2020_m1.ini","m15drp_sqbreak10_discovery_2019_2020_m1","profiles\m15drp_sqbreak10.set","4B3BA09230F30A89D9420E501A5944216687FBD8DA8A086BA1270ED9F3A4CEEF","DEA3B16FB2D14E4A1253B422CCE80AEC4CB49DCF03067EDBCE96008F694FA5E1","true","true","1.30","8","true","10","1.50","3","100","20","2","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and at least two adjacent dual-engine profiles must pass before opening 2021-2026. Engine-only controls are diagnostic and cannot be promoted.","PARSED","outputs\independent_m15_dual_regime_portfolio_discovery_model1_package\reports_here\m15drp_sqbreak10_discovery_2019_2020_m1.htm","F1C11F0782B7929B9623F4B069F4DA39B4A22C279E6E3B3235C47750D197A177","True","FIRST_VALID_EXPORT","10000","730","1.9986","95.83","10095.83","0.96","0.48","0.48","1.32","1.45","9.03","50","66","5","105.95","1.06","95.52","105.95","0.9045"
"21","m15drp_sqbreak10","7","independent_m15_dual_regime_portfolio","discovery_model1","m15drp_sqbreak10.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\021_m15drp_sqbreak10_continuous_2015_2020_m1.ini","m15drp_sqbreak10_continuous_2015_2020_m1","profiles\m15drp_sqbreak10.set","4B3BA09230F30A89D9420E501A5944216687FBD8DA8A086BA1270ED9F3A4CEEF","DEA3B16FB2D14E4A1253B422CCE80AEC4CB49DCF03067EDBCE96008F694FA5E1","true","true","1.30","8","true","10","1.50","3","100","20","2","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and at least two adjacent dual-engine profiles must pass before opening 2021-2026. Engine-only controls are diagnostic and cannot be promoted.","PARSED","outputs\independent_m15_dual_regime_portfolio_discovery_model1_package\reports_here\m15drp_sqbreak10_continuous_2015_2020_m1.htm","134350F430ED5B3A2E0ACE1841ABFF37B62DCCD47776F9C648AF4A745F8FA71D","True","FIRST_VALID_EXPORT","10000","2191","5.9986","219.42","10219.42","2.19","0.37","0.36","1.29","1.35","8.41","49.08","163","8","107.38","1.06","96.95","107.38","2.0434"
"22","m15drp_kc140","8","independent_m15_dual_regime_portfolio","discovery_model1","m15drp_kc140.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\022_m15drp_kc140_older_2015_2018_m1.ini","m15drp_kc140_older_2015_2018_m1","profiles\m15drp_kc140.set","15BD3AE5D699B562CCC50589C53331754AFDE10F5DE54BAF7405FEDC8399C6CD","DEA3B16FB2D14E4A1253B422CCE80AEC4CB49DCF03067EDBCE96008F694FA5E1","true","true","1.30","8","true","8","1.40","3","100","20","2","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and at least two adjacent dual-engine profiles must pass before opening 2021-2026. Engine-only controls are diagnostic and cannot be promoted.","PARSED","outputs\independent_m15_dual_regime_portfolio_discovery_model1_package\reports_here\m15drp_kc140_older_2015_2018_m1.htm","77CE2ED083BBF26689305B2C215349EA24ACD8896FFD6C5DDEDF42628D5E4980","True","FIRST_VALID_EXPORT","10000","1460","3.9973","204.35","10204.35","2.04","0.51","0.51","1.47","2.11","12.95","52.58","97","9","99.36","0.99","93.96","99.36","2.0567"
"23","m15drp_kc140","8","independent_m15_dual_regime_portfolio","discovery_model1","m15drp_kc140.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\023_m15drp_kc140_discovery_2019_2020_m1.ini","m15drp_kc140_discovery_2019_2020_m1","profiles\m15drp_kc140.set","15BD3AE5D699B562CCC50589C53331754AFDE10F5DE54BAF7405FEDC8399C6CD","DEA3B16FB2D14E4A1253B422CCE80AEC4CB49DCF03067EDBCE96008F694FA5E1","true","true","1.30","8","true","8","1.40","3","100","20","2","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and at least two adjacent dual-engine profiles must pass before opening 2021-2026. Engine-only controls are diagnostic and cannot be promoted.","PARSED","outputs\independent_m15_dual_regime_portfolio_discovery_model1_package\reports_here\m15drp_kc140_discovery_2019_2020_m1.htm","08F0BD907CEBBB2486FC8793EE9B92DEF3A1F9E5E02A2DC9A07BBC3644D5FD58","True","FIRST_VALID_EXPORT","10000","730","1.9986","60.42","10060.42","0.6","0.3","0.3","1.21","1.01","6.39","46.67","60","5","81.07","0.8","63.26","81.07","0.7453"
