EntryTime,ExitTime,EntryYear,EntryMonth,EntryHour,DayOfWeek,Symbol,Side,Volume,EntryPrice,ExitPrice,InitialStop,InitialTarget,InitialRiskMoney,RiskR,HoldMinutes,Profit,Winner,EntrySubtype,EntryComment,ExitComment
2015-01-05 18:00:00,2015-01-05 20:19:28,2015,1,18,Monday,XAUUSD,sell,0.04,1198.66,1203.23,1203.22,,18.2400,-1.002193,139.47,-18.28,False,band_vwap_reversion,upper-band reclaim; DI edge -6.99,sl 1203.22
2015-06-15 20:00:00,2015-06-16 16:11:29,2015,6,20,Monday,XAUUSD,sell,0.07,1188.24,1181.26,1190.97,,19.1100,2.540031,1211.48,48.54,True,band_vwap_reversion,upper-band reclaim; DI edge -11.49,tp 1181.26
2015-11-05 18:00:00,2015-11-05 22:32:17,2015,11,18,Thursday,XAUUSD,buy,0.05,1107.32,1103.92,1103.93,,16.9500,-1.002950,272.28,-17.00,False,band_vwap_reversion,lower-band reclaim; DI edge -6.70,sl 1103.93
2015-11-20 13:00:00,2015-11-20 19:18:05,2015,11,13,Friday,XAUUSD,sell,0.07,1085.84,1076.23,1088.45,,18.2700,3.681992,378.08,67.27,True,band_vwap_reversion,upper-band reclaim; DI edge -5.14,tp 1076.25
2016-01-11 03:00:00,2016-01-11 10:53:20,2016,1,3,Monday,XAUUSD,sell,0.08,1106.53,1101.25,1109.00,,19.7600,2.137652,473.33,42.24,True,band_vwap_reversion,upper-band reclaim; DI edge -11.76,tp 1101.25
2016-01-28 01:05:00,2016-01-28 16:13:40,2016,1,1,Thursday,XAUUSD,sell,0.07,1125.57,1116.85,1128.46,,20.2300,3.017301,908.67,61.04,True,band_vwap_reversion,upper-band reclaim; DI edge 0.19,tp 1116.87
2017-02-08 16:00:00,2017-02-08 16:32:17,2017,2,16,Wednesday,XAUUSD,sell,0.08,1238.72,1241.12,1241.05,,18.6400,-1.030043,32.28,-19.20,False,band_vwap_reversion,upper-band reclaim; DI edge -11.75,sl 1241.06
2017-02-16 15:00:00,2017-02-16 15:36:39,2017,2,15,Thursday,XAUUSD,sell,0.10,1237.43,1239.45,1239.45,,20.2000,-1.000000,36.65,-20.20,False,band_vwap_reversion,upper-band reclaim; DI edge -0.60,sl 1239.45
2017-02-17 15:00:00,2017-02-20 03:30:23,2017,2,15,Friday,XAUUSD,sell,0.08,1241.80,1234.82,1244.10,,18.4000,3.014674,3630.38,55.47,True,band_vwap_reversion,upper-band reclaim; DI edge -9.38,tp 1234.82
2017-03-17 13:00:00,2017-03-17 13:46:25,2017,3,13,Friday,XAUUSD,sell,0.10,1228.98,1230.73,1230.71,,17.3000,-1.011561,46.42,-17.50,False,band_vwap_reversion,upper-band reclaim; DI edge -9.38,sl 1230.71
2017-04-03 22:00:00,2017-04-04 01:05:00,2017,4,22,Monday,XAUUSD,sell,0.10,1252.10,1254.53,1254.03,,19.3000,-1.282902,185.0,-24.76,False,band_vwap_reversion,upper-band reclaim; DI edge -1.89,sl 1254.03
2017-08-01 21:00:00,2017-08-01 22:58:29,2017,8,21,Tuesday,XAUUSD,sell,0.10,1272.66,1268.98,1274.50,,18.4000,2.000000,118.48,36.80,True,band_vwap_reversion,upper-band reclaim; DI edge -6.99,tp 1268.99
2018-04-24 22:00:00,2018-04-25 06:57:27,2018,4,22,Tuesday,XAUUSD,sell,0.10,1331.92,1328.33,1333.12,,12.0000,2.953333,537.45,35.44,True,band_vwap_reversion,upper-band reclaim; DI edge -10.02,tp 1328.34
2018-05-08 18:00:00,2018-05-08 19:10:20,2018,5,18,Tuesday,XAUUSD,buy,0.08,1307.93,1312.57,1305.47,,19.6800,1.886179,70.33,37.12,True,band_vwap_reversion,lower-band reclaim; DI edge -9.59,tp 1312.55
2018-06-26 09:00:00,2018-06-26 10:33:36,2018,6,9,Tuesday,XAUUSD,buy,0.10,1263.94,1262.17,1262.18,,17.6000,-1.005682,93.6,-17.70,False,band_vwap_reversion,lower-band reclaim; DI edge -11.62,sl 1262.18
2018-09-28 15:00:00,2018-09-28 17:56:38,2018,9,15,Friday,XAUUSD,buy,0.06,1183.52,1190.74,1180.29,,19.3800,2.235294,176.63,43.32,True,band_vwap_reversion,lower-band reclaim; DI edge -7.41,tp 1190.74
2018-11-19 19:00:00,2018-11-19 19:58:02,2018,11,19,Monday,XAUUSD,sell,0.10,1222.57,1224.27,1224.27,,17.0000,-1.000000,58.03,-17.00,False,band_vwap_reversion,upper-band reclaim; DI edge -2.57,sl 1224.27
2019-10-31 05:00:00,2019-10-31 09:59:00,2019,10,5,Thursday,XAUUSD,sell,0.09,1497.97,1500.11,1500.06,,18.8100,-1.023923,299.0,-19.26,False,band_vwap_reversion,upper-band reclaim; DI edge -1.92,sl 1500.06
2020-01-30 21:00:00,2020-01-31 01:10:00,2020,1,21,Thursday,XAUUSD,sell,0.08,1584.05,1575.07,1586.58,,20.2400,3.531126,250.0,71.47,True,band_vwap_reversion,upper-band reclaim; DI edge -0.65,tp 1575.14
2020-02-20 16:00:00,2020-02-20 17:22:11,2020,2,16,Thursday,XAUUSD,sell,0.05,1615.75,1619.99,1619.68,,19.6500,-1.078880,82.18,-21.20,False,band_vwap_reversion,upper-band reclaim; DI edge -9.68,sl 1619.68
