"QueueRank","Candidate","Phase","PhaseLabel","Window","Model","PackageConfig","SourceConfig","ExpectedReportName","ReportDestination","ProfileSha256","StopRule"
"1","peak_r20_no_peaktrail_r10","phase0_yearly_model1","yearly Model1 split","2024_full","1","outputs\peak_r20_no_peaktrail_r10_split_package\configs\001_peak_r20_no_peaktrail_r10_2024_full_m1.ini","outputs\peak_r20_no_peaktrail_r10_split_package\configs\001_peak_r20_no_peaktrail_r10_2024_full_m1.ini","peak_r20_no_peaktrail_r10_split_2024_full_m1","outputs\peak_r20_no_peaktrail_r10_split_package\reports_here\peak_r20_no_peaktrail_r10_split_2024_full_m1","16330F4C03B53EC4B9CF6E50A0D00038315CA5904529AEF3F284223B173CF3B9","Reject if any yearly split is red, too sparse, or has weak recovery."
"2","peak_r20_no_peaktrail_r10","phase0_yearly_model1","yearly Model1 split","2025_full","1","outputs\peak_r20_no_peaktrail_r10_split_package\configs\002_peak_r20_no_peaktrail_r10_2025_full_m1.ini","outputs\peak_r20_no_peaktrail_r10_split_package\configs\002_peak_r20_no_peaktrail_r10_2025_full_m1.ini","peak_r20_no_peaktrail_r10_split_2025_full_m1","outputs\peak_r20_no_peaktrail_r10_split_package\reports_here\peak_r20_no_peaktrail_r10_split_2025_full_m1","16330F4C03B53EC4B9CF6E50A0D00038315CA5904529AEF3F284223B173CF3B9","Reject if any yearly split is red, too sparse, or has weak recovery."
"3","peak_r20_no_peaktrail_r10","phase0_yearly_model1","yearly Model1 split","2026_ytd","1","outputs\peak_r20_no_peaktrail_r10_split_package\configs\003_peak_r20_no_peaktrail_r10_2026_ytd_m1.ini","outputs\peak_r20_no_peaktrail_r10_split_package\configs\003_peak_r20_no_peaktrail_r10_2026_ytd_m1.ini","peak_r20_no_peaktrail_r10_split_2026_ytd_m1","outputs\peak_r20_no_peaktrail_r10_split_package\reports_here\peak_r20_no_peaktrail_r10_split_2026_ytd_m1","16330F4C03B53EC4B9CF6E50A0D00038315CA5904529AEF3F284223B173CF3B9","Reject if any yearly split is red, too sparse, or has weak recovery."
