"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"base_mar10_may10","7","7","7909.84","3746.45","1107.93","214.3","1409.57","","0","0"
"outside_breakout","7","7","5221.61","2879.16","116.33","214.3","1409.57","","0","0"
"outside_combo_strict","7","7","5221.61","2879.16","116.33","214.3","1409.57","","0","0"
"outside_lowrisk_gate","7","7","5221.61","2879.16","116.33","214.3","1409.57","","0","0"
"outside_micro_rev","7","7","5221.61","2879.16","116.33","214.3","1409.57","","0","0"
"outside_session_impulse","7","7","884.64","-24.12","116.33","214.3","-24.12","","-24.12","2"
