"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"11","r10_a7_dgf_perf_4_2_50","11","peak_r20_dgf_perf_risk_yearly","11","phase7_dgf_perf_risk_yearly_model1","r10_a7_dgf_perf_4_2_50_2021_full.set","2021_full","2021.01.01","2021.12.31","1","configs\011_r10_a7_dgf_perf_4_2_50_2021_full_m1.ini","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_4_2_50_2021_full_m1","profiles\r10_a7_dgf_perf_4_2_50_2021_full.set","92959B2A6E58A1ED3F2380AE10A0F50EEB6B5380A6B9FEF3BA82AA389A6094F6","Reject unless diagnostic fallback performance risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","76.54","1076.54","7.65","7.68","7.68","4.2709","25.5133","0.6803","66.67","3","1","49.42","4.59","49.42","49.42","1.4868","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:45:41","2026-07-14T14:45:41"
"12","r10_a7_dgf_perf_4_2_50","12","peak_r20_dgf_perf_risk_yearly","12","phase7_dgf_perf_risk_yearly_model1","r10_a7_dgf_perf_4_2_50_2022_full.set","2022_full","2022.01.01","2022.12.31","1","configs\012_r10_a7_dgf_perf_4_2_50_2022_full_m1.ini","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_4_2_50_2022_full_m1","profiles\r10_a7_dgf_perf_4_2_50_2022_full.set","5CBA2441CF75E2787A693536E0F636235C8D4E0056EE23F1409CD7829EEF4443","Reject unless diagnostic fallback performance risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","37.64","1037.64","3.76","3.78","3.78","1.5009","4.705","1.0851","44.44","8","3","62.51","6.02","62.51","62.51","0.5774","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:45:54","2026-07-14T14:45:54"
"13","r10_a7_dgf_perf_4_2_50","13","peak_r20_dgf_perf_risk_yearly","13","phase7_dgf_perf_risk_yearly_model1","r10_a7_dgf_perf_4_2_50_2023_full.set","2023_full","2023.01.01","2023.12.31","1","configs\013_r10_a7_dgf_perf_4_2_50_2023_full_m1.ini","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_4_2_50_2023_full_m1","profiles\r10_a7_dgf_perf_4_2_50_2023_full.set","01238A021A72AAA1085B87EBFB0859888E3F2E88126F4CFE5909B26B43128EC1","Reject unless diagnostic fallback performance risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","63.91","1063.91","6.39","6.41","6.41","0","31.955","0.4704","50","2","3","38.83","3.65","38.83","38.83","1.5859","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:46:06","2026-07-14T14:46:06"
"14","r10_a7_dgf_perf_4_2_50","14","peak_r20_dgf_perf_risk_yearly","14","phase7_dgf_perf_risk_yearly_model1","r10_a7_dgf_perf_4_2_50_2024_full.set","2024_full","2024.01.01","2024.12.31","1","configs\014_r10_a7_dgf_perf_4_2_50_2024_full_m1.ini","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_4_2_50_2024_full_m1","profiles\r10_a7_dgf_perf_4_2_50_2024_full.set","59E1EDCBCCBBE74BB6F349678AD51DC5458FAA06C7C0D626786295AF582B898C","Reject unless diagnostic fallback performance risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","365","0.9993","-8.96","991.04","-0.9","-0.9","-0.9","0.8108","-2.24","-0.2141","25","4","3","57.01","5.7","57.01","57.01","-0.1572","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:46:19","2026-07-14T14:46:19"
"15","r10_a7_dgf_perf_4_2_50","15","peak_r20_dgf_perf_risk_yearly","15","phase7_dgf_perf_risk_yearly_model1","r10_a7_dgf_perf_4_2_50_2025_full.set","2025_full","2025.01.01","2025.12.31","1","configs\015_r10_a7_dgf_perf_4_2_50_2025_full_m1.ini","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_4_2_50_2025_full_m1","profiles\r10_a7_dgf_perf_4_2_50_2025_full.set","63FFB334B70F35DA9E80F8B285ED67B82B66E1A22161A496401BDB55C8C05822","Reject unless diagnostic fallback performance risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","53.52","1053.52","5.35","5.37","5.37","11.0981","13.38","1.0073","75","4","1","43.35","4.11","43.35","43.35","1.1838","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:46:32","2026-07-14T14:46:32"
"16","r10_a7_dgf_perf_4_2_50","16","peak_r20_dgf_perf_risk_yearly","16","phase7_dgf_perf_risk_yearly_model1","r10_a7_dgf_perf_4_2_50_2026_ytd.set","2026_ytd","2026.01.01","2026.07.12","1","configs\016_r10_a7_dgf_perf_4_2_50_2026_ytd_m1.ini","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_4_2_50_2026_ytd_m1","profiles\r10_a7_dgf_perf_4_2_50_2026_ytd.set","F508087B021B1A3DDD623E0EF467CB9D884D98922343463A996E17EAD1F7A734","Reject unless diagnostic fallback performance risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","192","0.5257","54.92","1054.92","5.49","10.45","10.71","0","54.92","0.133","100","1","0","31.28","2.97","31.28","31.28","1.7739","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:46:45","2026-07-14T14:46:45"
"17","r10_a7_dgf_perf_3_2_40","17","peak_r20_dgf_perf_risk_yearly","17","phase7_dgf_perf_risk_yearly_model1","r10_a7_dgf_perf_3_2_40_2019_full.set","2019_full","2019.01.01","2019.12.31","1","configs\017_r10_a7_dgf_perf_3_2_40_2019_full_m1.ini","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_3_2_40_2019_full_m1","profiles\r10_a7_dgf_perf_3_2_40_2019_full.set","3B84497EE5CFA926D30F7B02DA65C211F7B05986C10A10938AAEE96657182CD7","Reject unless diagnostic fallback performance risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","33.1","1033.1","3.31","3.32","3.32","3.982","16.55","0.5836","50","2","1","29.47","2.85","29.47","29.47","1.1525","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:46:58","2026-07-14T14:46:58"
"18","r10_a7_dgf_perf_3_2_40","18","peak_r20_dgf_perf_risk_yearly","18","phase7_dgf_perf_risk_yearly_model1","r10_a7_dgf_perf_3_2_40_2020_full.set","2020_full","2020.01.01","2020.12.31","1","configs\018_r10_a7_dgf_perf_3_2_40_2020_full_m1.ini","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_3_2_40_2020_full_m1","profiles\r10_a7_dgf_perf_3_2_40_2020_full.set","33DAC0281641B215A720D1AA3BFE40C245C988E3421D0EE2847D3382F03698CB","Reject unless diagnostic fallback performance risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","365","0.9993","9.25","1009.25","0.92","0.93","0.93","1.2148","2.3125","0.2091","25","4","3","61.62","6.11","61.62","61.62","0.1409","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:47:11","2026-07-14T14:47:11"
"19","r10_a7_dgf_perf_3_2_40","19","peak_r20_dgf_perf_risk_yearly","19","phase7_dgf_perf_risk_yearly_model1","r10_a7_dgf_perf_3_2_40_2021_full.set","2021_full","2021.01.01","2021.12.31","1","configs\019_r10_a7_dgf_perf_3_2_40_2021_full_m1.ini","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_3_2_40_2021_full_m1","profiles\r10_a7_dgf_perf_3_2_40_2021_full.set","2101A72D9E994191875448D1DBA270C02AA035B6065F46A678FD97DBEFB31C25","Reject unless diagnostic fallback performance risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","76.54","1076.54","7.65","7.68","7.68","4.2709","25.5133","0.6803","66.67","3","1","49.42","4.59","49.42","49.42","1.4868","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:47:24","2026-07-14T14:47:24"
"20","r10_a7_dgf_perf_3_2_40","20","peak_r20_dgf_perf_risk_yearly","20","phase7_dgf_perf_risk_yearly_model1","r10_a7_dgf_perf_3_2_40_2022_full.set","2022_full","2022.01.01","2022.12.31","1","configs\020_r10_a7_dgf_perf_3_2_40_2022_full_m1.ini","peak_r20_dgf_perf_risk_r10_a7_dgf_perf_3_2_40_2022_full_m1","profiles\r10_a7_dgf_perf_3_2_40_2022_full.set","1655E8B5C966B704B7F46071EB5C50F49B5775FAF0AC25BE624E3CB38DBB6846","Reject unless diagnostic fallback performance risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","14.78","1014.78","1.48","1.48","1.48","1.1967","1.8475","0.4485","33.33","8","3","63.11","6.22","63.11","63.11","0.2196","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:47:37","2026-07-14T14:47:37"
