"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"1","re_may140_late15_dgf_liq_reject1_cush50","1","range_elite_risk_shape_probe","1","phase4_range_elite_risk_shape_model1","re_may140_late15_dgf_liq_reject1_cush50.set","2019_full","2019.01.01","2019.12.31","1","configs\001_re_may140_late15_dgf_liq_reject1_cush50_2019_full_m1.ini","re_risk_re_may140_late15_dgf_liq_reject1_cush50_2019_m1","profiles\re_may140_late15_dgf_liq_reject1_cush50.set","16A46319C98AF5B1F1821E93571B310D93870C3BAEB1D6438A94ABEC333C1AC9","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_2019_m1.htm","1000","364","0.9966","-40.79","959.21","-4.08","-4.09","-4.09","0","-10.2","-2.08","0","4","4","41.69","4.17","40.79","41.69","-0.98","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"2","re_may140_late15_dgf_liq_reject1_cush50","2","range_elite_risk_shape_probe","2","phase4_range_elite_risk_shape_model1","re_may140_late15_dgf_liq_reject1_cush50.set","2021_full","2021.01.01","2021.12.31","1","configs\002_re_may140_late15_dgf_liq_reject1_cush50_2021_full_m1.ini","re_risk_re_may140_late15_dgf_liq_reject1_cush50_2021_m1","profiles\re_may140_late15_dgf_liq_reject1_cush50.set","16A46319C98AF5B1F1821E93571B310D93870C3BAEB1D6438A94ABEC333C1AC9","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_2021_m1.htm","1000","364","0.9966","13.52","1013.52","1.35","1.36","1.36","1.46","6.76","0.04","50","2","1","171.39","14.46","29.12","171.39","0.08","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"3","re_may140_late15_dgf_liq_reject1_cush50","3","range_elite_risk_shape_probe","3","phase4_range_elite_risk_shape_model1","re_may140_late15_dgf_liq_reject1_cush50.set","2023_full","2023.01.01","2023.12.31","1","configs\003_re_may140_late15_dgf_liq_reject1_cush50_2023_full_m1.ini","re_risk_re_may140_late15_dgf_liq_reject1_cush50_2023_m1","profiles\re_may140_late15_dgf_liq_reject1_cush50.set","16A46319C98AF5B1F1821E93571B310D93870C3BAEB1D6438A94ABEC333C1AC9","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_2023_m1.htm","1000","364","0.9966","308.43","1308.43","30.84","30.95","30.96","3.72","38.55","2.09","50","8","2","344.18","20.83","107.27","344.18","0.9","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"4","re_may140_late15_dgf_liq_reject1_cush50","4","range_elite_risk_shape_probe","4","phase4_range_elite_risk_shape_model1","re_may140_late15_dgf_liq_reject1_cush50.set","2024_full","2024.01.01","2024.12.31","1","configs\004_re_may140_late15_dgf_liq_reject1_cush50_2024_full_m1.ini","re_risk_re_may140_late15_dgf_liq_reject1_cush50_2024_m1","profiles\re_may140_late15_dgf_liq_reject1_cush50.set","16A46319C98AF5B1F1821E93571B310D93870C3BAEB1D6438A94ABEC333C1AC9","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_2024_m1.htm","1000","365","0.9993","2091.98","3091.98","209.2","209.34","209.44","5.48","298.85","7.67","85.71","7","1","526.08","14.54","467.2","526.08","3.98","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"5","re_may140_late15_dgf_liq_reject1_cush50","5","range_elite_risk_shape_probe","5","phase4_range_elite_risk_shape_model1","re_may140_late15_dgf_liq_reject1_cush50.set","2025_full","2025.01.01","2025.12.31","1","configs\005_re_may140_late15_dgf_liq_reject1_cush50_2025_full_m1.ini","re_risk_re_may140_late15_dgf_liq_reject1_cush50_2025_m1","profiles\re_may140_late15_dgf_liq_reject1_cush50.set","16A46319C98AF5B1F1821E93571B310D93870C3BAEB1D6438A94ABEC333C1AC9","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_2025_m1.htm","1000","364","0.9966","24.34","1024.34","2.43","2.44","2.44","1.42","3.04","0.51","50","8","3","101.5","9.52","50.24","101.5","0.24","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"6","re_may140_late15_dgf_liq_reject1_cush50","6","range_elite_risk_shape_probe","6","phase4_range_elite_risk_shape_model1","re_may140_late15_dgf_liq_reject1_cush50.set","2026_ytd","2026.01.01","2026.07.12","1","configs\006_re_may140_late15_dgf_liq_reject1_cush50_2026_ytd_m1.ini","re_risk_re_may140_late15_dgf_liq_reject1_cush50_2026ytd_m1","profiles\re_may140_late15_dgf_liq_reject1_cush50.set","16A46319C98AF5B1F1821E93571B310D93870C3BAEB1D6438A94ABEC333C1AC9","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_2026ytd_m1.htm","1000","192","0.5257","358.59","1358.59","35.86","68.22","79.13","4.82","51.23","2.12","71.43","7","1","259.17","16.02","81.92","259.17","1.38","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"7","re_may140_late15_dgf_liq_reject1_cush50_dgfperf35","7","range_elite_risk_shape_probe","7","phase4_range_elite_risk_shape_model1","re_may140_late15_dgf_liq_reject1_cush50_dgfperf35.set","2019_full","2019.01.01","2019.12.31","1","configs\007_re_may140_late15_dgf_liq_reject1_cush50_dgfperf35_2019_full_m1.ini","re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgfperf35_2019_m1","profiles\re_may140_late15_dgf_liq_reject1_cush50_dgfperf35.set","A77173A656D0753684410461AD77A63C8A097DFD722C047356A488E7866ED271","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgfperf35_2019_m1.htm","1000","364","0.9966","-58.48","941.52","-5.85","-5.87","-5.87","0.1","-7.31","-3.02","12.5","8","6","59.38","5.93","58.48","59.38","-0.98","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"8","re_may140_late15_dgf_liq_reject1_cush50_dgfperf35","8","range_elite_risk_shape_probe","8","phase4_range_elite_risk_shape_model1","re_may140_late15_dgf_liq_reject1_cush50_dgfperf35.set","2021_full","2021.01.01","2021.12.31","1","configs\008_re_may140_late15_dgf_liq_reject1_cush50_dgfperf35_2021_full_m1.ini","re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgfperf35_2021_m1","profiles\re_may140_late15_dgf_liq_reject1_cush50_dgfperf35.set","A77173A656D0753684410461AD77A63C8A097DFD722C047356A488E7866ED271","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgfperf35_2021_m1.htm","1000","364","0.9966","13.52","1013.52","1.35","1.36","1.36","1.46","6.76","0.04","50","2","1","171.39","14.46","29.12","171.39","0.08","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"9","re_may140_late15_dgf_liq_reject1_cush50_dgfperf35","9","range_elite_risk_shape_probe","9","phase4_range_elite_risk_shape_model1","re_may140_late15_dgf_liq_reject1_cush50_dgfperf35.set","2023_full","2023.01.01","2023.12.31","1","configs\009_re_may140_late15_dgf_liq_reject1_cush50_dgfperf35_2023_full_m1.ini","re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgfperf35_2023_m1","profiles\re_may140_late15_dgf_liq_reject1_cush50_dgfperf35.set","A77173A656D0753684410461AD77A63C8A097DFD722C047356A488E7866ED271","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgfperf35_2023_m1.htm","1000","364","0.9966","308.43","1308.43","30.84","30.95","30.96","3.72","38.55","2.09","50","8","2","344.18","20.83","107.27","344.18","0.9","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"10","re_may140_late15_dgf_liq_reject1_cush50_dgfperf35","10","range_elite_risk_shape_probe","10","phase4_range_elite_risk_shape_model1","re_may140_late15_dgf_liq_reject1_cush50_dgfperf35.set","2024_full","2024.01.01","2024.12.31","1","configs\010_re_may140_late15_dgf_liq_reject1_cush50_dgfperf35_2024_full_m1.ini","re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgfperf35_2024_m1","profiles\re_may140_late15_dgf_liq_reject1_cush50_dgfperf35.set","A77173A656D0753684410461AD77A63C8A097DFD722C047356A488E7866ED271","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgfperf35_2024_m1.htm","1000","365","0.9993","2091.98","3091.98","209.2","209.34","209.44","5.48","298.85","7.67","85.71","7","1","526.08","14.54","467.2","526.08","3.98","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"11","re_may140_late15_dgf_liq_reject1_cush50_dgfperf35","11","range_elite_risk_shape_probe","11","phase4_range_elite_risk_shape_model1","re_may140_late15_dgf_liq_reject1_cush50_dgfperf35.set","2025_full","2025.01.01","2025.12.31","1","configs\011_re_may140_late15_dgf_liq_reject1_cush50_dgfperf35_2025_full_m1.ini","re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgfperf35_2025_m1","profiles\re_may140_late15_dgf_liq_reject1_cush50_dgfperf35.set","A77173A656D0753684410461AD77A63C8A097DFD722C047356A488E7866ED271","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgfperf35_2025_m1.htm","1000","364","0.9966","-87.4","912.6","-8.74","-8.77","-8.77","0.38","-6.24","-5","28.57","14","4","153.64","14.41","106.36","153.64","-0.57","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"12","re_may140_late15_dgf_liq_reject1_cush50_dgfperf35","12","range_elite_risk_shape_probe","12","phase4_range_elite_risk_shape_model1","re_may140_late15_dgf_liq_reject1_cush50_dgfperf35.set","2026_ytd","2026.01.01","2026.07.12","1","configs\012_re_may140_late15_dgf_liq_reject1_cush50_dgfperf35_2026_ytd_m1.ini","re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgfperf35_2026ytd_m1","profiles\re_may140_late15_dgf_liq_reject1_cush50_dgfperf35.set","A77173A656D0753684410461AD77A63C8A097DFD722C047356A488E7866ED271","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_dgfperf35_2026ytd_m1.htm","1000","192","0.5257","358.59","1358.59","35.86","68.22","79.13","4.82","51.23","2.12","71.43","7","1","259.17","16.02","81.92","259.17","1.38","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"13","re_may140_late15_dgf_liq_reject1_cush50_starterec35","13","range_elite_risk_shape_probe","13","phase4_range_elite_risk_shape_model1","re_may140_late15_dgf_liq_reject1_cush50_starterec35.set","2019_full","2019.01.01","2019.12.31","1","configs\013_re_may140_late15_dgf_liq_reject1_cush50_starterec35_2019_full_m1.ini","re_risk_re_may140_late15_dgf_liq_reject1_cush50_starterec35_2019_m1","profiles\re_may140_late15_dgf_liq_reject1_cush50_starterec35.set","BD8B6E4CCD0A4160E1A41838D9A2880750CA057AB133A5050B3FD575906FFA8D","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_starterec35_2019_m1.htm","1000","364","0.9966","-40.79","959.21","-4.08","-4.09","-4.09","0","-10.2","-2.08","0","4","4","41.69","4.17","40.79","41.69","-0.98","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"14","re_may140_late15_dgf_liq_reject1_cush50_starterec35","14","range_elite_risk_shape_probe","14","phase4_range_elite_risk_shape_model1","re_may140_late15_dgf_liq_reject1_cush50_starterec35.set","2021_full","2021.01.01","2021.12.31","1","configs\014_re_may140_late15_dgf_liq_reject1_cush50_starterec35_2021_full_m1.ini","re_risk_re_may140_late15_dgf_liq_reject1_cush50_starterec35_2021_m1","profiles\re_may140_late15_dgf_liq_reject1_cush50_starterec35.set","BD8B6E4CCD0A4160E1A41838D9A2880750CA057AB133A5050B3FD575906FFA8D","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_starterec35_2021_m1.htm","1000","364","0.9966","13.52","1013.52","1.35","1.36","1.36","1.46","6.76","0.04","50","2","1","171.39","14.46","29.12","171.39","0.08","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"15","re_may140_late15_dgf_liq_reject1_cush50_starterec35","15","range_elite_risk_shape_probe","15","phase4_range_elite_risk_shape_model1","re_may140_late15_dgf_liq_reject1_cush50_starterec35.set","2023_full","2023.01.01","2023.12.31","1","configs\015_re_may140_late15_dgf_liq_reject1_cush50_starterec35_2023_full_m1.ini","re_risk_re_may140_late15_dgf_liq_reject1_cush50_starterec35_2023_m1","profiles\re_may140_late15_dgf_liq_reject1_cush50_starterec35.set","BD8B6E4CCD0A4160E1A41838D9A2880750CA057AB133A5050B3FD575906FFA8D","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_starterec35_2023_m1.htm","1000","364","0.9966","308.43","1308.43","30.84","30.95","30.96","3.72","38.55","2.09","50","8","2","344.18","20.83","107.27","344.18","0.9","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"16","re_may140_late15_dgf_liq_reject1_cush50_starterec35","16","range_elite_risk_shape_probe","16","phase4_range_elite_risk_shape_model1","re_may140_late15_dgf_liq_reject1_cush50_starterec35.set","2024_full","2024.01.01","2024.12.31","1","configs\016_re_may140_late15_dgf_liq_reject1_cush50_starterec35_2024_full_m1.ini","re_risk_re_may140_late15_dgf_liq_reject1_cush50_starterec35_2024_m1","profiles\re_may140_late15_dgf_liq_reject1_cush50_starterec35.set","BD8B6E4CCD0A4160E1A41838D9A2880750CA057AB133A5050B3FD575906FFA8D","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_starterec35_2024_m1.htm","1000","365","0.9993","2091.98","3091.98","209.2","209.34","209.44","5.48","298.85","7.67","85.71","7","1","526.08","14.54","467.2","526.08","3.98","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"17","re_may140_late15_dgf_liq_reject1_cush50_starterec35","17","range_elite_risk_shape_probe","17","phase4_range_elite_risk_shape_model1","re_may140_late15_dgf_liq_reject1_cush50_starterec35.set","2025_full","2025.01.01","2025.12.31","1","configs\017_re_may140_late15_dgf_liq_reject1_cush50_starterec35_2025_full_m1.ini","re_risk_re_may140_late15_dgf_liq_reject1_cush50_starterec35_2025_m1","profiles\re_may140_late15_dgf_liq_reject1_cush50_starterec35.set","BD8B6E4CCD0A4160E1A41838D9A2880750CA057AB133A5050B3FD575906FFA8D","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_starterec35_2025_m1.htm","1000","364","0.9966","35.51","1035.51","3.55","3.56","3.56","1.4","2.37","2.01","53.33","15","3","101.5","9.52","50.24","101.5","0.35","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"18","re_may140_late15_dgf_liq_reject1_cush50_starterec35","18","range_elite_risk_shape_probe","18","phase4_range_elite_risk_shape_model1","re_may140_late15_dgf_liq_reject1_cush50_starterec35.set","2026_ytd","2026.01.01","2026.07.12","1","configs\018_re_may140_late15_dgf_liq_reject1_cush50_starterec35_2026_ytd_m1.ini","re_risk_re_may140_late15_dgf_liq_reject1_cush50_starterec35_2026ytd_m1","profiles\re_may140_late15_dgf_liq_reject1_cush50_starterec35.set","BD8B6E4CCD0A4160E1A41838D9A2880750CA057AB133A5050B3FD575906FFA8D","Reject if focused red years stay red, if 2026 drawdown stays excessive, or if 2024 profit engine collapses.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_cush50_starterec35_2026ytd_m1.htm","1000","192","0.5257","358.59","1358.59","35.86","68.22","79.13","4.82","51.23","2.12","71.43","7","1","259.17","16.02","81.92","259.17","1.38","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
