"QueueRank","Wave","Role","Candidate","Profile","Set","Window","From","To","Model","Deposit","InitialDeposit","PackageConfig","SourceConfig","ExpectedReportName","ReportDestination","ProfileSha256","SourceSha256","ConfigSha256","MinNetProfit","MinProfitFactor","MinTrades","MaxDrawdownPercent","MinRecoveryFactor","MinCagrPercent","MaxParallelism","StopRule","Status"
"1","1","critical","rdmc_hard_lane_risk_v4","rdmc_hard_lane_risk_v4","frozen_hard_lane_risk","2019","2019.01.01","2019.12.31","1","10000","10000","outputs\rdmc_hard_lane_risk_v4_package\configs\001_rdmc_hlr4_w01_m1_critical_2019.ini","outputs\rdmc_hard_lane_risk_v4_package\configs\001_rdmc_hlr4_w01_m1_critical_2019.ini","rdmc_hlr4_w01_m1_critical_2019","outputs\rdmc_hard_lane_risk_v4_package\reports_here\rdmc_hlr4_w01_m1_critical_2019","224801DB7A02F2C54C3070ABB190187EA8C73FC7181CDD07BA33040025A2922B","7A6CA3C9E9644656A0CDC64A6D078B446FB1A9981B16CDE727E65B13A5C06831","61C812AE4709897AC80FCF38BAECD39ED2D44E3805AD44F0AB5B93A1E8075A82","0.01","1.05","15","3","0","0","2","Reject immediately unless net>0, PF>=1.05, trades meet the frozen floor, and equity drawdown<=3%.","FROZEN_WAVE_01_ONLY"
"2","1","critical","rdmc_hard_lane_risk_v4","rdmc_hard_lane_risk_v4","frozen_hard_lane_risk","2022","2022.01.01","2022.12.31","1","10000","10000","outputs\rdmc_hard_lane_risk_v4_package\configs\002_rdmc_hlr4_w01_m1_critical_2022.ini","outputs\rdmc_hard_lane_risk_v4_package\configs\002_rdmc_hlr4_w01_m1_critical_2022.ini","rdmc_hlr4_w01_m1_critical_2022","outputs\rdmc_hard_lane_risk_v4_package\reports_here\rdmc_hlr4_w01_m1_critical_2022","224801DB7A02F2C54C3070ABB190187EA8C73FC7181CDD07BA33040025A2922B","7A6CA3C9E9644656A0CDC64A6D078B446FB1A9981B16CDE727E65B13A5C06831","C7C810A8F0E5914FEC56D73422BEACC38D57A1A2F7AB7783F56022E868092C9E","0.01","1.05","20","3","0","0","2","Reject immediately unless net>0, PF>=1.05, trades meet the frozen floor, and equity drawdown<=3%.","FROZEN_WAVE_01_ONLY"
