"QueueRank","Candidate","Window","Model","Deposit","PackageConfig","SourceConfig","ExpectedReportName","ReportDestination","ProfileSha256","SourceSha256","ContractSha256","StopRule"
"1","mac_fixed_control","repair_2019_2020","1","10000","outputs\rc2_momentum_atr_cap_repair_model1_package\configs\001_mac_fixed_control_repair_2019_2020_m1.ini","outputs\rc2_momentum_atr_cap_repair_model1_package\configs\001_mac_fixed_control_repair_2019_2020_m1.ini","mac_fixed_control_repair_2019_2020_m1","outputs\rc2_momentum_atr_cap_repair_model1_package\reports_here\mac_fixed_control_repair_2019_2020_m1","CC1A680775559F458460DB75B5FAA72B61AC238D2A4EBC74A179AF9BFA6BB31C","9141137A9550F3394DE85E1725E018671B4F2A2FF0F43A3EF23F9FB1238CD302","484985776EF02F5C21D85AC3932B49B5DB9943F1946729C6BE12306700336D60","Both eras positive; continuous PF>=1.45, trades>=180, DD<=2.80%; net>=control; drawdown<=110% control; one passing adjacent cap. No post-2020 data."
