2015.10.02 10:00:00	entry	XAUUSD	32	sell	0.05	1109.93	1112.93	0.00	daily momentum plus fresh H1 breakout;d1_pct=7.363377;breakout_atr=0.732723;body_ratio=0.518919;close_location=0.545946;range_atr=2.053844;channel_width_atr=4.385235;atr_pct=0.162310;tick_volume_ratio=1.213911;stop_atr=1.665362	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2015.10.02 15:15:28	exit	XAUUSD	33	close	0.05	1109.64	0.00	1.45	sl 1109.63	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2015.11.11 17:00:00	entry	XAUUSD	38	sell	0.03	1085.92	1090.25	0.00	daily momentum plus fresh H1 breakout;d1_pct=11.078467;breakout_atr=0.455235;body_ratio=0.498350;close_location=0.900990;range_atr=1.532625;channel_width_atr=3.419322;atr_pct=0.182058;tick_volume_ratio=2.687500;stop_atr=2.189024	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2015.11.12 03:00:00	exit	XAUUSD	39	close	0.03	1088.31	0.00	-7.58		tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2015.11.25 16:00:00	entry	XAUUSD	42	sell	0.03	1071.09	1076.12	0.00	daily momentum plus fresh H1 breakout;d1_pct=9.573225;breakout_atr=0.370205;body_ratio=0.614437;close_location=0.630282;range_atr=2.533452;channel_width_atr=3.969670;atr_pct=0.209335;tick_volume_ratio=2.388023;stop_atr=2.245406	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2015.11.26 04:00:00	exit	XAUUSD	43	close	0.03	1072.84	0.00	-5.66		tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2015.12.07 16:00:00	entry	XAUUSD	44	sell	0.03	1079.93	1084.17	0.00	daily momentum plus fresh H1 breakout;d1_pct=8.060641;breakout_atr=0.323704;body_ratio=0.503580;close_location=0.747017;range_atr=1.716861;channel_width_atr=3.052653;atr_pct=0.225987;tick_volume_ratio=1.830155;stop_atr=1.739008	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2015.12.08 01:05:00	exit	XAUUSD	45	close	0.03	1071.36	0.00	25.57	tp 1071.44	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2015.12.17 16:00:00	entry	XAUUSD	48	sell	0.01	1060.22	1069.57	0.00	daily momentum plus fresh H1 breakout;d1_pct=9.015461;breakout_atr=0.319592;body_ratio=0.677652;close_location=0.739444;range_atr=2.248726;channel_width_atr=3.865215;atr_pct=0.407282;tick_volume_ratio=2.082340;stop_atr=2.165771	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2015.12.18 03:00:00	exit	XAUUSD	49	close	0.01	1053.71	0.00	6.46		tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
