"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"base","12","12","10184.16","5805.71","1107.9","214.18","2360.86","","0","0"
"may320_guard","12","12","8194.67","963.34","1841.75","210.21","963.34","","-207.86","1"
"missed_move_guard","12","12","2410.76","93.51","861.4","-0.86","97.38","","-0.86","1"
"may320_guard_liqstop","12","12","3033.09","77.22","1204.22","-269.54","77.22","","-269.54","2"
"flat_breakout_guard","12","12","2325.57","54.38","861.4","-46.92","97.38","","-46.92","1"
"may320_liqstop","12","12","1396.65","-99.91","637.21","-261.14","171.49","","-261.14","3"
"may320_missed_move_guard","12","12","2815.58","-160.45","1204.22","-269.54","97.38","","-269.54","3"
"may320_flat_breakout_guard","12","12","2809.99","-160.45","1204.22","-275.13","97.38","","-275.13","3"
