"Profile","Phase","Set","ReportsExpected","ReportsParsed","MissingReports","UnparsedReports","TotalNetProfit","WorstWindowNetProfit","BestWindowNetProfit","AverageAnnualizedReturnPercent","WorstAnnualizedReturnPercent","AverageCagrPercent","WorstCagrPercent","LosingWindows","ProfitableWindows","FlatWindows","WorstDrawdownMoney","AverageProfitFactor","AverageSharpeRatio","AverageWinRatePercent","WorstConsecutiveLosses","EvidenceComplete"
"tlat_rc2_growth_125","growth","trade_ready_rc2","4","4","0","0","4541.84","608.55","2317.95","1.95","1.52","1.87","1.49","0","4","0","181.86","1.7825","12.6225","44.44","8","True"
"tlat_rc2_growth_150","growth","trade_ready_rc2","4","4","0","0","5255.24","597.44","2702.79","2.26","1.49","2.14","1.46","0","4","0","242.48","1.76","11.6325","44.31","8","True"
