"QueueRank","Wave","ExpectedReportName","ConfigSha256","SourceSha256","PortableBinarySha256","ReportSha256","ReportPath","ReportIdentityPath","ReportIdentityReused","IdentityPass"
"2","2","rdmc_tmv7_w02_m1_critical_2019","D733DA231D81D2F59F5905CEFAA64BE426DD971D7F6120F5494816596888CC25","27CAD37CD903032335DA570CDEC75AC39C2EA6BEF04CA264D1586EDC866F6AF6","28C2388BF3C4AF8746734619DDED89D23BABA5DB1D746FFC3FBBC9F6E4D0E65E","01C33E45FD03AA1D96604B997DC681284791BA0C829DB7BA1D26C2B241AC63B1","outputs\rdmc_tiered_momentum_v7_package\reports_here\rdmc_tmv7_w02_m1_critical_2019.htm","outputs\rdmc_tiered_momentum_v7_package\reports_here\rdmc_tmv7_w02_m1_critical_2019.identity.json","False","True"
"3","2","rdmc_tmv7_w02_m1_critical_2022","EDBEDE89EAC309BB8170CF1F6174AF80EE7DF8532EC16B0EC3E703861EEE81D1","27CAD37CD903032335DA570CDEC75AC39C2EA6BEF04CA264D1586EDC866F6AF6","28C2388BF3C4AF8746734619DDED89D23BABA5DB1D746FFC3FBBC9F6E4D0E65E","8D47828BBA2DD49E3AA83954F50CE73EA2283BF29F9C8162228A7C6BBE6FAC14","outputs\rdmc_tiered_momentum_v7_package\reports_here\rdmc_tmv7_w02_m1_critical_2022.htm","outputs\rdmc_tiered_momentum_v7_package\reports_here\rdmc_tmv7_w02_m1_critical_2022.identity.json","False","True"
