"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"session_anatomy_ultra","30","30","3155.25","","","","","","-16.02","6"
"session_anatomy_strict","30","30","3147.22","","","","","","-16.02","9"
