"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"calendar_block_may_jun","7","7","1728.03","801.84","84.72","124.51","801.84","-84.88","-84.88","1"
"base","7","7","1557.58","801.84","84.72","124.51","801.84","-255.33","-99.55","3"
"open_guard_strict","7","7","703.47","557.72","-286.56","123.81","557.72","-249.22","-286.56","4"
"open_guard_no_sweep_bypass","7","7","703.47","557.72","-286.56","123.81","557.72","-249.22","-286.56","4"
"open_guard_mfe","7","7","630.07","543.01","-294.01","123.81","543.01","-285.75","-294.01","4"
"open_guard_early_only","7","7","1008.46","542.84","84.72","123.81","542.84","-285.75","-99.55","3"
"open_guard_balanced","7","7","626.31","539.63","-291.01","123.81","539.63","-285.75","-291.01","4"
