EntryTime,Lane,Volume,EntryBalance,InitialRiskMoney,LaneRiskPercent,LaneCapPercent,OpenPositionsAfterEntry,PortfolioInitialRiskPercent,PortfolioCapPercent,LanePass,PortfolioPass,EntryComment
2017-08-09T11:00:00,momentum,0.04,10446.73,16.88,0.1616,0.19,1,0.1616,0.94,True,True,MTSM_BUY
2017-08-10T14:00:00,momentum,0.05,10480.45,17.30,0.1651,0.19,1,0.1651,0.94,True,True,MTSM_BUY
2017-08-21T17:00:00,momentum,0.03,10514.47,16.92,0.1609,0.19,1,0.1609,0.94,True,True,MTSM_BUY
2017-08-28T09:00:00,momentum,0.08,10504.94,18.08,0.1721,0.19,1,0.1721,0.94,True,True,MTSM_BUY
2017-09-04T10:00:00,momentum,0.03,10541.02,17.70,0.1679,0.19,1,0.1679,0.94,True,True,MTSM_BUY
2017-09-08T06:00:00,momentum,0.03,10522.88,16.23,0.1542,0.19,1,0.1542,0.94,True,True,MTSM_BUY
2017-09-19T17:00:00,momentum,0.04,10520.03,16.16,0.1536,0.19,1,0.1536,0.94,True,True,MTSM_BUY
2017-09-20T09:00:00,momentum,0.04,10503.83,18.00,0.1714,0.19,1,0.1714,0.94,True,True,MTSM_BUY
2017-09-26T07:00:00,momentum,0.03,10493.15,17.07,0.1627,0.19,1,0.1627,0.94,True,True,MTSM_BUY
2017-10-04T09:00:00,momentum,0.08,10476.05,19.52,0.1863,0.19,1,0.1863,0.94,True,True,MTSM_BUY
2017-10-12T07:00:00,momentum,0.05,10515.09,19.20,0.1826,0.19,1,0.1826,0.94,True,True,MTSM_BUY
2017-10-13T10:00:00,momentum,0.07,10508.74,19.25,0.1832,0.19,1,0.1832,0.94,True,True,MTSM_BUY
2017-10-16T11:00:00,momentum,0.04,10489.49,16.72,0.1594,0.19,1,0.1594,0.94,True,True,MTSM_BUY
2017-10-26T09:00:00,momentum,0.05,10472.73,16.75,0.1599,0.19,1,0.1599,0.94,True,True,MTSM_BUY
2017-11-15T11:00:00,momentum,0.04,10455.98,16.16,0.1546,0.19,1,0.1546,0.94,True,True,MTSM_BUY
2017-11-17T17:00:00,momentum,0.04,10439.82,17.60,0.1686,0.19,1,0.1686,0.94,True,True,MTSM_BUY
2017-11-30T11:00:00,momentum,0.04,10475.26,17.76,0.1695,0.19,1,0.1695,0.94,True,True,MTSM_SELL
2017-12-07T08:00:00,momentum,0.05,10510.82,18.45,0.1755,0.19,1,0.1755,0.94,True,True,MTSM_SELL
2017-12-07T08:00:00,adaptive_trend,0.01,10510.82,9.07,0.0863,0.12,2,0.2618,0.94,True,True,ATB_H4_SELL
2017-12-12T01:05:00,adaptive_trend,0.01,10565.81,10.52,0.0996,0.12,1,0.0996,0.94,True,True,ATB_H4_SELL
2017-12-12T17:00:00,momentum,0.05,10565.81,18.90,0.1789,0.19,2,0.2784,0.94,True,True,MTSM_SELL
2017-12-15T13:00:00,momentum,0.04,10549.34,17.88,0.1695,0.19,1,0.1695,0.94,True,True,MTSM_BUY
2017-12-20T13:00:00,momentum,0.06,10538.54,16.98,0.1611,0.19,1,0.1611,0.94,True,True,MTSM_BUY
2017-12-29T11:00:00,momentum,0.08,10521.56,18.32,0.1741,0.19,1,0.1741,0.94,True,True,MTSM_BUY
2018-01-02T16:00:00,momentum,0.04,10558.20,18.32,0.1735,0.19,1,0.1735,0.94,True,True,MTSM_BUY
2018-01-11T16:00:00,momentum,0.04,10559.46,18.56,0.1758,0.19,1,0.1758,0.94,True,True,MTSM_BUY
2018-01-12T12:00:00,momentum,0.04,10596.08,19.64,0.1854,0.19,1,0.1854,0.94,True,True,MTSM_BUY
2018-01-15T07:00:00,momentum,0.02,10576.44,13.62,0.1288,0.19,1,0.1288,0.94,True,True,MTSM_BUY
2018-01-19T10:00:00,momentum,0.03,10568.95,17.85,0.1689,0.19,1,0.1689,0.94,True,True,MTSM_BUY
2018-01-24T01:05:00,adaptive_trend,0.01,10568.24,11.09,0.1049,0.12,1,0.1049,0.94,True,True,ATB_H4_BUY
2018-01-24T09:00:00,momentum,0.05,10568.24,19.70,0.1864,0.19,2,0.2913,0.94,True,True,MTSM_BUY
2018-02-13T08:00:00,momentum,0.03,10629.64,15.21,0.1431,0.19,1,0.1431,0.94,True,True,MTSM_BUY
2018-02-15T11:00:00,momentum,0.04,10627.75,19.28,0.1814,0.19,1,0.1814,0.94,True,True,MTSM_BUY
2018-02-16T07:00:00,momentum,0.02,10608.43,13.42,0.1265,0.19,1,0.1265,0.94,True,True,MTSM_BUY
2018-02-16T08:00:00,adaptive_trend,0.01,10608.43,10.56,0.0995,0.12,2,0.2260,0.94,True,True,ATB_H4_BUY
2018-03-01T11:00:00,momentum,0.04,10592.68,18.64,0.1760,0.19,1,0.1760,0.94,True,True,MTSM_SELL
2018-03-08T17:00:00,momentum,0.04,10594.56,19.60,0.1850,0.19,1,0.1850,0.94,True,True,MTSM_SELL
2018-03-21T15:00:00,momentum,0.03,10605.78,15.12,0.1426,0.19,1,0.1426,0.94,True,True,MTSM_BUY
2018-03-23T09:00:00,momentum,0.02,10607.28,13.50,0.1273,0.19,1,0.1273,0.94,True,True,MTSM_BUY
2018-03-26T17:00:00,momentum,0.03,10611.57,17.70,0.1668,0.19,1,0.1668,0.94,True,True,MTSM_BUY
2018-04-02T10:00:00,momentum,0.08,10605.97,19.20,0.1810,0.19,1,0.1810,0.94,True,True,MTSM_BUY
2018-04-11T10:00:00,momentum,0.03,10644.45,15.18,0.1426,0.19,1,0.1426,0.94,True,True,MTSM_BUY
2018-04-24T22:00:00,reversion,0.1,10674.81,12.00,0.1124,0.56,1,0.1124,0.94,True,True,RRO;Band VWAP reversion;Upper
2018-05-08T18:00:00,reversion,0.1,10710.25,24.60,0.2297,0.56,1,0.2297,0.94,True,True,RRO;Band VWAP reversion;Lower
2018-05-11T12:00:00,momentum,0.04,10756.65,20.16,0.1874,0.19,1,0.1874,0.94,True,True,MTSM_BUY
2018-05-21T12:00:00,adaptive_trend,0.01,10752.65,10.24,0.0952,0.12,1,0.0952,0.94,True,True,ATB_H4_SELL
2018-05-23T09:00:00,momentum,0.04,10749.79,17.32,0.1611,0.19,1,0.1611,0.94,True,True,MTSM_SELL
2018-05-24T16:00:00,momentum,0.05,10732.47,17.30,0.1612,0.19,1,0.1612,0.94,True,True,MTSM_BUY
2018-06-07T16:00:00,momentum,0.04,10767.07,17.28,0.1605,0.19,1,0.1605,0.94,True,True,MTSM_BUY
2018-06-19T16:00:00,adaptive_trend,0.01,10749.67,10.98,0.1021,0.12,1,0.1021,0.94,True,True,ATB_H4_SELL
2018-06-21T01:05:00,adaptive_trend,0.01,10747.25,9.90,0.0921,0.12,1,0.0921,0.94,True,True,ATB_H4_SELL
2018-06-26T06:00:00,momentum,0.04,10745.55,16.20,0.1508,0.19,1,0.1508,0.94,True,True,MTSM_SELL
2018-06-26T08:00:00,adaptive_trend,0.01,10745.55,9.36,0.0871,0.12,2,0.2379,0.94,True,True,ATB_H4_SELL
2018-06-26T09:00:00,reversion,0.1,10745.55,17.60,0.1638,0.56,3,0.4017,0.94,True,True,RRO;Band VWAP reversion;Lower
2018-06-27T06:00:00,momentum,0.03,10760.29,16.20,0.1506,0.19,2,0.3141,0.94,True,True,MTSM_SELL
2018-06-28T10:00:00,momentum,0.05,10748.26,17.60,0.1637,0.19,2,0.3145,0.94,True,True,MTSM_SELL
2018-07-11T15:00:00,momentum,0.04,10738.45,19.48,0.1814,0.19,1,0.1814,0.94,True,True,MTSM_SELL
2018-07-13T12:00:00,adaptive_trend,0.01,10753.50,8.06,0.0750,0.12,1,0.0750,0.94,True,True,ATB_H4_SELL
2018-07-18T09:00:00,momentum,0.04,10769.46,18.76,0.1742,0.19,1,0.1742,0.94,True,True,MTSM_SELL
2018-07-19T12:00:00,adaptive_trend,0.01,10766.94,10.99,0.1021,0.12,1,0.1021,0.94,True,True,ATB_H4_SELL
2018-07-24T08:00:00,momentum,0.03,10755.89,18.00,0.1674,0.19,1,0.1674,0.94,True,True,MTSM_SELL
2018-07-27T01:05:00,adaptive_trend,0.01,10737.89,12.05,0.1122,0.12,1,0.1122,0.94,True,True,ATB_H4_SELL
2018-08-02T15:00:00,momentum,0.04,10735.16,18.16,0.1692,0.19,1,0.1692,0.94,True,True,MTSM_SELL
2018-08-06T14:00:00,momentum,0.04,10771.30,17.16,0.1593,0.19,1,0.1593,0.94,True,True,MTSM_SELL
2018-08-13T11:00:00,momentum,0.03,10772.28,15.90,0.1476,0.19,1,0.1476,0.94,True,True,MTSM_SELL
2018-08-15T08:00:00,adaptive_trend,0.01,10804.08,11.62,0.1076,0.12,1,0.1076,0.94,True,True,ATB_H4_SELL
2018-08-15T12:00:00,momentum,0.05,10804.08,17.45,0.1615,0.19,2,0.2691,0.94,True,True,MTSM_SELL
2018-08-23T11:00:00,momentum,0.05,10862.07,20.30,0.1869,0.19,1,0.1869,0.94,True,True,MTSM_SELL
2018-09-07T16:00:00,adaptive_trend,0.01,10865.84,12.87,0.1184,0.12,1,0.1184,0.94,True,True,ATB_H4_SELL
2018-09-10T08:00:00,momentum,0.05,10865.84,17.30,0.1592,0.19,2,0.2777,0.94,True,True,MTSM_SELL
2018-09-28T10:00:00,momentum,0.05,10838.69,19.65,0.1813,0.19,1,0.1813,0.94,True,True,MTSM_SELL
2018-09-28T15:00:00,reversion,0.1,10838.69,32.30,0.2980,0.56,2,0.4793,0.94,True,True,RRO;Band VWAP reversion;Lower
2018-10-08T11:00:00,momentum,0.05,10891.14,17.90,0.1644,0.19,1,0.1644,0.94,True,True,MTSM_SELL
2018-10-17T06:00:00,momentum,0.05,10926.99,17.80,0.1629,0.19,1,0.1629,0.94,True,True,MTSM_SELL
2018-10-18T10:00:00,momentum,0.05,10909.19,18.95,0.1737,0.19,1,0.1737,0.94,True,True,MTSM_SELL
2018-10-29T09:00:00,momentum,0.04,10890.24,19.88,0.1825,0.19,1,0.1825,0.94,True,True,MTSM_SELL
2018-10-31T06:00:00,momentum,0.03,10929.86,16.80,0.1537,0.19,1,0.1537,0.94,True,True,MTSM_SELL
2018-11-08T07:00:00,momentum,0.05,10929.42,17.60,0.1610,0.19,1,0.1610,0.94,True,True,MTSM_SELL
2018-11-09T06:00:00,momentum,0.03,10911.77,16.11,0.1476,0.19,1,0.1476,0.94,True,True,MTSM_SELL
2018-11-19T19:00:00,reversion,0.1,10944.02,17.00,0.1553,0.56,1,0.1553,0.94,True,True,RRO;Band VWAP reversion;Upper
2018-11-27T09:00:00,momentum,0.09,10927.02,19.44,0.1779,0.19,1,0.1779,0.94,True,True,MTSM_SELL
2018-11-30T13:00:00,momentum,0.06,10907.49,18.66,0.1711,0.19,1,0.1711,0.94,True,True,MTSM_SELL
2018-12-14T10:00:00,momentum,0.05,10909.29,20.15,0.1847,0.19,1,0.1847,0.94,True,True,MTSM_SELL
2018-12-28T09:00:00,momentum,0.05,10900.94,20.25,0.1858,0.19,1,0.1858,0.94,True,True,MTSM_BUY
2018-12-31T10:00:00,momentum,0.05,10880.54,20.40,0.1875,0.19,1,0.1875,0.94,True,True,MTSM_BUY
2019-01-03T09:00:00,momentum,0.04,10873.89,20.28,0.1865,0.19,1,0.1865,0.94,True,True,MTSM_BUY
2019-01-14T11:00:00,momentum,0.05,10853.29,20.05,0.1847,0.19,1,0.1847,0.94,True,True,MTSM_BUY
2019-01-23T11:00:00,momentum,0.05,10833.24,17.35,0.1602,0.19,1,0.1602,0.94,True,True,MTSM_BUY
2019-01-25T10:00:00,momentum,0.05,10815.84,17.55,0.1623,0.19,1,0.1623,0.94,True,True,MTSM_BUY
2019-01-29T09:00:00,momentum,0.07,10850.94,18.20,0.1677,0.19,1,0.1677,0.94,True,True,MTSM_BUY
2019-01-29T12:00:01,adaptive_trend,0.01,10850.94,11.36,0.1047,0.12,2,0.2724,0.94,True,True,ATB_H4_BUY
2019-01-31T16:00:00,momentum,0.03,10887.48,17.31,0.1590,0.19,2,0.2633,0.94,True,True,MTSM_BUY
2019-02-15T12:00:00,momentum,0.04,10880.74,17.80,0.1636,0.19,1,0.1636,0.94,True,True,MTSM_BUY
2019-03-06T09:00:00,momentum,0.04,10874.26,19.76,0.1817,0.19,1,0.1817,0.94,True,True,MTSM_BUY
2019-03-13T11:00:00,momentum,0.06,10854.38,20.16,0.1857,0.19,1,0.1857,0.94,True,True,MTSM_BUY
2019-03-22T16:00:00,momentum,0.03,10854.15,15.57,0.1434,0.19,1,0.1434,0.94,True,True,MTSM_BUY
2019-04-08T15:00:01,momentum,0.09,10868.90,19.62,0.1805,0.19,1,0.1805,0.94,True,True,MTSM_BUY
2019-04-30T13:00:00,momentum,0.06,10908.59,19.92,0.1826,0.19,1,0.1826,0.94,True,True,MTSM_BUY
2019-05-31T10:00:00,momentum,0.04,10888.13,17.44,0.1602,0.19,1,0.1602,0.94,True,True,MTSM_BUY
2019-06-03T11:00:00,momentum,0.03,10923.01,19.38,0.1774,0.19,1,0.1774,0.94,True,True,MTSM_BUY
2019-06-12T08:00:00,adaptive_trend,0.01,10948.01,13.26,0.1211,0.12,1,0.1211,0.94,True,True,ATB_H4_BUY
2019-06-14T06:00:00,momentum,0.03,10948.01,16.68,0.1524,0.19,2,0.2735,0.94,True,True,MTSM_BUY
2019-07-30T13:00:00,momentum,0.03,10953.77,18.45,0.1684,0.19,1,0.1684,0.94,True,True,MTSM_BUY
2019-08-05T16:00:00,momentum,0.02,10951.53,15.86,0.1448,0.19,1,0.1448,0.94,True,True,MTSM_BUY
2019-08-13T10:00:00,momentum,0.02,10935.13,17.02,0.1556,0.19,1,0.1556,0.94,True,True,MTSM_BUY
2019-08-28T15:00:00,momentum,0.02,10936.81,15.98,0.1461,0.19,1,0.1461,0.94,True,True,MTSM_BUY
2019-08-29T10:00:00,momentum,0.02,10920.83,18.34,0.1679,0.19,1,0.1679,0.94,True,True,MTSM_BUY
2019-09-20T09:00:00,momentum,0.03,10902.39,19.77,0.1813,0.19,1,0.1813,0.94,True,True,MTSM_BUY
2019-09-23T17:00:00,momentum,0.03,10884.09,19.86,0.1825,0.19,1,0.1825,0.94,True,True,MTSM_BUY
2019-10-14T13:00:00,momentum,0.02,10878.37,18.80,0.1728,0.19,1,0.1728,0.94,True,True,MTSM_BUY
2019-10-23T10:00:00,momentum,0.05,10869.76,19.45,0.1789,0.19,1,0.1789,0.94,True,True,MTSM_BUY
2019-10-25T11:00:00,momentum,0.03,10858.17,17.34,0.1597,0.19,1,0.1597,0.94,True,True,MTSM_BUY
2019-10-31T10:00:00,momentum,0.04,10859.91,17.36,0.1599,0.19,1,0.1599,0.94,True,True,MTSM_BUY
2019-11-13T08:00:00,momentum,0.04,10895.19,18.92,0.1737,0.19,1,0.1737,0.94,True,True,MTSM_BUY
2019-11-14T11:00:00,momentum,0.03,10894.28,18.57,0.1705,0.19,1,0.1705,0.94,True,True,MTSM_BUY
2019-11-20T10:00:00,momentum,0.03,10891.83,16.74,0.1537,0.19,1,0.1537,0.94,True,True,MTSM_BUY
2019-12-04T10:00:00,momentum,0.03,10875.09,17.55,0.1614,0.19,1,0.1614,0.94,True,True,MTSM_BUY
2019-12-13T15:00:00,momentum,0.03,10857.36,18.66,0.1719,0.19,1,0.1719,0.94,True,True,MTSM_BUY
2019-12-19T20:00:00,adaptive_trend,0.01,10838.70,10.04,0.0926,0.12,1,0.0926,0.94,True,True,ATB_H4_BUY
2019-12-26T16:00:00,momentum,0.04,10858.38,19.68,0.1812,0.19,1,0.1812,0.94,True,True,MTSM_BUY
2020-01-02T16:00:00,adaptive_trend,0.01,10859.84,12.23,0.1126,0.12,1,0.1126,0.94,True,True,ATB_H4_BUY
