"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"1","r10_a7_diagq_default","1","peak_r20_diag_quality_yearly","1","phase5_diag_quality_yearly_model1","r10_a7_diagq_default_2019_full.set","2019_full","2019.01.01","2019.12.31","1","configs\001_r10_a7_diagq_default_2019_full_m1.ini","peak_r20_diag_quality_r10_a7_diagq_default_2019_full_m1","profiles\r10_a7_diagq_default_2019_full.set","869A9CCF69E7B9CE5E5E2101909B31C442BB498A63D544C6E288330DF7BD9B13","Reject unless the diagnostic fallback guard removes fragility without killing broad yearly stability.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","33.1","1033.1","3.31","3.32","3.32","3.982","16.55","0.5836","50","2","1","29.47","2.85","29.47","29.47","1.1525","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T13:29:30","2026-07-14T13:29:30"
"2","r10_a7_diagq_default","2","peak_r20_diag_quality_yearly","2","phase5_diag_quality_yearly_model1","r10_a7_diagq_default_2020_full.set","2020_full","2020.01.01","2020.12.31","1","configs\002_r10_a7_diagq_default_2020_full_m1.ini","peak_r20_diag_quality_r10_a7_diagq_default_2020_full_m1","profiles\r10_a7_diagq_default_2020_full.set","A044CC1D89F7E21D07DEAC4DFD5E8A46A6466727523A6A1836795573F5722D5D","Reject unless the diagnostic fallback guard removes fragility without killing broad yearly stability.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","365","0.9993","-20.84","979.16","-2.08","-2.09","-2.09","0","-10.42","-0.2453","25","2","2","42.44","4.24","42.44","42.44","-0.4802","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T13:29:42","2026-07-14T13:29:42"
"3","r10_a7_diagq_default","3","peak_r20_diag_quality_yearly","3","phase5_diag_quality_yearly_model1","r10_a7_diagq_default_2021_full.set","2021_full","2021.01.01","2021.12.31","1","configs\003_r10_a7_diagq_default_2021_full_m1.ini","peak_r20_diag_quality_r10_a7_diagq_default_2021_full_m1","profiles\r10_a7_diagq_default_2021_full.set","670CAEA2E1D629595D044D9E7E6AF885AF4860CBBEECD67A1F0C5647FFB215BD","Reject unless the diagnostic fallback guard removes fragility without killing broad yearly stability.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","49","1049","4.9","4.92","4.92","3.094","24.5","0.1627","50","2","1","38.34","3.65","38.34","38.34","1.3279","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T13:29:56","2026-07-14T13:29:56"
"4","r10_a7_diagq_default","4","peak_r20_diag_quality_yearly","4","phase5_diag_quality_yearly_model1","r10_a7_diagq_default_2022_full.set","2022_full","2022.01.01","2022.12.31","1","configs\004_r10_a7_diagq_default_2022_full_m1.ini","peak_r20_diag_quality_r10_a7_diagq_default_2022_full_m1","profiles\r10_a7_diagq_default_2022_full.set","C03F1AB89C268C6EB6A24C351F3B0DF8B638D818390300A53DF1970E92B6F140","Reject unless the diagnostic fallback guard removes fragility without killing broad yearly stability.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","57.46","1057.46","5.75","5.77","5.77","2.0387","8.2086","1.376","42.86","7","3","68.38","6.47","68.38","68.38","0.8212","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T13:30:08","2026-07-14T13:30:08"
"5","r10_a7_diagq_default","5","peak_r20_diag_quality_yearly","5","phase5_diag_quality_yearly_model1","r10_a7_diagq_default_2023_full.set","2023_full","2023.01.01","2023.12.31","1","configs\005_r10_a7_diagq_default_2023_full_m1.ini","peak_r20_diag_quality_r10_a7_diagq_default_2023_full_m1","profiles\r10_a7_diagq_default_2023_full.set","DA7CDCDC733EAFB23252B001D29C424D9F0BCBF52426B537334F80434EEFCF89","Reject unless the diagnostic fallback guard removes fragility without killing broad yearly stability.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","63.91","1063.91","6.39","6.41","6.41","0","31.955","0.4704","100","2","0","38.83","3.65","38.83","38.83","1.5859","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T13:30:21","2026-07-14T13:30:21"
"6","r10_a7_diagq_default","6","peak_r20_diag_quality_yearly","6","phase5_diag_quality_yearly_model1","r10_a7_diagq_default_2024_full.set","2024_full","2024.01.01","2024.12.31","1","configs\006_r10_a7_diagq_default_2024_full_m1.ini","peak_r20_diag_quality_r10_a7_diagq_default_2024_full_m1","profiles\r10_a7_diagq_default_2024_full.set","DA07382863BCF273376C69DF8F5085536FD62670A6034CB8F5B238DB1E035D22","Reject unless the diagnostic fallback guard removes fragility without killing broad yearly stability.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","365","0.9993","37.3","1037.3","3.73","3.73","3.73","4.0877","18.65","0.6251","50","2","1","28.76","2.77","28.76","28.76","1.2924","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T13:30:35","2026-07-14T13:30:35"
"7","r10_a7_diagq_default","7","peak_r20_diag_quality_yearly","7","phase5_diag_quality_yearly_model1","r10_a7_diagq_default_2025_full.set","2025_full","2025.01.01","2025.12.31","1","configs\007_r10_a7_diagq_default_2025_full_m1.ini","peak_r20_diag_quality_r10_a7_diagq_default_2025_full_m1","profiles\r10_a7_diagq_default_2025_full.set","FBE0DFCF8571672006EC9B1BCF8702828BDD7A2415225AE8EC6FFD881F3D13B8","Reject unless the diagnostic fallback guard removes fragility without killing broad yearly stability.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","53.52","1053.52","5.35","5.37","5.37","11.0981","13.38","1.0073","66.67","4","1","43.35","4.11","43.35","43.35","1.1838","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T13:30:47","2026-07-14T13:30:47"
"8","r10_a7_diagq_default","8","peak_r20_diag_quality_yearly","8","phase5_diag_quality_yearly_model1","r10_a7_diagq_default_2026_ytd.set","2026_ytd","2026.01.01","2026.07.12","1","configs\008_r10_a7_diagq_default_2026_ytd_m1.ini","peak_r20_diag_quality_r10_a7_diagq_default_2026_ytd_m1","profiles\r10_a7_diagq_default_2026_ytd.set","EEFCB6DA4F08D8E5B966CE649D5012D74E080354D3BBF7A4C847BE6DB5567C79","Reject unless the diagnostic fallback guard removes fragility without killing broad yearly stability.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","192","0.5257","54.92","1054.92","5.49","10.45","10.71","0","54.92","0.133","100","1","0","31.28","2.97","31.28","31.28","1.7739","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T13:31:00","2026-07-14T13:31:00"
"9","r10_a7_diagq_liq","9","peak_r20_diag_quality_yearly","9","phase5_diag_quality_yearly_model1","r10_a7_diagq_liq_2019_full.set","2019_full","2019.01.01","2019.12.31","1","configs\009_r10_a7_diagq_liq_2019_full_m1.ini","peak_r20_diag_quality_r10_a7_diagq_liq_2019_full_m1","profiles\r10_a7_diagq_liq_2019_full.set","C77AB1858891CE7093B9992271431C9265D48AEB7A443A17700F03C84DA0778F","Reject unless the diagnostic fallback guard removes fragility without killing broad yearly stability.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","-11.1","988.9","-1.11","-1.11","-1.11","0","-11.1","-0.1991","0","1","1","17.7","1.77","17.7","17.7","-0.6229","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T13:31:13","2026-07-14T13:31:13"
"10","r10_a7_diagq_liq","10","peak_r20_diag_quality_yearly","10","phase5_diag_quality_yearly_model1","r10_a7_diagq_liq_2020_full.set","2020_full","2020.01.01","2020.12.31","1","configs\010_r10_a7_diagq_liq_2020_full_m1.ini","peak_r20_diag_quality_r10_a7_diagq_liq_2020_full_m1","profiles\r10_a7_diagq_liq_2020_full.set","659E017304DF1E610D18586ECDF8AD4D0802385E03DEEF05C473E4E3D4ECA0FC","Reject unless the diagnostic fallback guard removes fragility without killing broad yearly stability.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","365","0.9993","-17.6","982.4","-1.76","-1.76","-1.76","0","-17.6","-0.1441","0","1","1","42.31","4.23","42.31","42.31","-0.4055","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T13:31:26","2026-07-14T13:31:26"
