"QueueRank","Candidate","Phase","PhaseLabel","Window","Model","Deposit","PackageConfig","SourceConfig","ExpectedReportName","ReportDestination","ProfileSha256","StopRule"
"11","m15vcr_range090","discovery_model1","Independent M15 volume-climax reversal discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\011_m15vcr_range090_discovery_2019_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\011_m15vcr_range090_discovery_2019_2020_m1.ini","m15vcr_range090_discovery_2019_2020_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_range090_discovery_2019_2020_m1","B61422EB9E33896087C0C0E2518EE0D4EE3D7CA4C81AF841AA2CC9895A645425","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"12","m15vcr_range090","discovery_model1","Independent M15 volume-climax reversal discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\012_m15vcr_range090_continuous_2015_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\012_m15vcr_range090_continuous_2015_2020_m1.ini","m15vcr_range090_continuous_2015_2020_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_range090_continuous_2015_2020_m1","B61422EB9E33896087C0C0E2518EE0D4EE3D7CA4C81AF841AA2CC9895A645425","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"13","m15vcr_range130","discovery_model1","Independent M15 volume-climax reversal discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\013_m15vcr_range130_older_2015_2018_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\013_m15vcr_range130_older_2015_2018_m1.ini","m15vcr_range130_older_2015_2018_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_range130_older_2015_2018_m1","F3C3C1EF40BB9E0A150610BB2969C6090DE610752EC2065E12E563E732664B19","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"14","m15vcr_range130","discovery_model1","Independent M15 volume-climax reversal discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\014_m15vcr_range130_discovery_2019_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\014_m15vcr_range130_discovery_2019_2020_m1.ini","m15vcr_range130_discovery_2019_2020_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_range130_discovery_2019_2020_m1","F3C3C1EF40BB9E0A150610BB2969C6090DE610752EC2065E12E563E732664B19","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"15","m15vcr_range130","discovery_model1","Independent M15 volume-climax reversal discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\015_m15vcr_range130_continuous_2015_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\015_m15vcr_range130_continuous_2015_2020_m1.ini","m15vcr_range130_continuous_2015_2020_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_range130_continuous_2015_2020_m1","F3C3C1EF40BB9E0A150610BB2969C6090DE610752EC2065E12E563E732664B19","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"16","m15vcr_wick35","discovery_model1","Independent M15 volume-climax reversal discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\016_m15vcr_wick35_older_2015_2018_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\016_m15vcr_wick35_older_2015_2018_m1.ini","m15vcr_wick35_older_2015_2018_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_wick35_older_2015_2018_m1","6CFB0F78FA7655C2BF771DFA19FFBAC654641E0A97802203AD8F80B85A75B381","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"17","m15vcr_wick35","discovery_model1","Independent M15 volume-climax reversal discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\017_m15vcr_wick35_discovery_2019_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\017_m15vcr_wick35_discovery_2019_2020_m1.ini","m15vcr_wick35_discovery_2019_2020_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_wick35_discovery_2019_2020_m1","6CFB0F78FA7655C2BF771DFA19FFBAC654641E0A97802203AD8F80B85A75B381","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"18","m15vcr_wick35","discovery_model1","Independent M15 volume-climax reversal discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\018_m15vcr_wick35_continuous_2015_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\018_m15vcr_wick35_continuous_2015_2020_m1.ini","m15vcr_wick35_continuous_2015_2020_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_wick35_continuous_2015_2020_m1","6CFB0F78FA7655C2BF771DFA19FFBAC654641E0A97802203AD8F80B85A75B381","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"19","m15vcr_wick55","discovery_model1","Independent M15 volume-climax reversal discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\019_m15vcr_wick55_older_2015_2018_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\019_m15vcr_wick55_older_2015_2018_m1.ini","m15vcr_wick55_older_2015_2018_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_wick55_older_2015_2018_m1","6E23C9936B60AD229CB2EEFBC2B39F762A20299CAA884BBF8C093963271951A5","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"20","m15vcr_wick55","discovery_model1","Independent M15 volume-climax reversal discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\020_m15vcr_wick55_discovery_2019_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\020_m15vcr_wick55_discovery_2019_2020_m1.ini","m15vcr_wick55_discovery_2019_2020_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_wick55_discovery_2019_2020_m1","6E23C9936B60AD229CB2EEFBC2B39F762A20299CAA884BBF8C093963271951A5","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"21","m15vcr_wick55","discovery_model1","Independent M15 volume-climax reversal discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\021_m15vcr_wick55_continuous_2015_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\021_m15vcr_wick55_continuous_2015_2020_m1.ini","m15vcr_wick55_continuous_2015_2020_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_wick55_continuous_2015_2020_m1","6E23C9936B60AD229CB2EEFBC2B39F762A20299CAA884BBF8C093963271951A5","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"22","m15vcr_dev030","discovery_model1","Independent M15 volume-climax reversal discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\022_m15vcr_dev030_older_2015_2018_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\022_m15vcr_dev030_older_2015_2018_m1.ini","m15vcr_dev030_older_2015_2018_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_dev030_older_2015_2018_m1","3846BDA50E70FADDD07DD02D756C4671A7B0A48537EA0E2A45C77D038BCA60CF","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"23","m15vcr_dev030","discovery_model1","Independent M15 volume-climax reversal discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\023_m15vcr_dev030_discovery_2019_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\023_m15vcr_dev030_discovery_2019_2020_m1.ini","m15vcr_dev030_discovery_2019_2020_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_dev030_discovery_2019_2020_m1","3846BDA50E70FADDD07DD02D756C4671A7B0A48537EA0E2A45C77D038BCA60CF","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"24","m15vcr_dev030","discovery_model1","Independent M15 volume-climax reversal discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\024_m15vcr_dev030_continuous_2015_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\024_m15vcr_dev030_continuous_2015_2020_m1.ini","m15vcr_dev030_continuous_2015_2020_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_dev030_continuous_2015_2020_m1","3846BDA50E70FADDD07DD02D756C4671A7B0A48537EA0E2A45C77D038BCA60CF","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"25","m15vcr_dev060","discovery_model1","Independent M15 volume-climax reversal discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\025_m15vcr_dev060_older_2015_2018_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\025_m15vcr_dev060_older_2015_2018_m1.ini","m15vcr_dev060_older_2015_2018_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_dev060_older_2015_2018_m1","E478D960D4E68F118F946DB21314A6616615EAC686B98329DF890360B506C67A","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"26","m15vcr_dev060","discovery_model1","Independent M15 volume-climax reversal discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\026_m15vcr_dev060_discovery_2019_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\026_m15vcr_dev060_discovery_2019_2020_m1.ini","m15vcr_dev060_discovery_2019_2020_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_dev060_discovery_2019_2020_m1","E478D960D4E68F118F946DB21314A6616615EAC686B98329DF890360B506C67A","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"27","m15vcr_dev060","discovery_model1","Independent M15 volume-climax reversal discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\027_m15vcr_dev060_continuous_2015_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\027_m15vcr_dev060_continuous_2015_2020_m1.ini","m15vcr_dev060_continuous_2015_2020_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_dev060_continuous_2015_2020_m1","E478D960D4E68F118F946DB21314A6616615EAC686B98329DF890360B506C67A","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"28","m15vcr_adx22","discovery_model1","Independent M15 volume-climax reversal discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\028_m15vcr_adx22_older_2015_2018_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\028_m15vcr_adx22_older_2015_2018_m1.ini","m15vcr_adx22_older_2015_2018_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_adx22_older_2015_2018_m1","D40E4644E1D80D22B54F2F474A2724532E8052BA4A4B475C774A1B4E082BA305","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"29","m15vcr_adx22","discovery_model1","Independent M15 volume-climax reversal discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\029_m15vcr_adx22_discovery_2019_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\029_m15vcr_adx22_discovery_2019_2020_m1.ini","m15vcr_adx22_discovery_2019_2020_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_adx22_discovery_2019_2020_m1","D40E4644E1D80D22B54F2F474A2724532E8052BA4A4B475C774A1B4E082BA305","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"30","m15vcr_adx22","discovery_model1","Independent M15 volume-climax reversal discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\030_m15vcr_adx22_continuous_2015_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\030_m15vcr_adx22_continuous_2015_2020_m1.ini","m15vcr_adx22_continuous_2015_2020_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_adx22_continuous_2015_2020_m1","D40E4644E1D80D22B54F2F474A2724532E8052BA4A4B475C774A1B4E082BA305","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"31","m15vcr_adx34","discovery_model1","Independent M15 volume-climax reversal discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\031_m15vcr_adx34_older_2015_2018_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\031_m15vcr_adx34_older_2015_2018_m1.ini","m15vcr_adx34_older_2015_2018_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_adx34_older_2015_2018_m1","57BFF780F3A25917367F02B2451B72B2D4B7C74B2A0534EFA7CE2F5CC0A8EB18","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"32","m15vcr_adx34","discovery_model1","Independent M15 volume-climax reversal discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\032_m15vcr_adx34_discovery_2019_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\032_m15vcr_adx34_discovery_2019_2020_m1.ini","m15vcr_adx34_discovery_2019_2020_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_adx34_discovery_2019_2020_m1","57BFF780F3A25917367F02B2451B72B2D4B7C74B2A0534EFA7CE2F5CC0A8EB18","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"33","m15vcr_adx34","discovery_model1","Independent M15 volume-climax reversal discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\033_m15vcr_adx34_continuous_2015_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\033_m15vcr_adx34_continuous_2015_2020_m1.ini","m15vcr_adx34_continuous_2015_2020_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_adx34_continuous_2015_2020_m1","57BFF780F3A25917367F02B2451B72B2D4B7C74B2A0534EFA7CE2F5CC0A8EB18","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"34","m15vcr_ext4","discovery_model1","Independent M15 volume-climax reversal discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\034_m15vcr_ext4_older_2015_2018_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\034_m15vcr_ext4_older_2015_2018_m1.ini","m15vcr_ext4_older_2015_2018_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_ext4_older_2015_2018_m1","4FB890B1FADEA2F2781A68B07B4D80E88DBDF00768CFDFE086DEC3E137B699AA","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"35","m15vcr_ext4","discovery_model1","Independent M15 volume-climax reversal discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\035_m15vcr_ext4_discovery_2019_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\035_m15vcr_ext4_discovery_2019_2020_m1.ini","m15vcr_ext4_discovery_2019_2020_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_ext4_discovery_2019_2020_m1","4FB890B1FADEA2F2781A68B07B4D80E88DBDF00768CFDFE086DEC3E137B699AA","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
"36","m15vcr_ext4","discovery_model1","Independent M15 volume-climax reversal discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\036_m15vcr_ext4_continuous_2015_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\configs\036_m15vcr_ext4_continuous_2015_2020_m1.ini","m15vcr_ext4_continuous_2015_2020_m1","outputs\independent_m15_volume_climax_reversal_discovery_model1_package\reports_here\m15vcr_ext4_continuous_2015_2020_m1","4FB890B1FADEA2F2781A68B07B4D80E88DBDF00768CFDFE086DEC3E137B699AA","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent volume/wick/VWAP/phase shape must pass before opening 2021-2026."
