"EntryTime","ExitTime","EntryYear","EntryMonth","EntryHour","DayOfWeek","Symbol","Side","Volume","EntryPrice","ExitPrice","InitialStop","InitialTarget","InitialRiskMoney","RiskR","HoldMinutes","Profit","Winner","EntrySubtype","EntryComment","ExitComment"
"2024-05-15T11:00:00","2024-05-15T14:33:23","2024","5","11","Wednesday","XAUUSD","buy","0.01","2362.54","2363.26","2355.23","2377.15","7.31","0.098495","213.38","0.72","True","other","MTSM_BUY","sl 2363.27"
"2024-05-16T08:00:00","2024-05-16T10:11:27","2024","5","8","Thursday","XAUUSD","buy","0.01","2391.41","2385.75","2385.81","2402.6","5.6","-1.010714","131.45","-5.66","False","other","MTSM_BUY","sl 2385.81"
"2024-07-05T11:00:00","2024-07-05T15:30:27","2024","7","11","Friday","XAUUSD","buy","0.01","2365.34","2358.88","2359.26","2377.49","6.08","-1.0625","270.45","-6.46","False","other","MTSM_BUY","sl 2359.26"
"2024-07-31T12:00:00","2024-07-31T22:18:42","2024","7","12","Wednesday","XAUUSD","buy","0.01","2421.67","2437.75","2413.63","2437.74","8.04","2","618.7","16.08","True","other","MTSM_BUY","tp 2437.74"
"2024-10-01T14:00:00","2024-10-01T16:50:41","2024","10","14","Tuesday","XAUUSD","buy","0.01","2650.59","2669.55","2641.12","2669.53","9.47","2.002112","170.68","18.96","True","other","MTSM_BUY","tp 2669.53"
"2024-10-09T18:00:00","2024-10-10T22:07:27","2024","10","18","Wednesday","XAUUSD","buy","0.08","2609.84","2630.03","2604.39","2630","43.6","3.635321","1687.45","158.5","True","other","RRO;Band VWAP reversion;Lower-","tp 2630.00"
"2024-10-30T07:00:00","2024-10-30T09:46:36","2024","10","7","Wednesday","XAUUSD","buy","0.01","2780.34","2780.95","2774.21","2792.59","6.13","0.099511","166.6","0.61","True","other","MTSM_BUY","sl 2780.95"
"2024-10-30T12:00:00","2024-10-30T14:00:00","2024","10","12","Wednesday","XAUUSD","buy","0.01","2784.7","2778.59","2777.46","2799.17","7.24","-0.843923","120","-6.11","False","other","MTSM_BUY",""
"2024-11-21T16:00:00","2024-11-22T03:00:38","2024","11","16","Thursday","XAUUSD","buy","0.01","2665.67","2677.29","2659.89","2677.23","5.78","1.987889","660.63","11.49","True","other","MTSM_BUY","tp 2677.23"
"2024-12-31T20:00:00","2025-01-02T03:05:38","2024","12","20","Tuesday","XAUUSD","sell","0.1","2624.29","2628.39","2628.37","2613.62","40.8","-1.05","1865.63","-42.84","False","other","RRO;Band VWAP reversion;Upper-","sl 2628.37"
"2025-01-10T13:00:00","2025-01-10T15:30:14","2025","1","13","Friday","XAUUSD","buy","0.01","2681.21","2672.89","2672.95","2697.74","8.26","-1.007264","150.23","-8.32","False","other","MTSM_BUY","sl 2672.95"
"2025-01-21T10:00:00","2025-01-21T11:02:36","2025","1","10","Tuesday","XAUUSD","buy","0.01","2729.43","2720.32","2720.41","2747.47","9.02","-1.009978","62.6","-9.11","False","other","MTSM_BUY","sl 2720.41"
"2025-02-05T15:00:00","2025-02-05T15:33:28","2025","2","15","Wednesday","XAUUSD","buy","0.01","2870.42","2862.97","2862.97","2885.32","7.45","-1","33.47","-7.45","False","other","MTSM_BUY","sl 2862.97"
"2025-03-27T10:00:00","2025-03-27T14:00:35","2025","3","10","Thursday","XAUUSD","buy","0.01","3036.09","3055.8","3026.24","3055.79","9.85","2.001015","240.58","19.71","True","other","MTSM_BUY","tp 3055.79"
"2025-03-31T14:00:00","2025-03-31T16:34:03","2025","3","14","Monday","XAUUSD","buy","0.01","3118.61","3110.83","3110.87","3134.1","7.74","-1.005168","154.05","-7.78","False","other","MTSM_BUY","sl 3110.87"
"2025-07-10T08:00:00","2025-07-10T16:57:53","2025","7","8","Thursday","XAUUSD","buy","0.01","3322.43","3314.04","3314.06","3339.18","8.37","-1.002389","537.88","-8.39","False","other","MTSM_BUY","sl 3314.06"
"2025-12-22T14:00:00","2025-12-22T15:09:00","2025","12","14","Monday","XAUUSD","buy","0.01","4410.54","4421.72","4404.95","4421.72","5.59","2","69","11.18","True","other","MTSM_BUY","tp 4421.72"
"2026-07-06T03:00:00","2026-07-07T22:07:15","2026","7","3","Monday","XAUUSD","sell","0.02","4183.1","4114.2","4203.32","4114.72","40.44","3.405292","2587.25","137.71","True","other","RRO;Band VWAP reversion;Upper-","tp 4114.72"
