"Profile","Parsed","Expected","TotalNet","Continuous","YTD","Full2025","Full2024","WeakSum","WorstWindow","LosingWindows"
"aug20_shock180","7","7","8937.94","5340.46","1107.93","214.3","2179.44","","0","0"
"aug20_spread_rr125","7","7","8937.94","5340.46","1107.93","214.3","2179.44","","0","0"
"aug20_regime155","7","7","8937.94","5340.46","1107.93","214.3","2179.44","","0","0"
"primary_aug20","7","7","8937.94","5340.46","1107.93","214.3","2179.44","","0","0"
"aug20_maxspread220","7","7","8937.94","5340.46","1107.93","214.3","2179.44","","0","0"
