"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"1","operational_hardening_rv045_mo015","1","transferable_portfolio_safety_fork","1","continuous_model4_fidelity","operational_hardening_rv045_mo015_model4.set","continuous_2015_2026","2015.01.01","2026.07.16","4","configs\001_operational_hardening_continuous_2015_2026_m4.ini","operational_hardening_continuous_2015_2026_m4","profiles\operational_hardening_rv045_mo015_model4.set","7E7081A9BF179BC1B93623316D8EFFFB3C0CED91ACF0FFDE91BD61ABD712F6B2","Require zero signal drift versus v0.1: identical trade count, lane, side, entry time, exit time, and profit within report precision. Any safety-triggered historical divergence rejects v0.2 pending review.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\operational_hardening_continuous_2015_2026_m4.htm","10000","4214","11.5373","1615.36","11615.36","16.15","1.4","1.31","1.58","4.46","8.81","42.54","362","8","309.4","2.83","273.89","309.4","5.22","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
